ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,neksi0762
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act33side
__chapter__,,Chapter Name,activities/act33side/level_act33side_03_end,无声破裂
,,,,
char-1,奥达,奥达,Odda,Одда
char-2,萨卡兹王庭军,萨卡兹王庭军,Sarkaz Royal Court Soldier,Солдат королевского двора Сарказов
char-3,冷漠的平民,冷漠的平民,Indifferent Civilian,Равнодушный горожанин
char-4,激愤的平民,激愤的平民,Angry Civilian,Разгневанный горожанин
char-5,谨慎的平民,谨慎的平民,Cautious Civilian,Осторожный горожанин
char-6,讥讽的平民,讥讽的平民,Scornful Civilian,Язвительный горожанин
char-7,“老师”,“老师”,'Teacher',«Учитель»
char-8,沉默的佣兵,沉默的佣兵,Dour Mercenary,Угрюмый наемник
char-9,虚弱的孩子,虚弱的孩子,Weakened Child,Слабый ребенок
char-10,巴别塔成员,巴别塔成员,Babel Member,Член «Вавилона»
char-11,冷淡的王庭军,冷淡的王庭军,Indifferent Royal Court Soldier,Равнодушный солдат королевского двора
char-12,疲惫的王庭军,疲惫的王庭军,Tired Royal Court Soldier,Уставший солдат королевского двора
char-13,年轻的女妖,年轻的女妖,Young Banshee,Юная Банши
char-14,特蕾西娅,特蕾西娅,Theresa,Тереза
char-15,菈玛莲,菈玛莲,Laqeramaline,Лакерамалин
char-16,特雷西斯,特雷西斯,Theresis,Терезис
char-17,阿斯卡纶,阿斯卡纶,Ascalon,Аскалон
,,,,
line-9,,卡兹戴尔地区，卡兹戴尔移动城市,"The nomadic city of Kazdel, Kazdel","Передвижной город Каздель, Каздель "
line-13,奥达,让我过去！,Let me through!,Дайте мне пройти!
line-19,萨卡兹王庭军,前面已经封锁了，不能通行。,This area is off-limits.,Проход закрыт. Дальше нельзя.
line-22,奥达,那边发生什么事了？,What happened?,Что там происходит?
line-26,萨卡兹王庭军,你是巴别塔的人？,Are you with Babel?,Ты из «Вавилона»?
line-29,奥达,......我，我不是。,N-No.,……Н-нет.
line-33,萨卡兹王庭军,那就与你无关。,Then it's none of your business.,Тогда это тебя не касается.
line-35,,奥达被挡在王庭军的人墙之外。,The wall of Royal Court soldiers prevents Odda from passing.,Одда был остановлен живой стеной солдат королевского двора.
line-36,,但在慌乱散开的人群中，他看到了几张熟悉的，正在哭泣的面孔。,"But he sees several familiar, crying faces in the scattering crowd.","Но среди в панике разбегающейся толпы он увидел несколько знакомых лиц, заливающихся слезами."
line-38,奥达,是那些学生......？这些房子......从小巷里绕一下，我应该能过去！,Those students? Hm... I think I can take this alley here...,"Это те ученики…? Эти дома… Если я обойду через переулок, я должен успеть!"
line-48,奥达,可以告诉我那边到底发生什么事了吗？,"Excuse me, do you know what happened?","Можете сказать, что там в конце концов произошло?"
line-55,冷漠的平民,有人当街弄死了人，动手的人也死了。你要去凑热闹？,"Someone beat another guy to death. He's dead, too. Are you trying to join the racket?","Кто-то забил человека до смерти прямо посреди улицы, ну и сам отправился следом. Хочешь влезть в эту заварушку?"
line-57,激愤的平民,又是巴别塔，也不知道殿下到底打算做什么......,Babel again. What is Her Highness thinking?,"Опять этот «Вавилон», и никто не знает, чего на самом деле добивается Её Высочество…"
line-59,冷漠的平民,......住嘴，尊重殿下！你吃的穿的住的不都是殿下为你带来的？！,"Shut your trap. You owe everything you eat, everything you wear, and the roof over your head to Her Highness.","…Заткнись, прояви уважние к Её Высочеству! Разве всё, что ты ешь, носишь и где живешь, не даровано тебе ею?!"
line-64,谨慎的平民,嘘......,Shh...,Тише…
line-67,奥达,......,...,……
line-70,激愤的平民,事情很简单——一个老师动手把自己学生的父亲给打死了！,"Well, it's simple enough alright! A teacher beat the father of his student to death!",Все просто — какой-то учитель взял и забил до смерти отца своего ученика!
line-73,奥达,老师？怎么会......,A Teacher? How could...?,Учитель? Как это…
line-76,激愤的平民,那孩子的父亲不过骂了他两句！是那个老师自己说了些教坏小孩的话！,All the man did was scold him a little! And it was the teacher who was telling the kids all sorts of awful things!,"Да отец того ребенка просто сказал ему пару ласковых! А этот учитель сам нес какую-то чушь, развращая детей!"
line-79,奥达,不是这样的......,That's not true...,Это не так…
line-84,讥讽的平民,你也帮巴别塔说话？这样的年轻人他们都......,You're a Babel shill too? Kids these days...,Ты тоже защищаешь «Вавилон»? Нынешняя молодежь…
line-87,奥达,......,...,……
line-90,讥讽的平民,欸，你过去干什么？,"Hey, what are you doing?","Эй, куда ты прешь?"
line-92,,奥达挤过了街道上的人群，他看到一些熟悉的面孔已经倒在地上。,Odda squeezes through the crowd and sees some familiar faces lying on the ground.,"Одда пробился сквозь толпу на улице; он увидел, что некоторые знакомые лица уже лежат на земле."
line-93,,当他好不容易来到混乱的源头时，他终于在扬起的尘埃中找到了那位“老师”。,"He finally finds the source of the commotion, the 'Teacher' lying in a cloud of dust.","Когда он наконец добрался до источника беспорядков, он среди поднявшейся пыли нашел «Учителя»."
line-101,奥达,老师！到底是怎么回事？,Teacher! What's going on?,Учитель! Что произошло?
line-105,“老师”,我......真的没想......伤害......他爸爸......,I... I didn't mean to hurt... his father...,Я… правда не хотел… навредить… его отцу…
line-107,奥达,我带你去找医生！,Hang in there! I'll find a doctor!,Держитесь! Я найду врача!
line-109,“老师”,不......那边......救他......,No... over there... him...,Нет… там… спаси его…
line-110,,垂死的人指向了他一直望着的方向，奥达看到了一位受伤的孩子，守候在毫无动静的父亲身旁哭泣。,"Odda looks in the direction that the dying man is pointing, and sees an injured child crying by the lifeless body of his father.","Умирающий указал туда, куда смотрел всё это время, и Одда увидел раненого ребенка, который плакал рядом со своим неподвижным отцом."
line-112,奥达,......,...,……
line-117,,奥达抱着受伤的孩子，穿越火光四起的街道时，终于从人群中拼凑出了一个真相。,"Odda runs through the burning streets, carrying the injured child in his arms, and pieces together the whole picture from what he sees and hears.","Одда, неся раненого ребенка на руках сквозь охваченные огнем улицы, наконец восстановил в голове картину произошедшего."
line-118,,一位激动的老师误杀了一位激动的父亲，随后被愤怒的人群包围，倒在了街道的尘埃里。,"It began when an agitated teacher accidentally killed an agitated father, before he was set upon by the angry crowd and fell in the dust of the streets.","Взвинченный учитель по ошибке убил взвинченного отца, а затем был окружен разъяренной толпой и упал в дорожную пыль."
line-119,,平民，巴别塔，佣兵，或许还有军事委员会，越来越多的人被卷入其中。,"The turmoil dragged everyone in: Civilians, Babel, mercenaries, even the Military Commission.","Горожане, «Вавилон», наемники, возможно, еще и Военная комиссия— всё больше людей оказывалось втянуто в это."
line-120,,那里扬起的尘埃，从城市的一角，扩散到了城市的另一角......,"Like a chain reaction, clouds of dust were stirred up in various corners of the city.",Поднятая там пыль распространилась из одного края города в другой…
