ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
char-1,Alty,Alty,Alty,Алти
char-2,凯尔希,凯尔希,Kal'tsit,Кальцит
char-3,Mon3tr,Mon3tr,Mon3tr,Монстр
,,,,
line-3,Alty,唔嗯。,Hmm.,М-м-м.
line-5,Alty,这就是传闻中的罗德岛啊，感觉确实是个充满了谜团的地方。,So this is the legendary Rhodes Island. It certainly has an almost mystical air to it...,"Так вот он какой, этот легендарный Родос Айленд. Действительно кажется местом, полным тайн."
line-7,Alty,空气中还夹杂着一股非常熟悉的气息。嗯......,There's something familiar about this atmosphere. Hmm...,В воздухе чувствуется очень знакомый запах. Хм...
line-8,Alty,要不是真的登上这艘载具，我还以为自己依然呆在海边呢。,"If I hadn't boarded this ark, I would've thought I was still at the beach.","Если бы я не поднялась на борт этого судна, я бы подумала, что всё ещё нахожусь на берегу моря."
line-10,凯尔希,这里近期确实接待过几个阿戈尔人。,We had a few Ægirians here lately.,В последнее время мы действительно принимали нескольких агирцев.
line-11,凯尔希,你也是阿戈尔的访客，但我没在访客名单上看到你的名字。我也许没法接待你。,"I suppose you're also from Ægir, but I didn't see your name on the guest list. Perhaps that means I can't treat you as a guest.","Вы тоже гостья из Агира, но я не видела вашего имени в списке посетителей. Боюсь, я не смогу принять вас официально."
line-13,Alty,啊啊，抱歉抱歉，不过不劳烦你了，我说点事就走，不会在这里呆太久的。,"Haha, sorry about that, but I'm not here to bother you. I just have a few words for you before I leave.","Ох, прошу прощения, не стоит беспокоиться. Я лишь скажу пару слов и уйду, не задержусь надолго."
line-14,Alty,咦，你居然还知道我的名字？,"Wait, you even know my name?",О? Вы и моё имя знаете?
line-16,凯尔希,这几天会待在汐斯塔一带的人，没有人不知道你的名字。,Anyone at Siesta these days would know who you are.,"Среди тех, кто сейчас находится в районе Сиесты, вряд ли найдётся хоть один человек, не знающий вашего имени."
line-17,凯尔希,虽然我并没有去，但我也早有耳闻。日落即逝的贝斯手Alty女士，罗德岛不是个可以随意进出的地方。,"Even though I didn't go myself, I did hear about you before. Miss Alty, bassist of Alive Until Sunset, Rhodes Island is not an amusement park.","Хотя я там и не была, но наслышана о вас. Госпожа Алти, бас-гитаристка группы «Alive Until Sunset», Родос Айленд — это не то место, куда можно заходить и выходить по своей воле."
line-19,Alty,啊呀，唉，不要那么有敌意啊。毕竟我们有很多共同话题，对吧，比如说还能看到星星的时候？,"Oh come on, don't be so unfriendly. After all, there are so many things we have in common. That's right, why don't we talk about when we could still see the stars?","Ой-ой, не нужно быть такой враждебной. В конце концов, у нас много общих тем для разговора, верно? Например, о временах, когда ещё можно было видеть звёзды?"
line-21,凯尔希,——请坐。,...Have a seat.,— Присаживайтесь.
line-23,Alty,谢谢。你肯定会好奇我是怎么进来的吧？,"Thank you. You must be curious how I got in here, right?","Спасибо. Вам наверняка интересно, как я сюда попала?"
line-24,Alty,这不重要的，你不用担心罗德岛的安保设施有什么漏洞，单纯是我运气好罢了。,"That's not important, but don't worry. There's nothing wrong with the security system. Just consider me lucky.",Это неважно. Вам не стоит беспокоиться о брешах в системе безопасности Родос Айленда — мне просто повезло.
line-26,凯尔希,话语掩盖不了你的实力。请放心，我不怎么担忧，至少它只会对重要的访客网开一面。,"Your words can't hide your abilities. As you said, I'm not particularly worried. I suppose the system only makes an exception for when the guest is important enough.","Словами не скрыть вашу истинную силу. Будьте спокойны, я не особо переживаю. По крайней мере, система делает исключение только для важных гостей."
line-27,凯尔希,不过，一位音乐巨星是怎么对这狭小的病房产生兴趣的？,"But I wonder, what would make a superstar take interest in our small, little ward here?","И всё же, как музыкальную звезду заинтересовала эта тесная палата?"
line-28,凯尔希,如果是想和你的阿戈尔朋友叙旧，你可能走错房间了。,"If you're looking for your Ægirian friends, I'm afraid you've got the wrong address.","Если вы хотели повидаться со своими агирскими друзьями, то, боюсь, вы ошиблись дверью."
line-30,Alty,朋友？嗯......谈不上吧？不，该说，离朋友有点远呢......,"Friends? Well... we don't really get along? If anything, I'd say we're far from friends...","Друзья? Хм... Вряд ли. Нет, скорее, это слово здесь не совсем подходит..."
line-31,Alty,其实我是来找你的。或者说，是来看看你的。,"Actually, I'm here for you. Or rather, I'm here to take a look at you.","На самом деле я пришла к вам. Или, скорее, посмотреть на вас."
line-33,凯尔希,很抱歉，我不认识你，我也不是动物园的展品。,"Sorry, but I don't know who you are, nor am I some display at a zoo.","Прошу прощения, я вас не знаю, и я не экспонат в зоопарке."
line-35,Alty,阿戈尔人的传闻，我从Frost那里听说了很多。她很少讲故事的，但那次她说了很多。,"I've heard a lot about the Ægirians from Frost. She's not normally one to tell stories, but she did make an exception that time.","Я много слышала об агирцах от Фрост. Она редко рассказывает истории, но в тот раз она была на редкость многословна."
line-37,凯尔希,我没兴趣听你说些你朋友的奇异冒险故事......,I'm not interested in your friend's bizarre adventures either...,Меня не интересуют рассказы о причудливых приключениях вашей подруги...
line-39,Alty,那唱出来怎么样？,How about I sing it out then?,А если я их спою?
line-41,凯尔希,......或是面目全非的有关我的逸闻。我希望你能更直接一点。,...nor am I interested in any random anecdotes about me. Just get to the point.,"...или искажённые слухи обо мне. Я бы предпочла, чтобы вы перешли сразу к делу."
line-43,Alty,有人告诉过我闲聊可以缓和气氛，我做的似乎不太成功......,"Someone once told me that a bit of chit-chat is good for breaking the ice, but I suppose I'm no good at that...","Мне говорили, что светская беседа помогает разрядить обстановку, но, кажется, у меня не очень получается..."
line-44,Alty,那就开始吧。我其实有些讨厌他们阿戈尔人。当然我也知道，他们确实挺可怜的。,"Well, let's begin then. Actually, I kind of hate Ægirians. Of course, I know about how pitiful their past is.","Тогда начнём. Вообще-то я недолюбливаю этих агирцев. Хотя я понимаю, что они заслуживают сочувствия."
line-45,Alty,只是，如果没有你出现的话，这几个阿戈尔人可能都会沉入海底，被幽暗的海洋吞噬。,"But if you didn't show up, these Ægirians would already have been devoured by the abyssal depths by now.","Просто если бы не ваше появление, эти несколько агирцев могли бы пойти на дно, поглощённые мрачным океаном."
line-47,凯尔希,我并没有做什么重要的事情。,I didn't do anything in particular.,Я не сделала ничего особенного.
line-49,Alty,你救了他们，而且这里就有好几个。,"You saved their lives, and several of them are here.","Вы спасли их, и здесь их несколько человек."
line-51,凯尔希,......,...,......
line-53,Alty,这些特别的阿戈尔人，他们一点都不尊敬你，明明你为他们做了这么多。,"These special Ægirians don't show any respect to you, despite all that you did for them.","Эти особенные агирцы совсем вас не уважают, хотя вы столько для них сделали."
line-54,Alty,你平时是不是对他们太凶了？,I suppose you were too grumpy around them?,"Может, вы обычно слишком суровы с ними?"
line-56,凯尔希,我只是在阻止他们自取灭亡。,I'm just preventing them from destroying themselves.,Я лишь мешаю им искать собственной гибели.
line-58,Alty,那也是种慈悲心的体现，医生。,"That is also a form of mercy, doctor.","Это тоже проявление милосердия, доктор."
line-59,Alty,只不过，我的问题也就在这里。,"But, I do have a question for you.",Но именно в этом и заключается мой вопрос.
line-61,凯尔希,请说。,Ask away.,Спрашивайте.
line-63,Alty,你知道阿戈尔人的敌人是什么吗？,Do you know who the enemy of the Ægir is?,"Вы знаете, кто враг агирцев?"
line-64,Alty,或者，你其实知道我的身份吧？,"Or perhaps, do you know who I really am?","Или вы на самом деле знаете, кто я такая?"
line-66,Mon3tr,！！,!!,!!
line-68,凯尔希,Mon3tr，停下！,"Mon3tr, stop!","Монстр, стой!"
line-70,凯尔希,你很年轻。,...You're still young.,Вы очень молоды.
line-72,Alty,是的，我们很年轻，我们没有经历过那些悲伤的事情，所以我们还在这，还可以说话，还可以唱歌。,"That's right, we are very young, and we haven't been through any of those tragedies. That's why we're still here, just talking and singing.","Да, мы молоды. Мы не пережили тех печальных событий, поэтому мы всё ещё здесь, можем говорить и петь."
line-74,凯尔希,深海猎人们在做他们应该做的事情。,The Abyssal Hunters are doing what they should be doing.,"Охотники Бездны делают то, что должны."
line-76,Alty,我明白，这些我都明白。只不过，我们也想知道答案。,"This I know, all too well. However, we'd also like to know the answer.","Я понимаю, всё это я понимаю. Вот только мы тоже хотим знать ответы."
line-77,Alty,我们一点也不想和这些小家伙敌对。,We have no desire to become the enemies of those little guys at all.,Нам совсем не хочется враждовать с этими малышами.
line-79,Alty,Frost她啊，从小就只对音乐和食物这两样东西感兴趣。就连休息对她来说都是浪费时间。,"You see, ever since she was little, Frost was only interested in music and food. Even resting was a waste of time to her.",Фрост с самого детства интересовалась только музыкой и едой. Даже отдых для неё — пустая трата времени.
line-81,凯尔希,这位朋友你可以等到我们真正会面了再介绍给我。,You can save your friend's introduction for when we actually meet.,"Вы сможете представить мне свою подругу, когда мы встретимся по-настоящему."
line-83,Alty,对不起，我的老毛病又犯了......,"Sorry, bad habit of mine...","Простите, опять я за своё..."
line-84,Alty,我信任医生你，以及你掌握着的真相。,"I trust you, doctor, and the truth you have.","Я доверяю вам, доктор, и той истине, которой вы обладаете."
line-86,凯尔希,我不认为你对真相的了解比我少。,I don't think you know any less about the truth than I do.,"Не думаю, что вы знаете об истине меньше меня."
line-88,Alty,不，只是我们有各自擅长的事情而已，比如说，我觉得你唱歌也许不会那么动听。,"No, we just each have our own strengths. For example, I don't think you can sing as well as I do.","Нет, просто каждый из нас хорош в своём деле. Например, я сомневаюсь, что вы поёте так уж красиво."
line-90,凯尔希,......,...,......
line-92,Alty,啊，嗯，只是举个例子！没有要冒犯你的意思。,"Ah, um, that's just an example! No offense intended.","А, эм, это просто пример! Я не хотела вас обидеть."
line-93,Alty,但阿戈尔的平静，就像你知道的那样，只是个表面现象。,"But the peace in Ægir, as you know, is only superficial.","Но спокойствие Агира, как вы знаете, лишь иллюзия."
line-95,凯尔希,大多数人对大海一无所知。,Most people know nothing about the sea.,Большинство людей ничего не знают о море.
line-97,Alty,大地的孩子又怎么会知道这些呢？对他们要求太高也不好。,How are the children of Terra supposed to know that? It's not good to expect too much out of them.,Откуда детям земли знать о таком? Не стоит требовать от них слишком многого.
line-98,Alty,只是，哪怕是这表面上的平静，可能也没法坚持太久了。欲望果然是可怕的东西。,"However, even that superficial peace is about to be broken. Desire really is a terrifying thing.","Однако даже это поверхностное спокойствие, возможно, продлится недолго. Желания — поистине страшная вещь."
line-99,Alty,所以，我需要一些，嗯，信息。,"So, what I need is, well, information.",Поэтому мне нужна кое-какая... хм... информация.
line-101,凯尔希,又是信息？,Information again?,Снова информация?
line-103,Alty,是的。,That's right.,Да.
