ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,naoshka_v
__language__,,Language,en_US,ru_RU
char-1,格拉尼,格拉尼,Grani,Грани
char-2,可萝尔,可萝尔,Carol,Кэрол
,,,,
line-4,格拉尼,走廊好黑！而且好挤！,It's so dark in this corridor... And there's barely any space!,В этом коридоре хоть глаз выколи... Ещё и так тесно!
line-5,可萝尔,不、不好意思，虽然方便藏身，可毕竟这里只是个小阁楼而已！,"S-sorry... It's still just a tiny attic after all, but at least it's easy to stay hidden here!","И-извините... Здесь легко спрятаться, но в конце концов, это всего лишь маленький чердак!"
line-6,可萝尔,磨坊，粮仓，电房，村子里的很多设施都被赏金猎人破坏了，他们不会在乎这种小地方的。,"The bounty hunters destroyed the mills, the warehouses, and even the electrical room. They probably won't bother looking in this tiny place.","Охотники за головами переворошили мельницы, склады, и даже электростанцию. На такое маленькое местечко они, скорее всего, не обратят внимания."
line-7,格拉尼,是这样没错......唔，我们两个居然刚好能挤进这种缝隙里？！,"Hope you're right... Ugh, looks like the two of us can just barely squeeze into this crevice?!","Это верно... Угх, мы действительно умудрились втиснуться сюда вдвоём?!"
line-8,格拉尼,可萝尔，脸是不是贴的太近了！,"Carol, don't you think your face is a bit too close to mine?","Но, Кэрол, не слишком ли твоё лицо близко?"
line-9,可萝尔,抱歉......那个，骑警大人？,"Sorry... Um, Officer?","Простите... Эм, Офицер?"
line-10,格拉尼,别叫我骑警大人啦，叫我格拉尼就好。,"Don't worry about the 'officer' stuff, just call me Grani.",Не зови меня офицером. Зови меня просто Грани.
line-18,可萝尔,那，格拉尼，你刚才说你接到了我们村子希望找到骑士宝藏的委托......,"Um, Grani, you said earlier that you found our village's request for aid...","Тогда, Грани, ты говорила, что получила просьбу помочь найти сокровища от нашей деревни..."
line-20,格拉尼,对，而且委托里还提到，你确实已经拥有完整的宝藏信息了？,"Yes, and in that request, you mentioned that you actually do have information regarding some treasure?","Да, и в запросе упоминалось, что у вас уже есть вся информация о сокровище?"
line-22,可萝尔,打开宝藏必要的钥匙和宝藏的位置，都是历代村长口口相传的秘密。,"The location of the treasure as well as the key required to open it are secretly passed from chieftain to chieftain, from one generation to the next.","Местонахождение сокровища и ключ к нему – секреты, передающиеся из поколения в поколение среди деревенских старост."
line-23,可萝尔,具体的我暂时还不能说......抱歉，我不是有意要向你隐瞒。,"I can't tell you anything more specific though... Sorry, I'm not trying to hide anything from you.","Сейчас я не могу рассказать подробности... Прости, я не хотела ничего скрывать от тебя."
line-25,格拉尼,没问题的，至少等到你完全相信我之后再说吧。,Don't worry. We can talk about it after I've fully earned your trust.,"Нет проблем. Поговорим об этом, когда ты сможешь полностью довериться мне."
line-27,可萝尔,那些赏金猎人得知了这些情报，就一直在威胁着村民们。,Those bounty hunters have been threatening us ever since they found out about this.,"Когда охотники за головами узнали об этом, они начали угрожать жителям деревни."
line-28,可萝尔,他们破坏村子的田地，抢走越冬的储粮，骚扰村民——如果那时我不站出来，村子就真的要完了。,"They destroyed our farmland, stole our winter rations, and have been harassing the villagers... If I didn't offer myself up, the village would've been done for.","Они уничтожили наши поля, украли запасы на зиму и притесняли жителей... Если бы я тогда не вступилась, деревне бы пришёл конец."
line-29,可萝尔,只要让他们知道宝藏的情报在我这里，至少他们不再去伤害其他村民们了。,"As long as they knew that I held the key to the treasure, they wouldn't hurt the villagers anymore.","Пока они знают, что информация о сокровище в моих руках, они оставят остальных в покое."
line-31,格拉尼,但就算你受了那样的苦......,But you had to suffer like that...,"Но даже если ты так измучаешься... "
line-33,可萝尔,......嗯，我很清楚，这不过是权宜之计。,"...Mm, I'm aware that it was just a short-term solution.","...Да, я понимаю, что это только временное решение."
line-34,可萝尔,还好，你来了。,I'm glad you made it.,"Слава богу, ты пришла."
line-36,格拉尼,呜，可萝尔小姐......,"Aw, Miss Carol...","О, мисс Кэрол..."
line-38,可萝尔,虽然委托内容是希望有人能来帮我们找到宝藏，但其实我们希望的也只是驱逐那些赏金猎人、让村子恢复安宁。,"We may have asked you to help us find the treasure in our message, but what we really wanted was to get rid of those pesky bounty hunters and restore peace to our village.","Хотя в сообщении мы просили о помощи с поисками сокровища, на самом деле мы хотели только прогнать этих головорезов и восстановить мир в деревне."
line-39,可萝尔,宝藏对我们来说，是现在唯一的解决手段而已。,"For us, mentioning that treasure was the only solution we had.",Для нас сейчас сокровище – это единственное решение.
line-40,可萝尔,金币什么的，总会有花光的一天，但我们一直要在这片土地上生活下去，土地是我们唯一的故乡......,"Gold coins or whatever... those will be spent one day. But this land is the only home we have, and we plan to stay here forever.","Золотые монеты... В любом случае, однажды будут потрачены. Но эта земля – наш единственный дом, и мы не собираемся его покидать."
line-42,格拉尼,用宝藏去雇佣别人驱逐赏金猎人，也可以。,Using the treasure to hire someone else to throw out the bounty hunters is another option.,"Кроме того, если найдём сокровища, можно будет нанять кого-нибудь для изгнания охотников за головами."
line-43,格拉尼,有足够的活动资金的话，甚至能雇佣一小支佣军呢！,"If there's enough funds in there, you could even hire a small army of mercenaries!","Имея достаточно денег,  вы смогли бы даже нанять небольшую армию наёмников!"
line-45,可萝尔,嗯。,Mhm.,Ага.
line-47,格拉尼,既然目的已经明确，那当务之急，果然还是要先离开这个满是流氓的村子。,"Now that we have a plan, we need to find some way of slipping past these hooligans and leaving the village.","Теперь, когда у нас есть чёткая цель, сначала нужно выбраться из этой деревни, полной негодяев."
line-48,格拉尼,这边有窗子，能看到外——呃，好像有点高。,You can see outside from this window— Ngh... it seems a bit high.,Из этого окошка можно выглянуть на улицу— Нгх... высоковато...
line-49,格拉尼,可萝尔小姐，你能试试从这个窗户看到外面吗，赏金猎人还在找我们吗？,"Miss Carol, can you try looking outside the window and seeing if the bounty hunters are still looking for us?","Мисс Кэрол, можете посмотреть, охотники за головами всё ещё нас ищут?"
line-51,可萝尔,我，我也够不到，窗户还是太高了......,I... I can't reach it either. The window's too high up...,Я... Я тоже не дотягиваюсь. Окно слишком высоко...
line-53,格拉尼,让我抱你起来......,I'll hold you up then...,Тогда давайте я Вас подниму...
line-60,格拉尼,嘿！现在能看到了吗？,Hup! Can you see better now?,Хоп! Теперь видишь?
line-62,可萝尔,好的，我能看到了————,"Okay, I can see——","Хорошо, я вижу—"
line-64,可萝尔,咦？！,Eek?!,Иик?!
line-67,格拉尼,可萝尔小姐！别乱动呀！,Miss Carol! Stop wriggling around so much!,Мисс Кэрол! Не двигайтесь!
line-69,可萝尔,可、可那个，那是什么呀......,B-but... What was that...,Н-но... Что это было...
line-70,可萝尔,刚才，有个人，从窗户外飞了过去......?,"Just now, someone flew right by the window...?","Только что, кто-то пролетел мимо окна...?"
