ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act16mini
__chapter__,,Chapter Name,activities/act16mini/level_act16mini_st06,被踩住的影子
,,,,
char-1,广播喇叭,广播喇叭,PA Announcement,Радиодинамик
char-2,阿兰娜,阿兰娜,Alanna,Аланна
char-3,杰里,杰里,Jerry,Джерри
char-4,暴行,暴行,Savage,Бурлящий Поток
char-5,小锅盖,小锅盖,Potlid,Малышка Котелок
char-6,采购干员,采购干员,Procurement Operator,Сотрудник по снабжению
char-7,阿米娅,阿米娅,Amiya,Амия
char-8,沙地兽,沙地兽,Sandbeast,Песчаный зверь
char-9,莱伊,莱伊,Ray,Лай
,,,,
line-9,,博士，我已经不怕了。,"Doctor, I'm not afraid anymore.","Доктор, мне больше не страшно."
line-10,,她们问了我好多问题。我们走了这么久的路，去了哪些地方，玩得开不开心......我都讲给她们听了。,"They asked me a lot of questions, and I told them everything... Our long journey, the places we've been, and whether we had fun or not...","Они задали мне так много вопросов. Где мы были, пока так долго добирались, было ли нам весело... Я обо всем им рассказала."
line-11,,不过，有的问题我也答不上来。,But there were a few questions that I found no answers to.,Хотя на некоторые вопросы я и сама не знала ответа.
line-12,,博士在找什么东西吗？为什么她们悄悄说，博士想看到的，都是不可能再看到的？,Is the Doctor looking for something? Why did they all say behind our backs that the things that the Doctor wants to see can't ever be seen again?,"Доктор, вы что-то ищете? Почему они шептались, что то, что вы хотите увидеть, невозможно увидеть вновь?"
line-13,,......为什么博士会救起我，和我一起旅行呢？,Why did the Doctor save me and travel with me?,...Почему Доктор подобрал меня и отправился со мной в путь?
line-23,广播喇叭,......竖起长耳朵和短耳朵的司机朋友们，以上是六小时内的发车指导消息。,"All drivers, ears—both long and short—up, this is guidance for our departure in six hours.","...Водители с длинными и короткими ушами, выше были указания по отправлению на ближайшие шесть часов."
line-24,广播喇叭,看好天灾预报，注意行车安全，不追野生动物，早早收车回家......,Watch the Catastrophe forecasts and drive safe. Don't chase wildlife. Let's get the trucks in and get home early...,"Следите за прогнозом природных катастроф, соблюдайте безопасность движения, не преследуйте диких животных, возвращайтесь домой пораньше..."
line-27,阿兰娜,看起来还不错嘛，老家伙。,"Well, you don't look so bad, old bones.","Выглядишь вполне неплохо, старик."
line-28,阿兰娜,你该庆幸你的最后一程是在我手里度过的，换了别人，可能就没这个本事把你修补好了。,You should be thankful your last trip is with me. Others probably wouldn't have what it takes to get you fixed.,"Тебе стоит радоваться, что свой последний путь ты проделал со мной. Другой на моем месте не смог бы так тебя починить."
line-29,阿兰娜,你就得带着反装甲炮轰出来的洞，在荒野里破破烂烂地躺着，等工程队过来进行切割，把有用的模块拖回厂里重新组装。,"You'd have to sit out there in the boonies in tatters with that hole the anti-armor blew open, and wait for the engineering team to come to take you apart and haul any usable modules back to the factory for reassembly.","Ты бы так и лежал в пустыне, весь дырявый от противотанковой пушки, пока ремонтная бригада не приехала бы разрезать тебя на части и не утащила полезные модули на завод для пересборки."
line-31,阿兰娜,而我呢，就会因为该交的车没交上，把事情搞砸了，被人笑话一辈子。,And me? I wouldn't be able to hand in the truck. The whole thing would've been a bust. Everyone would be making fun of me for that the rest of my life.,"А я бы всю жизнь была посмешищем из-за того, что сорвала поставку."
line-35,阿兰娜,......我本来也该被人笑话一辈子。要是她被人打死的时候，有人发现我就躲在这辆车底下的话......,I should've been made fun of the rest of my life. If someone found I was hiding underneath the truck when she was killed...,"...Хотя я и так всю жизнь была бы посмешищем. Если бы кто-то узнал, что я пряталась под этой машиной, когда её убили..."
line-36,阿兰娜,啧，那种事不会再有了。,"Ugh, that kinda thing's not ever gonna happen again.","Тьфу, такого больше не повторится."
line-38,阿兰娜,好了，现在就剩下一个问题了，钢铁萝卜城这边熟人有点少，我得找个人教我填事故报告书......,"Alright, just one more problem, then. I don't have too many mates in Iron Carrot City. I need to find someone to teach me how to write the accident report...","Ладно, остался один вопрос. В Стальном Редисограде у меня мало знакомых, нужно найти кого-то, кто научит меня заполнять отчеты об авариях..."
line-46,阿兰娜,哎，别按铃了别按铃了，这辆车不发车，你走错了——,"Oi, stop ringing the bell. This truck's not going anywhere. You got the wrong—","Эй, хватит звонить, хватит! Машина не отправляется, вы ошиблись—"
line-53,阿兰娜,——胆小鬼？,—Coward?,—трусишка?
line-58,杰里,呃......嘿嘿。看来我没认错车。,Uh... Hehe. Looks like I got the right one.,"Э-э... Хе-хе. Кажется, я не ошибся машиной."
line-59,杰里,虽然没了那些花里胡哨的装饰，还有那种车厢里像打过一仗的感觉，反而有点陌生......,"The gaudy decorations are all gone, and it doesn't look like a war broke out in here anymore. Feels a bit strange, actually...","Хотя без тех вычурных украшений, да и после того, как в салоне словно прошла битва, всё кажется немного чужим..."
line-60,杰里,总之，看到这辆车没事就好！我觉得，这应该也说明莱伊小姐和温米妹妹没出事吧......,"Anyway, it's good seeing this thing in one piece! This has to mean that Ray and Warmy are both fine, right?","В любом случае, хорошо, что с машиной всё в порядке! Думаю, это значит, что с госпожой Лай и сестренкой Унми тоже ничего не случилось..."
line-62,阿兰娜,哈，算是吧。,"Hah, suppose so.","Ха, можно и так сказать."
line-64,杰里,那、那个，那我打听一下......,"Th-Then, let me ask one other thing...","Т-тогда, позвольте спросить..."
line-65,杰里,莱伊小姐最后找到她说的那个东西了吗？,Did Ray find the thing she said she was looking for?,"Госпожа Лай нашла то, что искала?"
line-67,阿兰娜,当然没有。,Of course not.,"Конечно, нет."
line-69,杰里,真对不起！我不是故意要提起你们的伤心事的！,I'm really sorry! I didn't mean to bring up painful memories like that!,"Простите, пожалуйста! Я не хотел бередить ваши старые раны!"
line-71,阿兰娜,没事，要伤心也轮不到我伤心。,Don't worry about it. It's not really painful for me at all.,"Да ничего, даже если бы это были чьи-то раны, не мои."
line-72,阿兰娜,不过，劫车的也确实不怎么伤心就是了。,"That said, the hijacker doesn't think it's all that painful for her, either.","Впрочем, та, что угнала машину, тоже не особо расстроилась."
line-74,阿兰娜,说起来真是见了鬼......她半路上莫名其妙失踪了，又莫名其妙出现在了我们停车避难、等待小型天灾过去的地方。,"Come to think of it, this really doesn't make any bloody sense... She disappeared halfway through the trip for no reason, then she showed up where we pulled over to wait for a small Catastrophe to pass.","Это было просто безумие... Она загадочным образом исчезла по пути, а потом так же загадочно объявилась там, где мы стояли, пережидая небольшую природную катастрофу."
line-75,阿兰娜,就像天灾里被狂风卷走几千公里，晕头转向的傻羽兽。,She's just like a dumb fowlbeast who finds herself disoriented after getting carried a thousand miles away by a Catastrophe wind.,"Прямо как глупая пуховая птица, которую ураган унес за тысячи километров и сбил с толку."
line-77,杰里,呃，那她......不会把自己要找的东西忘了吧？我知道有人跟别人比赛原地转圈，结果把自己转晕，摔坏了脑袋......,"Uh, then... she didn't possibly forget what she's looking for, right? I know there are folks who would run in circles as a kind of contest, and there was this lad who got so dizzy that he fell and knocked his brains out...","Э-э, неужели она... забыла, что искала? Я знаю одного парня, который поспорил, что будет крутиться на месте, в итоге его стошнило и он повредил голову..."
line-79,阿兰娜,比一般的摔坏脑袋还吓人。她说自己已经见过巨兽了。,We might have a worse case on our hands. She told me she met a Feranmut.,"Всё куда страшнее, чем просто поврежденная голова. Она сказала, что видела гигантского зверя."
line-81,杰里,呃......,Uhh...,Э-э...
line-83,阿兰娜,还说见到的不是自己要找的那只。,And she said it's not the one she's looking for.,"И добавила, что видела совсем не того, кого искала."
line-85,杰里,啊？,Huh?,А?
line-87,阿兰娜,最后还说，巨兽已经告诉她了，她要找的东西真的不存在。,"Finally, she even said the Feranmut has already told her the thing she's looking for doesn't exist.","А в конце сказала, что гигантский зверь уже сказал ей: того, что она ищет, на самом деле не существует."
line-89,杰里,我......我真替她伤心。,I... I feel kinda sorry for her.,Мне... мне так жаль её.
line-91,阿兰娜,是吗？我一般管这个叫“想通了”。,Really now? I call that finally seeing things clearly.,Правда? Я обычно называю это «осознанием».
line-93,阿兰娜,不过，后来我们确实继续往咧嘴谷开了。好不容易跑了那么远，怎么可能凭劫车的一句话我就回头？,"But after that, we did keep heading to the Grinning Valley. We went through all the trouble to make our way there. No way I was going to turn back on our hijacking.","Хотя мы всё равно продолжили путь к Долине Оскала. Мы проехали такой длинный путь, неужели я бы развернулась из-за слов какой-то угонщицы?"
line-94,阿兰娜,......,......,...
line-96,杰里,......然后呢？你们看到什么啦？,Then? How was it?,...И что потом? Что вы там увидели?
line-98,阿兰娜,......特别酷！可惜那里太危险，你这个胆小鬼一辈子都别想看到啦，哈哈！,"So cool...! Too bad it's pretty dangerous there. A coward like you? You won't be seeing it in your lifetime, haha!","...Это было нечто! Жаль, что там слишком опасно, такому трусишке, как ты, этого никогда не увидеть, ха-ха!"
line-100,阿兰娜,真的，劝你千万不要去。要不是我技术高超，应急能力又强，这辆车根本不可能从那里开出来。,"Really, I don't suggest you go. If it wasn't for my technique and quick reflexes, the ute would still be stuck in that valley.","Серьезно, советую туда не соваться. Если бы не мое мастерство и отличная реакция, эта машина никогда бы оттуда не выбралась."
line-101,阿兰娜,往这里来的路上，我们开一两个小时就得停下来休息，等这老家伙散热......工会说它该“规范化”了，确实有点道理。,"On our journey back, we had to stop every two hours for the old bones to cool down... The union says it's about time it gets 'standardized.' And well, they have a point.","По пути сюда нам приходилось останавливаться каждый час-два, чтобы дать остыть этому старичку... Профсоюз говорит, что его пора «стандартизировать», и в этом есть доля правды."
line-105,阿兰娜,唉，二十年了。,"*sigh*, it's been twenty years.","Эх, двадцать лет уже."
line-107,杰里,你......开车二十年了？真看不出来......,You... You've been driving for twenty years? I never would've guessed...,Ты... водишь уже двадцать лет? По тебе не скажешь...
line-109,阿兰娜,多谢你对我技术的“认可”。,"Well, thanks for the vote of confidence in my skills.",Благодарю за «признание» моих навыков.
line-110,阿兰娜,不过我说的只是......认识这辆车二十年了。,But I was going to say... I've known this old girl for twenty years.,Но я имела в виду... что знаю эту машину уже двадцать лет.
line-112,阿兰娜,对了，胆小鬼——我的婚礼请柬呢？,"Right, Coward—Where's my invitation to your wedding?","Кстати, трусишка, где мое приглашение на свадьбу?"
line-114,杰里,欸？呃......,Huh? Uh...,А? Э-э...
line-116,杰里,那个，你们可能已经错过婚礼了......,Um... You might've missed the wedding...,"Тут такое дело, вы, наверное, уже пропустили свадьбу..."
line-117,杰里,......咳，其实我正在蜜月旅行。,"*cough*... Actually, I'm on my honeymoon.","...Кхе, вообще-то, у нас сейчас медовый месяц."
line-118,杰里,......其实本来蜜月旅行已经结束了，就在十分钟之前。,"And... well, that's over now. As of ten minutes ago.","...Хотя, по идее, он закончился десять минут назад."
