ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act18d3
__chapter__,,Chapter Name,activities/act18d3/level_act18d3_06_end,厌食
,,,,
char-1,安妮塔,安妮塔,Anita,Анита
char-2,斯卡蒂,斯卡蒂,Skadi,Скади
char-3,男性居民B,男性居民B,Male Inhabitant B,Житель-мужчина Б
char-4,老年居民,老年居民,Old Inhabitant,Пожилая жительница
char-5,歌蕾蒂娅,歌蕾蒂娅,Gladiia,Гладия
char-6,主教,主教,Bishop,Епископ
char-7,审判官,审判官,Inquisitor,Инквизитор
char-8,居民,居民,Inhabitant,Житель
char-9,男性居民C,男性居民C,Male Inhabitant C,Житель-мужчина C
char-10,男性居民D,男性居民D,Male Inhabitant D,Житель-мужчина D
,,,,
line-9,,女孩听话地闭上眼，松开手。,The girl closes her eyes and lets go as she is told.,Девочка послушно закрыла глаза и разжала руки.
line-10,,缠着她小腿的力道很快消失了。她听到很多细小的物件落水的声响。在触到海面之前，她被一股力道拽了起来，然后落到了地面上。,"The force gripping onto her leg quickly disappears. She can hear all sorts of tiny trinkets splashing into the water. Just before she herself touches the surface of the sea, a force pulls her upward and sends her back to dry land again.","Хватка, державшая её за голени, быстро ослабла. Она услышала звук множества мелких предметов, упавших в воду. Прежде чем она коснулась поверхности моря, чья-то сила потянула её вверх, и она приземлилась на землю."
line-11,,——脸先着地。,—She lands face first.,— Приземлившись лицом вниз.
line-19,安妮塔,咳咳咳......,*cough* *cough* *cough*.,Кхе-кхе-кхе...
line-21,斯卡蒂,......对象是人的话，力道和角度很难控制。,It's not easy to control the strength and angle while I'm dealing with a person.,"...Если объект — человек, то силу и угол трудно контролировать."
line-23,安妮塔,没、没事......,I-It's okay. I'm fine.,В-всё в порядке...
line-25,斯卡蒂,（嗅了嗅自己）,(Smells herself),(Принюхивается к себе)
line-26,斯卡蒂,是不流血了啊。,My bleeding's stopped.,Кровь больше не течёт.
line-27,斯卡蒂,它们为什么还这么兴奋？这里的恐鱼本来就这么多吗？,Why are they still so excited? Have there always been so many Sea Terrors here?,Почему они всё ещё так возбуждены? Неужели здесь всегда было так много морских ужасов?
line-29,安妮塔,是昨天那种怪物吗？,Are these the same monsters from last night?,"Это те же чудовища, что были вчера?"
line-31,斯卡蒂,差不多。,More or less.,Почти.
line-33,安妮塔,我以前没见过哩。,I've never seen them before.,Я раньше таких не видела.
line-35,斯卡蒂,这几天你们不要到这里来了。快回去。,You should stay away from this place for a couple of days. Now go back.,Не приходите сюда в ближайшие дни. Скорее уходите.
line-37,安妮塔,歌手。,Singer.,Певица.
line-39,斯卡蒂,......不要拽我的裙子。你不是那么小的小孩子了。,Stop tugging my skirt... You aren't a child.,...Не тяни меня за платье. Ты уже не такая маленькая.
line-41,安妮塔,我是想说......我想好我要什么了。我想听你唱歌。,I just want to say... I think I know what it is that I want now. I want to hear you sing.,"Я хотела сказать... я поняла, чего хочу. Я хочу послушать, как ты поёшь."
line-43,斯卡蒂,哦......,Oh...,Оу...
line-45,安妮塔,因为......我不知道什么是歌。我听到你在梦里哼了。但我听不懂。,"And that's because... I don't know what songs are like. I heard you humming in your sleep, but I didn't understand it.","Потому что... я не знаю, что такое песня. Я слышала, как ты напевала во сне. Но я не понимаю."
line-47,斯卡蒂,好。,Alright.,Хорошо.
line-49,安妮塔,歌手，你答应了？这是不是就是约定？,"Singer, will you do it? Is this what it means to make a promise?","Певица, ты согласилась? Это и есть обещание?"
line-51,斯卡蒂,算是吧。,More or less.,Можно сказать и так.
line-52,斯卡蒂,（皱眉）,(Frowns),(Хмурится)
line-53,斯卡蒂,我的琴。,My harp.,Мой инструмент.
line-55,安妮塔,咦？是啊，歌手，你的琴去哪里了？,"Huh? Oh yeah, singer, where did your harp go?","Э? Ой, верно, Певица, а куда подевался твой инструмент?"
line-57,斯卡蒂,......我回去找。,I'll go look for it...,...Я вернусь и поищу.
line-59,安妮塔,好，我帮你一起找。,Okay. I'll help.,"Хорошо, я помогу тебе искать."
line-61,安妮塔,这是不是说，你愿意跟我一起回去啦？太、太好了！,So does this mean you'll come back with me? G-Great!,"Значит ли это, что ты согласна вернуться со мной? О-о, как здорово!"
line-63,斯卡蒂,......,......,...
line-64,斯卡蒂,真的......值得这么高兴？,Is this something to be so happy about?,Неужели... это стоит такой радости?
line-75,男性居民B,......,......,...
line-81,安妮塔,嗨，墙灰，早上好呀！,"Hey, Drywall, good morning!","Привет, Пыль на стенах, доброе утро!"
line-83,男性居民B,铁皮......,Sheetmetal...,Жестянка...
line-85,安妮塔,对啊，铁皮去哪里了？你们之前一直形影不离啊。,"Oh yeah, where did Sheetmetal go? You never go anywhere without each other.","Точно, а где Жестянка? Вы ведь раньше всегда были неразлучны."
line-87,男性居民B,铁皮。,Sheetmetal.,Жестянка.
line-89,安妮塔,你盯着的方向......是海......吗？,Are you looking out... to the sea?,Ты смотришь туда... в сторону моря...?
line-90,安妮塔,难道说，昨天抽到红色贝壳的人，是铁皮？,Does this mean... It was Sheetmetal who got the red seashell last night?,Неужели это Жестянка вчера вытянул красную ракушку?
line-91,安妮塔,唉......,*Sigh*...,Эх...
line-93,男性居民B,木框，我的病好像更严重了。,"Woodframe, my condition got worse.","Деревянная рама, мне кажется, моя болезнь стала хуже."
line-94,男性居民B,我的胸口很涨，像是要爆开一样。,My chest is bloating like it's about to blow.,"У меня грудь распирает, словно она готова лопнуть."
line-95,男性居民B,我连东西都不想吃。你不要和我说话了。,I don't even want to eat. Leave me alone.,Я даже есть не хочу. Не разговаривай со мной.
line-97,安妮塔,......唉。,*Sigh*...,...Эх.
line-112,安妮塔,歌手，欢迎再次来到我们家！,"Singer, welcome to our home sweet home again!","Певица, добро пожаловать в наш дом снова!"
line-114,老年居民,呃......啊......,Ugh... agh...,Э-э... а-а...
line-116,斯卡蒂,你奶奶......,Your grandmother...,Твоя бабушка...
line-118,安妮塔,佩特拉奶奶还在休息呢。昨天我们一起回到这里，她就一直躺着。,Grandma Petra is still sleeping. She's been lying down ever since we got back last night.,"Бабушка Петра всё ещё отдыхает. Мы вернулись сюда вчера, и она с тех пор всё лежит."
line-119,安妮塔,我想，她也消耗了很大体力，肯定很累了。我没想到她会冲出来，对审判官那样说话。她变得和平时都不一样。,"She's probably tired, getting so worked up like that. I didn't expect her to run out and talk to the Inquisitor like that. She was different.","Думаю, она потратила много сил и очень устала. Я и подумать не могла, что она выскочит и так заговорит с инквизитором. Она стала совсем другой."
line-121,斯卡蒂,你说的对。她很......厉害。她打退了审判官。,You're right. That was very amazing. She fought off the Inquisitor.,Ты права. Она очень... сильная. Она прогнала инквизитора.
line-123,老年居民,呵......哈......,Hmn... ha...,Хе... ха...
line-125,安妮塔,打退了......审判官？！歌手，你这么说，要是让审判官听见，她一定又要生气了。,"She fought off.. the Inquisitor?! Singer, if the Inquisitor catches you saying that, she'll be really mad.","Прогнала... инквизитора?! Певица, если инквизитор услышит, что ты так говоришь, она точно снова разозлится."
line-127,斯卡蒂,随便她。,I don't care if she does.,Пусть злится.
line-128,斯卡蒂,要是她想再动手......,But if she wants another go...,Если она захочет снова применить силу...
line-130,安妮塔,她不会再来找你麻烦了吧？,"She won't come to you looking for trouble again, right?",Она ведь не станет больше тебя доставать?
line-132,斯卡蒂,......找谁的麻烦都一样。,It doesn't matter to me whose trouble she's looking for.,"...Неважно, кого она достает."
line-133,斯卡蒂,（摸箱子）,(Strokes case),(Трогает ящик)
line-135,安妮塔,对了，我们出去找琴吧！,"Oh, yeah, why don't we go look for your harp?","Точно, давай пойдем искать твой инструмент!"
line-137,斯卡蒂,等一下。,Hold on.,Подожди.
line-139,安妮塔,哎？,Eh?,А?
line-141,斯卡蒂,你头上。,You got stuff on your head.,У тебя на голове.
line-143,安妮塔,哇！好多绿色的黏黏的东西......这、这是什么东西呀？,"Whoa! All this green, slimy stuff... W-What is this?",Ого! Куча зелёной липкой штуки... Ч-что это такое?
line-145,斯卡蒂,是海藻。,That's seaweed.,Морские водоросли.
line-147,安妮塔,是刚才摔跤时候蹭到的吗？,Did it get on my head when I tripped?,"Я подцепила их, когда мы падали?"
line-149,斯卡蒂,大概。,Probably.,Возможно.
line-151,安妮塔,这些......有用吗？看起来和海草长得差不多。能不能等风吹干了拿来铺床？佩特拉奶奶腰不舒服，正好用得上。,"Is this stuff... useful in any way? Looks kinda like seagrass. Can I use it as bedding once it's dried? Grandma Petra's back is hurting her, so this will come in handy.","Эти... полезны? Выглядят как обычная трава. Может, подождём, пока высохнут на ветру, и постелем на кровать? У бабушки Петры спина болит, как раз пригодится."
line-153,斯卡蒂,......给我。,Give it to me.,...Дай сюда.
line-154,斯卡蒂,你用贝壳将这些海藻磨碎。不要洗掉这些粘液。,Take some seashells and use them to grind up these seaweeds. Don't wash off the slime.,Разотри эти водоросли ракушкой. Не смывай слизь.
line-155,斯卡蒂,加上一点海水，记得没过海藻。装进这个小罐子里，封好口。放半年。,"Add enough seawater to completely cover the seaweeds. Put it all in a jar and seal it up, then wait half a year.","Добавь немного морской воды, чтобы она покрыла водоросли. Сложи всё в баночку и плотно закрой. Оставь на полгода."
line-156,斯卡蒂,等罐子里的液体的绿色淡了，说明发酵好了，就可以喝啦。,You can drink it once the liquid's greenish color has faded. That's when it's fermented.,"Когда зелёный цвет жидкости побледнеет, значит, оно забродило, и можно пить."
line-158,安妮塔,......歌手。,Singer...?,...Певица.
line-160,斯卡蒂,怎么了？是不是没听明白？,What's wrong? Is there something you didn't understand?,Что такое? Ты что-то не поняла?
line-162,安妮塔,你......你好像从来没一口气对我说过这么多话！,No... I just don't think you've ever talked to me this much in one go.,"Ты... ты, кажется, впервые сказала мне так много слов подряд!"
line-164,斯卡蒂,嗯。,Yeah.,М.
line-165,斯卡蒂,贝壳也不用扔，洗净晒干，当喝酒的容器用。,Don't throw away your seashells either. Wash them and lay them out to dry. You can use them to drink alcohol and such.,"Ракушки тоже не выбрасывай. Помой их и высуши, используй как сосуды для питья."
line-167,安妮塔,酒？那是什么东西？,Alcohol? What's that?,Питья? Это что такое?
line-169,斯卡蒂,那里写着。这里原先是所酒吧。,"It's written right there. This place used to be a bar, a place for alcohol.",Там написано. Раньше здесь был бар.
line-171,安妮塔,原来这个字是酒的意思！,So this word means alcohol!,"Значит, этот иероглиф означает «питье»!"
line-173,斯卡蒂,他们说喝酒能带来快乐，忘记烦恼。,Alcohol can supposedly bring happiness and help us forget all our worries.,"Говорят, если пить, это приносит радость и помогает забыть о тревогах."
line-175,安妮塔,真的吗？,Does it work?,Правда?
