ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,neksi0762
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act33side
__chapter__,,Chapter Name,activities/act33side/level_act33side_04_end,悠长的旅途
,,,,
char-1,凯尔希,凯尔希,Kal'tsit,Кальцит
char-2,可露希尔,可露希尔,Closure,Клозур
char-3,？？？,？？？,???,???
char-4,阿米娅,阿米娅,Amiya,Амия
char-5,特蕾西娅,特蕾西娅,Theresa,Тереза
char-6,博士,博士,Doctor,Доктор
,,,,
line-9,,1091年秋,"Autumn, 1091",Осень 1091 года.
line-10,,卡兹戴尔地区，巴别塔罗德岛本舰,"Rhodes Island of Babel, Kazdel","Корабль «Родос-Айленд» Вавилона, Каздель"
line-14,凯尔希,可露希尔，进度如何？,"How's progress, Closure?","Клозур, как успехи?"
line-15,凯尔希,我不希望这次还会出现本舰核心系统失控的问题。,The last thing I need is another core system control failure.,"Я не хочу, чтобы в этот раз снова возникли проблемы с потерей контроля над ядром корабля."
line-20,可露希尔,唔......哈哈，你非要说呢，那可能还是遇到了一些小小的问题来着。,"Well... Heh, since you had to bring it up, I might have run into a little problem.","Хм... Ха-ха, если уж ты настаиваешь... пожалуй, всё-таки возникли небольшие трудности."
line-21,可露希尔,就算拿着你给我的锦囊妙计，PRTS的很多程序加密模式也不是常人能理解的啊。我的解码仪器还不能完全适配。,"Even with the tricks you taught me, the encryption methods used by many of PRTS's programs are almost incomprehensible to a normal brain, and my decoder isn't fully compatible yet.","Даже с твоими подсказками, многие алгоритмы шифрования PRTS не поддаются обычному пониманию. Моё оборудование для дешифровки не полностью совместимо."
line-22,可露希尔,就结果而言，可能来不及在博士登舰前完全关闭系统。,We may not be able to shut the system down before the Doctor arrives on the ship.,"Короче говоря, я, возможно, не успею полностью отключить систему до того, как Доктор поднимется на борт."
line-24,凯尔希,再尝试一次。,Try again.,Попробуй ещё раз.
line-25,凯尔希,如果还是没有把握，就准备应急方案......完全切断本舰的所有能源。,"If you're not confident about getting it done, then we'll go to the contingency plan... cutting off power to the entire ship.","Если всё ещё нет уверенности, подготовь запасной план... полное обесточивание всех систем корабля."
line-27,可露希尔,放心交给我吧！,Leave it to me!,Предоставь это мне!
line-28,可露希尔,不过......看来你还藏了很多秘密呢，凯尔希。,"Seems like you're still keeping a lot of secrets, though.","Но... Кажется, у тебя все ещё много секретов, Кальцит."
line-29,可露希尔,我从来没有见过有人能让你如此紧张。,I've never seen anyone make you so nervous.,"Я никогда не видела никого, кто мог бы заставить тебя так нервничать."
line-31,凯尔希,......这不重要，可露希尔。,...That's not important.,...Это не важно.
line-32,凯尔希,重要的是，我不希望本舰出现任何意外。,What's important is making sure nothing happens to the ship.,"Важно то, что я не хочу никаких непредвиденных ситуаций на этом корабле."
line-34,可露希尔,唔，可按照阿斯卡纶传回的任务简报来看，博士只是一个普通人，还是一个会背着落难小兔子到处瞎逛的大善人。,"Ascalon's report says the Doctor looks like an ordinary person. A pretty decent one, too, who picked up a stray little Cautus and carried her all across the land.","Хм, судя по сводке, которую прислала Аскалон, Доктор — просто обычный человек, добряк, который таскается повсюду с маленьким спасённым Каутусом."
line-35,可露希尔,我们好像没有必要这么防备他吧？,Do we really have to be so on edge?,Нам правда нужно быть настолько настороже?
line-37,凯尔希,威胁并不来自博士。,It's not the Doctor that I fear.,Угроза исходит не от Доктора.
line-39,可露希尔,那是啥？,Then what is it?,А от кого тогда?
line-41,凯尔希,你还不需要知道。,You don't need to know yet.,Тебе пока не нужно знать.
line-42,凯尔希,为了博士的安全，也为了巴别塔成员的安全，抹除他的登舰记录。,Wipe the Doctor's boarding records. This is for the safety of both the Doctor and Babel.,Ради безопасности Доктора и членов «Вавилона» удали запись о его прибытии на борт.
line-43,凯尔希,在博士和特蕾西娅得出结论前，不必让其他成员知道他的存在。,The others don't need to know that the Doctor exists until the Doctor and Theresa have reached a conclusion.,"Пока Доктор и Тереза не придут к выводу, остальным нет нужды знать о его присутствии."
line-45,可露希尔,好好好，我再加把劲......,"Alright, alright, I'll work at it.","Хорошо, хорошо, я постараюсь..."
line-46,可露希尔,可是明明你一副很在意博士的样子，却又这么警惕那个人......,But I wonder why you seem to care a lot about this Doctor at that same time that you're so on guard over the whole thing.,"Но мне интересно, почему тебя так волнует этот доктор, и в то же время ты так настороженно относишься ко всему связанному с ним."
line-47,可露希尔,啊——难道博士抓住了你的什么把柄！,I've got it! The Doctor must have dirt on you!,"А-а... может, Доктор держит на тебя какой-то компромат?!"
line-49,凯尔希,不要想着调查，你查不到。,"Don't bother, you won't find it.","Даже не пытайся проводить расследование, тебе не удастся ничего найти."
line-51,可露希尔,呃。不用这么严肃吧。,"Come on, why so serious?","Эх, ну зачем так серьёзно?"
line-53,凯尔希,还有......那个被救下的孩子，她的身份？,What about the girl?,"И ещё... этот ребёнок, которого спасли, кто она такая?"
line-55,可露希尔,还是老结论。,"Same conclusion, no change.",Всё те же выводы.
line-56,可露希尔,我反复核对了当时与雷姆必拓有关的一切记录，还让Scout和军事委员会的内应做了确认。,I cross-checked all relevant Rim Billitonian records and had Scout check with informants inside the Military Commission.,"Я неоднократно сверяла все записи, связанные с Рим-Биллитоном в то время, и подтвердила это у Скаута и информаторов в Военной комиссии."
line-57,可露希尔,阿米娅的身份没有问题。,Amiya's background comes through clean.,С личностью Амии всё в порядке.
line-58,可露希尔,她的父母的确是在为我们运送激光开采模块的车队里遇袭身亡，针对他们的袭击是绝对的意外。,Her parents were killed when the convoy transporting the laser mining module got attacked. The attack itself was purely coincidental.,"Её родители действительно погибли во время нападения на конвой, перевозивший для нас лазерные модули для добычи ресурсов; это нападение было абсолютной случайностью."
line-59,可露希尔,没有人知道他们运送的是和萨卡兹有关的货物，而那场袭击也并非军事委员会的刻意安排。,"No one knew they were transporting Sarkaz-related cargo, and the Military Commission wasn't involved.","Никто не знал, что они перевозят груз, связанный с Сарказами, и то нападение не было спланировано Военной комиссией."
line-60,可露希尔,而她应该也是在这场事故中才成了感染者。如果不是博士......她可能会在雷姆必拓凄惨地度过余生吧。,"She must have gotten Infected in the mess. If not for the Doctor, she'd be spending the rest of her life suffering in Rim Billiton.","И, скорее всего, именно в этой аварии она и заразилась орипатией. Если бы не Доктор... её ждала бы жалкая жизнь в Рим-Биллитоне."
line-62,凯尔希,我会亲自负责那个孩子登舰后的检查和治疗方案。,I'll handle the girl's examination and treatment once she's on board.,Я лично займусь осмотром и планом лечения этого ребёнка после её прибытия.
line-64,可露希尔,你还是不放心那个孩子吗？,You're still concerned about her?,Ты всё ещё беспокоишься об этой малышке?
line-66,凯尔希,不放心。,"Yes, I am.",Беспокоюсь.
