ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,main_17
__chapter__,,Chapter Name,obt/main/level_main_17-09_end,爱的尺度
,,,,
char-1,阿洛伊泽,阿洛伊泽,阿洛伊泽,Алоиз
char-2,“皇帝的利刃”,“皇帝的利刃”,“皇帝的利刃”,«Клинок Императора»
char-3,赫拉格,赫拉格,赫拉格,Хелаг
char-4,黑暗中的声音,黑暗中的声音,黑暗中的声音,Голос из тьмы
char-5,门外的声音,门外的声音,门外的声音,Голос за дверью
char-6,叶莉莎女大公,叶莉莎女大公,叶莉莎女大公,Великая княгиня Елиза
char-7,沉默的近侍,沉默的近侍,沉默的近侍,Молчаливый слуга
char-8,微弱的声音,微弱的声音,微弱的声音,Слабый голос
char-9,？？？,？？？,？？？,？？？
char-10,圣愚,圣愚,圣愚,Святой Юродивый
char-11,叶莉萨维塔,叶莉萨维塔,叶莉萨维塔,Елизавета
char-12,纳斯塔霞？,纳斯塔霞？,纳斯塔霞？,Настасья？
char-13,纳斯塔霞,纳斯塔霞,纳斯塔霞,Настасья
char-14,可露希尔,可露希尔,可露希尔,Кокоречка
char-15,凯尔希,凯尔希,凯尔希,Кельси
char-16,阿米娅,阿米娅,阿米娅,Амия
,,,,
line-11,阿洛伊泽,......什么叛国者？你在说什么？,......什么叛国者？你在说什么？,……什么叛国者？你在说什么？
line-13,“皇帝的利刃”,伪装成感染者收容所的情报接头处，用物资交换代替实际的金钱往来......,伪装成感染者收容所的情报接头处，用物资交换代替实际的金钱往来......,"Информационный узел, замаскированный под приют для зараженных, использование поставок вместо реальных денежных транзакций…"
line-14,“皇帝的利刃”,所有线索，都指向这个格格不入的地方。,所有线索，都指向这个格格不入的地方。,Все улики указывают на это неуместное место.
line-15,“皇帝的利刃”,你们在这里藏匿了什么，又包庇了谁？,你们在这里藏匿了什么，又包庇了谁？,Что вы здесь спрятали и кого вы покрываете?
line-16,“皇帝的利刃”,......嘶。甚至眼前就有。一个来自过去的幽灵，一个可疑人物。,......嘶。甚至眼前就有。一个来自过去的幽灵，一个可疑人物。,"……Пшш. Да вот же он прямо перед глазами. Призрак из прошлого, подозрительная личность."
line-18,赫拉格,......,......,……
line-20,“皇帝的利刃”,是你吗？是你带着旧日未完的使命回来，又要再次半途而废了吗？,是你吗？是你带着旧日未完的使命回来，又要再次半途而废了吗？,"Это ты? Ты вернулся с незавершенной миссией из прошлого, чтобы снова бросить всё на полпути?"
line-21,“皇帝的利刃”,可你带着的，甚至是一把假刀。,可你带着的，甚至是一把假刀。,Хотя у тебя с собой лишь фальшивый клинок.
line-23,阿洛伊泽,别纠缠他！内卫现在的首要任务难道不应该是追查刺客——,别纠缠他！内卫现在的首要任务难道不应该是追查刺客——,Не трогай его! Разве первоочередной задачей Внутренней стражи не должна быть поимка убийцы —
line-29,阿洛伊泽,啊。,啊。,А.
line-31,“皇帝的利刃”,转移话题恐怕不是合宜的战术，中尉。,转移话题恐怕不是合宜的战术，中尉。,"Смена темы — не самая подходящая тактика, лейтенант."
line-32,“皇帝的利刃”,交出间谍。,交出间谍。,Выдай шпиона.
line-34,阿洛伊泽,所以，是有线索让你们认为，把刺客放进宫里的间谍就在这里。,所以，是有线索让你们认为，把刺客放进宫里的间谍就在这里。,"Значит, у вас есть зацепки, заставляющие думать, что шпион, пропустивший убийцу во дворец, находится здесь."
line-36,阿洛伊泽,好吧。可我也的确不知道你要的间谍是谁。再给我一些时间，我一定能弄清楚——,好吧。可我也的确不知道你要的间谍是谁。再给我一些时间，我一定能弄清楚——,"Хорошо. Но я действительно не знаю, кто этот шпион, о котором вы говорите. Дайте мне ещё немного времени, я обязательно во всем разберусь —"
line-38,“皇帝的利刃”,呼......但我的时间有限，中尉。,呼......但我的时间有限，中尉。,"Ху… но моё время ограничено, лейтенант."
line-39,“皇帝的利刃”,如果你无法给出我需要的答案，我就只能按照最便捷的办法，干净地行事。,如果你无法给出我需要的答案，我就只能按照最便捷的办法，干净地行事。,"Если ты не сможешь дать мне нужный ответ, мне останется лишь действовать по самому простому сценарию, чисто и эффективно."
line-40,“皇帝的利刃”,要把这地方完全抹除，甚至不用花费太多力气。,要把这地方完全抹除，甚至不用花费太多力气。,Стереть это место с лица земли не составит большого труда.
line-42,阿洛伊泽,......“抹除”？就像第四集团军抹除那些矿工们一样吗？,......“抹除”？就像第四集团军抹除那些矿工们一样吗？,"……«Стереть»? Так же, как 4-я армия стерла тех шахтеров?"
line-44,“皇帝的利刃”,你是在将正当与不义混为一谈。,你是在将正当与不义混为一谈。,Ты подменяешь понятия о справедливости и беззаконии.
line-46,阿洛伊泽,没人质疑你们的初衷，可你们能保证自己行为的正当性，保证信息的来源没有受到任何人的误导吗？,没人质疑你们的初衷，可你们能保证自己行为的正当性，保证信息的来源没有受到任何人的误导吗？,"Никто не ставит под сомнение ваши мотивы, но можете ли вы гарантировать законность своих действий и то, что источники вашей информации не были введены в заблуждение?"
line-48,阿洛伊泽,你蔑视和怀疑的对象中不仅有弱势的外来者、感染者，同样也有足以指控女大公罪行的幸存者和证人！,你蔑视和怀疑的对象中不仅有弱势的外来者、感染者，同样也有足以指控女大公罪行的幸存者和证人！,"Те, кого вы презираете и в ком сомневаетесь, — не только уязвимые чужаки или зараженные, но и выжившие, и свидетели, способные обвинить Великую княгиню!"
line-49,阿洛伊泽,事关重大，你却要一意孤行，怎么保证你们没有受到蒙蔽，没有做出错误的决策？,事关重大，你却要一意孤行，怎么保证你们没有受到蒙蔽，没有做出错误的决策？,"Дело чрезвычайной важности, а вы действуете напролом. Как вы можете гарантировать, что вас не ослепили и вы не приняли неверное решение?"
line-51,“皇帝的利刃”,......,......,……
line-52,“皇帝的利刃”,因为，我们不会。,因为，我们不会。,Потому что мы не ошибаемся.
line-53,“皇帝的利刃”,我们只是武器，只是陛下双手的延伸。,我们只是武器，只是陛下双手的延伸。,"Мы — лишь оружие, просто продолжение рук Его Величества."
line-56,,武器不衡量价值，不判断错对。在内卫手中，已经种下的因从不会有果，滋生的，仅有无言的血腥。,武器不衡量价值，不判断错对。在内卫手中，已经种下的因从不会有果，滋生的，仅有无言的血腥。,"Оружие не измеряет ценность и не судит о добре и зле. В руках Внутренней стражи посеянные семена никогда не дают плодов; единственное, что прорастает — это безмолвное кровавое месиво."
line-57,,阿洛伊泽意识到自己犯下了最严重的错误：竟然将眼前的邪魔造物当作有理智与情感的个体去对待——,阿洛伊泽意识到自己犯下了最严重的错误：竟然将眼前的邪魔造物当作有理智与情感的个体去对待——,"Алоиз осознал, что совершил величайшую ошибку: он отнесся к порождению демонов перед ним как к существу, способному мыслить и чувствовать —"
line-59,“皇帝的利刃”,而你......,而你......,А ты……
line-60,“皇帝的利刃”,告诉我，中尉。,告诉我，中尉。,"Скажи мне, лейтенант."
line-61,“皇帝的利刃”,你在质疑的，究竟是什么？,你在质疑的，究竟是什么？,Что именно ты ставишь под сомнение?
line-68,,属于“国度”的气息陡然释放，迅速铺洒在整个封闭的空间之中。,属于“国度”的气息陡然释放，迅速铺洒在整个封闭的空间之中。,"Дыхание «Государства» внезапно вырвалось наружу, стремительно заполняя замкнутое пространство."
line-69,,它即将如往常一样散播绝望，带来恐惧——,它即将如往常一样散播绝望，带来恐惧——,"Как и всегда, оно готовилось сеять отчаяние и приносить ужас —"
line-86,,年轻人在有人突然挡到身前的下一刻，才意识到自己腰间的剑鞘空了。,年轻人在有人突然挡到身前的下一刻，才意识到自己腰间的剑鞘空了。,"Юноша осознал, что его ножны пусты, лишь в тот момент, когда кто-то внезапно встал перед ним."
line-87,,夺剑者移动的速度快得肉眼难以捕捉。只见身形一错，空气中寒光闪过，就挥退了四周不断蔓延的黑色。,夺剑者移动的速度快得肉眼难以捕捉。只见身形一错，空气中寒光闪过，就挥退了四周不断蔓延的黑色。,"Похититель меча двигался быстрее, чем мог уловить человеческий глаз. Одно движение, холодный блеск в воздухе — и расползающаяся черная мгла отступила."
line-88,阿洛伊泽,什么——,什么——,Что —
line-89,,她几乎没有感觉到源石技艺的流动。这意味着仅是拔剑后握住剑身所带来的冲击，就足以产生能短暂威慑内卫的力量。,她几乎没有感觉到源石技艺的流动。这意味着仅是拔剑后握住剑身所带来的冲击，就足以产生能短暂威慑内卫的力量。,"Он почти не почувствовал потоков Ориджини. Это значило, что одного лишь удара при извлечении меча хватило, чтобы на короткое время запугать Внутреннюю стражу."
line-90,,即使他使用的只是一柄聊胜于无的仪仗剑。,即使他使用的只是一柄聊胜于无的仪仗剑。,"Даже несмотря на то, что в его руках был лишь бесполезный церемониальный клинок."
line-94,赫拉格,看来近来事态的严重程度，已经将你们也逼至绝境了。,看来近来事态的严重程度，已经将你们也逼至绝境了。,"Похоже, серьезность нынешних событий загнала вас в тупик."
line-95,赫拉格,否则你们不会直接在圣骏堡城内采取行动，浪费时间追查不确定的线索。,否则你们不会直接在圣骏堡城内采取行动，浪费时间追查不确定的线索。,"Иначе бы вы не стали действовать прямо в Санкт-Граде, теряя время на расследование сомнительных улик."
line-96,赫拉格,至少，这样的事在大叛乱以来的几十年内，应该都没再发生过。,至少，这样的事在大叛乱以来的几十年内，应该都没再发生过。,"По крайней мере, за десятилетия, прошедшие после Великого мятежа, такого не случалось."
line-97,“皇帝的利刃”,......你割开了“国度”。你——,......你割开了“国度”。你——,……Ты рассек «Государство». Ты —
line-98,赫拉格,各个集团军从未真正与内卫站在同一阵线之上。看起来，他们曾经研习的那些应对邪魔与精怪的办法......到现在依然有效。,各个集团军从未真正与内卫站在同一阵线之上。看起来，他们曾经研习的那些应对邪魔与精怪的办法......到现在依然有效。,"Армейские корпуса никогда не были заодно с Внутренней стражей. Видимо, те методы борьбы с демонами и чудищами, которые они изучали… всё еще эффективны."
line-99,“皇帝的利刃”,垂死挣扎罢了。,垂死挣扎罢了。,Лишь предсмертные конвульсии.
line-100,赫拉格,你们又何尝不是？距离上一个内卫因在圣骏堡城中擅自行动而获罪已经过去很久了。,你们又何尝不是？距离上一个内卫因在圣骏堡城中擅自行动而获罪已经过去很久了。,"А разве вы не такие же? С тех пор, как последнего стражника осудили за самовольство в Санкт-Граде, прошло немало времени."
line-101,赫拉格,即使事后证明那只是单独的个体出于对陛下安危的担忧而产生了误判，将他放逐极北的决定依然没有撤销。,即使事后证明那只是单独的个体出于对陛下安危的担忧而产生了误判，将他放逐极北的决定依然没有撤销。,"Даже после того, как выяснилось, что это была ошибка индивида, опасавшегося за безопасность Его Величества, решение об изгнании на Крайний Север так и не было отменено."
