ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,ilarhion
__language__,,Language,en_US,ru_RU
char-1,号角,号角,Horn,Хорн
char-2,风笛,风笛,Bagpipe,Бэгпайп
char-3,野心勃勃的男爵,野心勃勃的男爵,Wildly Ambitious Baron,Амбициозный барон
char-4,深池士兵,深池士兵,Dublinn Soldier,Солдат Дублинна
char-5,干员威尔,干员威尔,Operator Will,Оперативник Уилл
char-6,Outcast,Outcast,Outcast,Ауткаст
char-7,三角铁,三角铁,Triangle,Трайэнгл
char-8,汉密尔顿上校,汉密尔顿上校,Colonel Hamilton,Полковник Гамильтон
char-9,副官希尔,副官希尔,Adjutant Hill,Адъютант Хилл
,,,,
line-12,号角,咳咳......,"Ugh, ahem...",Кх-кх...
line-14,风笛,队长，你没事吧？,"Leader, are you alright?","Капитан, вы в порядке?"
line-16,号角,我没事。倒是你，幸亏这回没往前扑。,"I'm okay. But you, we're lucky you didn't jump on it this time.","Я в порядке. А вот ты... хорошо, что в этот раз ты не бросилась вперёд."
line-18,风笛,队长的反应比我更快，至少盾后这片大厅基本都是好的。,"You reacted faster than me. At least everyone in this bit of the hall's basically fine, thanks to your shield.","Ваша реакция была быстрее моей. По крайней мере, этот зал за щитом остался цел."
line-20,号角,......我护不住所有人。,I couldn't protect everyone.,...Я не смогла защитить всех.
line-22,风笛,烟散得差不多了，我看到上校也只受了轻伤，他们正从另一个门撤退。,"The smoke's everywhere it'll go. Looks to me like the Colonel only took light harm, and they're retreatin' out another door.","Дым почти рассеялся. Я видела, что полковник получил лишь легкое ранение, они отступают через другую дверь."
line-24,号角,诗人......,The Bard...,Поэт...
line-26,风笛,唉，他站得离炸弹太近了。,Oh... He was stood too close to the bomb.,"Эх, он стоял слишком близко к бомбе."
line-27,风笛,好可惜，不是每个人都能顶着刀刃替别人站出来的。他虽然是个诗人，但他有不输给优秀战士的勇气。,"What a pity... it's not everyone who can step forth for others at bladepoint. He was a poet, but he had the courage to match an excellent soldier.","Так жаль. Не каждый способен подставить себя под лезвие ради другого. Пусть он и был поэтом, но храбрости ему было не занимать — не хуже, чем у закаленного воина."
line-29,号角,......,......,...
line-30,号角,我多么希望他的死不是毫无意义。,I wish so badly he could've died with meaning.,"Как же я надеюсь, что его смерть не была бессмысленной."
