ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act30side
__chapter__,,Chapter Name,activities/act30side/level_act30side_02_end,同车异图
,,,,
char-1,精神的游客,精神的游客,Spirited Tourist,Восторженный турист
char-2,发抖的游客,发抖的游客,Trembling Tourist,Дрожащий турист
char-3,哈洛德,哈洛德,Harold,Гарольд
char-4,烈夏,烈夏,Leto,Льеша
char-5,锏,锏,Degenbrecher,Цзянь
char-6,“灰礼帽”,“灰礼帽”,'Trilby Asher',«Серый цилиндр»
char-7,好客的老乡,好客的老乡,Hospitable Villager,Гостеприимный земляк
char-8,好奇的游客,好奇的游客,Curious Tourist,Любопытный турист
char-9,谢拉格老乡,谢拉格老乡,Kjerag Villager,Земляк из Кьерга
char-10,列车员,列车员,Conductor,Проводник
char-11,烦恼的游客,烦恼的游客,Annoyed Tourist,Озадаченный турист
char-12,？？？,？？？,???,???
,,,,
line-13,精神的游客,快看，外面能看到雪山！,Look! You can see the mountain outside!,"Смотри, снаружи видно заснеженные горы!"
line-14,精神的游客,天啊这也太近了吧，这是不是谢拉格的圣山？不管是不是，这景色都太美了！,"My god, it's way too close. Is that what the Kjerags call Karlan? Doesn't matter. It's gorgeous!","Боже, так близко! Это святая гора Кьерга? В любом случае, вид просто потрясающий!"
line-16,发抖的游客,我、我说啊，能不能先把窗户关上......,"S-Say, can you close the window...?","Я... я говорю, может закроешь окно..."
line-18,精神的游客,欸？,Huh?,А?
line-20,发抖的游客,风、风有点大，吹得我说话都、都有点不利索了。,Th-The wind's too strong. I-I'm starting to have trouble even speaking.,"В-ветер сильный, у меня от него уже зубы на зубы не попадают."
line-26,精神的游客,也不至于这么夸张吧，我觉得也不是不能忍忍......,"Come on, exaggerating much? It's not that bad, you can take it...","Не преувеличивай, по-моему, вполне терпимо..."
line-28,发抖的游客,真的假的，你真的不冷吗？我看你甚至没穿裤子——,Really? You seriously don't feel cold at all? Look at you. You barely have pants on—,Серьезно? Тебе правда не холодно? Ты даже без брюк —
line-34,精神的游客,建议你再组织一下语言，再这么说下去我就要告你耍流氓了。,"Hey, watch what you're saying, you hooligan.","Советую подбирать слова, а то подам на тебя жалобу за домогательства."
line-35,精神的游客,我穿的这是保暖裤袜，最厚实的那一种！比你那身暖和多了！,The tights I'm wearing are thick enough to keep me warm! Not like that lame getup you're wearing!,"Это термоколготки, самые плотные! В них теплее, чем в твоей одежде!"
line-37,发抖的游客,哎哟......行行行，你说是，那就是吧......,"Owww... Fine, fine, fine. Whatever you say.","Ой... ладно, ладно, раз так, пусть будет так..."
line-39,精神的游客,哼。快，你再站过来点，我要拍照了！,"Hmph, now get in here. I'm about to take a selfie!","Хм. Давай, вставай поближе, я буду фотографировать!"
line-46,发抖的游客,......嗯？,Huh?,......А?
line-47,发抖的游客,哎，你有没有听到什么声音......,"Hey, did you hear something just now?","Эй, ты слышал что-нибудь?"
line-60,哈洛德,女士们先生们，日安，日安！,Ladies and gentlemen! Good day! Good day!,"Дамы и господа, доброго дня, доброго дня!"
line-61,哈洛德,很抱歉打扰各位的观光休闲！麻烦各位暂时回到坐席稍作避让，我们——,Frightfully sorry for interrupting your leisurely sightseeing! Please head back to your seats for the moment and make way. We—,"Прошу прощения, что прерываю ваш отдых! Пожалуйста, вернитесь на свои места, нам нужно..."
line-71,烈夏,行了这种时候了就别废话了！,"Alright, cut it out with the fancy talk! We don't have time for that!","Хватит, не время для вежливости!"
line-73,烈夏,对不住各位，让让，麻烦都让让！,"Sorry, everyone! Out of the way!","Прошу прощения, подвиньтесь, пожалуйста, дайте пройти!"
line-75,哈洛德,罗莎琳！这样有点太失礼了......,Rosalind! That is no way for a lady to speak!,Розалин! Это немного невежливо...
line-82,哈洛德,哎，哎，罗莎琳，轻点拉，我的袖子要被你扯下来了！,"Eh, eh, Rosalind, not so rough. You're about to tear my sleeve off!","Эй, эй, Розалин, потише, ты мне рукав оторвешь!"
line-86,精神的游客,呃，这是什么谢拉格风俗？,"Uh, what kind of Kjerag tradition is this?","Э-э, это какой-то обычай Кьерга?"
line-87,精神的游客,我们也要这样在列车里跑跑看吗......？,"Should we run up the train like them, too...?",Нам тоже нужно бегать по поезду...?
line-89,发抖的游客,不可能有这种风俗吧？感觉好傻，我不干。,"That can't be a tradition, can it? Sounds so stupid. I'm not doing it.","Не может быть такого обычая. Глупость какая-то, я не буду."
line-91,精神的游客,不管了，还是先把合照拍了！,"Whatever, let's take our selfie!","Ладно, забудем, сначала сделаем фото!"
line-92,精神的游客,看镜头！三......二......,Look at the camera! Three... Two...,Смотри в объектив! Три... два...
line-93,精神的游客,一......,...One...,Один...
line-108,锏,我不讨厌这种追逐游戏。,I've never been one for tag.,Мне нравится эта игра в догонялки.
line-110,“灰礼帽”,我谈不上喜欢。我们不能坐下来好好谈吗？,I can't say I'm a fan either. Perhaps we can sit down for a nice conversation?,Не могу сказать того же. Нельзя ли нам просто сесть и спокойно поговорить?
line-112,锏,是你们自己做贼心虚，一直在跑啊。,You're the guilty ones trying to run.,"Вы сами бегаете, потому что совесть нечиста."
line-114,锏,最好继续跑，别停下。,And you'd better keep running. Don't stop.,"Лучше бегите дальше, не останавливайтесь."
line-123,锏,哦，顺便一说，再等五分钟才是外面风景最好的路段，合影可以之后再拍。,"Oh, by the way, the segment coming up in five minutes offers the best views. If you want to take pictures, there is a better opportunity coming up.","О, кстати, через пять минут будет самый красивый участок пути, фото можно сделать потом."
line-124,锏,玩得开心点。,Enjoy your trip.,Приятной поездки.
line-135,精神的游客,......,......,......
line-137,发抖的游客,......,......,......
line-152,精神的游客,刚刚那又是什么人？,And who were those people?,Кто это был?
line-154,发抖的游客,不知道......,No clue...,Не знаю...
line-155,发抖的游客,不过你刚刚说得可能有道理，谢拉格搞不好确实有什么要在列车上疾跑一圈的风俗......,But you might just be right. Maybe Kjerag has some kind of tradition of running laps up and down the train...,"Но ты, возможно, был прав, может в Кьерге правда есть обычай бегать по поезду..."
line-156,发抖的游客,我们，呃，要不然还是入乡随俗......,"Well, when in Londinium, as the saying goes...","Мы, э-э, может стоит последовать обычаям..."
line-158,精神的游客,......,......,......
line-160,发抖的游客,你怎么了，从刚刚起在发什么呆？,"What's wrong, babe? You've been spacing out for a while.","Что с тобой, о чем ты задумался?"
line-162,精神的游客,我的照片，我的照片！,My picture! My picture!,"Мое фото, мое фото!"
line-164,发抖的游客,照片怎么了？刚刚那人说再过五分钟风景更好，我看我们还是再等等看......,What about it? The lady just now said we should wait another five minutes for better scenery. Might as well listen to her.,"Что с фото? Та женщина сказала, что через пять минут вид будет лучше, лучше подождем..."
line-166,精神的游客,不是说这个！你看这张照片！我正好拍到刚刚那位姐姐的正脸了！,That's not what I'm talking about! Look! I got a picture of that lady's face!,Дело не в этом! Смотри на фото! Я успел поймать её лицо!
line-167,精神的游客,我总感觉她看起来有点眼熟，好像在哪见过......,She looks kinda familiar. Like I've seen her before somewhere...,"Кажется, я где-то её видел..."
line-168,精神的游客,算了不重要！重点是她、她这身正装，未免也太帅了吧！,But that's not the point! The important thing is her outfit is just so cool!,"Впрочем, неважно! Главное — её форма, как же это круто!"
line-169,精神的游客,我要珍藏这张照片！,I'm going to treasure this picture!,Я буду хранить это фото как зеницу ока!
line-181,好客的老乡,我来给大家介绍一下。,Let me show you all something.,Позвольте представить.
line-182,好客的老乡,这就是我们谢拉格最有名的奶酪锅，用的是我们当地特产的好奶酪，风味醇厚，保管谢拉格之外的地方都没有这样的滋味！,"This is the famous Kjerag fondue, made with the finest local cheeses to give it its full-bodied flavor. You won't find this taste anywhere outside Kjerag!","Это наш самый знаменитый сырный фондю, сделанный из местного сыра, вкус настолько насыщенный, что нигде за пределами Кьерга вы такого не найдете!"
line-184,好奇的游客,真有这么好？,Is it really that amazing?,Неужели так вкусно?
line-195,烈夏,快快，再快点！,C'mon! Hurry up!,"Быстрее, ещё быстрее!"
line-197,哈洛德,等、等等，罗莎琳......呃咳咳咳！,"W-Wait, Rosalind... *cough*!","Подожди, подожди, Розалин... кх-кх-кх!"
line-199,哈洛德,失礼了女士们先生们，奶酪锅的味道确实不错，我推荐加点胡椒风味更浓——！,"Pardon me, ladies and gentlemen. The fondue's taste is fine indeed, but I recommend adding some pepper for a richer flavor—!","Прошу прощения, дамы и господа, сыр и правда хорош, рекомендую добавить перца —!"
line-207,好客的老乡,什、什么人？,Wh-Who was that?,К-кто здесь?
line-218,好客的老乡,怎么还来？！,Again?!,Опять они?!
line-220,好奇的游客,......这就是谢拉格的列车旅行吗，果然如我的朋友们说的那样，别有特色。,So is this how train trips go in Kjerag? It's just like my friends told me. Very unique.,"Это и есть поездка на поезде в Кьерге? Действительно, как и говорили друзья, весьма колоритно."
line-221,好奇的游客,呀，加了胡椒果然不错，我喜欢这个味道！,"Man, this is something else with pepper! I love it!","О, с перцем и правда лучше, мне нравится!"
line-230,谢拉格老乡,哎，齐了，抓齐了！,They're all here. I caught 'em all!,"Всё, поймал, всех поймал!"
line-231,谢拉格老乡,托各位的福，羽兽一只都没少。劳动各位帮忙，真不知道怎么感谢才好......,"Thanks to all of you, I finally caught every last fowlbeast. I don't even know how to begin to show my appreciation...","Благодаря вам, ни один пернатый зверь не пропал. Даже не знаю, как отблагодарить..."
line-233,列车员,老先生，您可把袋子系紧咯。,"Make sure your sacks are tied tight this time, old man.","Старик, завяжите мешок покрепче."
line-234,列车员,这次......这次就算了，但您千万记好，我们的列车上是禁止带活物的！,"I'll pretend this never happened... but only just this once. Remember, no pets allowed on our trains!","В этот раз... в этот раз проехали, но запомните, на поезде запрещено перевозить животных!"
line-235,列车员,下次记得一定不能再这样了啊！,This can never happen again!,В следующий раз так делать нельзя!
line-237,谢拉格老乡,哎，一定的，一定的。,"Yes, of course. Of course.","Да-да, конечно."
line-250,谢拉格老乡,哦、哦哟，小年轻，什么事情这么紧急啊？,"O-Oh, young'un, what's the rush?","Ой-ой, молодежь, что стряслось?"
line-252,列车员,客、客人！列车上请不要这样奔跑！！,M-Ma'am! Please don't run on the train!,"Клиент! Пожалуйста, не бегайте по поезду!!"
line-267,谢拉格老乡,哎！那个戴帽子的家伙！你仔细点......你，哎！,"Hey! You, with the funny hat! Watch... it!","Эй! Ты в шляпе! Поосторожнее... ты, эй!"
line-268,谢拉格老乡,要命了，我的羽兽！我的羽兽又跑啦！,Oh no! My fowlbeasts! My fowlbeasts got loose again!,"Боже мой, мои животные! Опять сбежали!"
