ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,main_8
__chapter__,,Chapter Name,obt/main/level_spst_08-05,燃烧的片段5
,,,,
char-1,？？？,？？？,"??? ",???
char-2,12F,12F,12F,12F
,,,,
line-14,？？？,啊。,Ah.,А.
line-15,？？？,恕我冒昧，阁下就是博士吧？,Forgive my presumption. Might you be the Doctor?,"Прошу прощения за беспокойство, вы ведь Доктор, верно?"
line-16,,你是......12F？;你是......？,You're... 12F?;And you are...?,Ты... 12F?; Ты... кто?
line-18,12F,没想到您还记得我。,I never thought you'd remember me.,"Не ожидал, что вы меня помните."
line-19,12F,您在哪里见过我吗？还是说，您看过我的档案了？,"Have we met somewhere before? Or, perhaps, you've previously read my files? ","Вы где-то меня видели? Или, может, вы читали мое личное дело?"
line-21,？？？,啊，抱歉，这是不是我们第一次见面？我还没做自我介绍。,"Ah, my apologies. Could this be the first time we've met? I still haven't introduced myself.","А, прошу прощения, разве это не наша первая встреча? Я еще даже не представился."
line-22,？？？,博士，您好。就叫我12F吧。因为我只是个普通的行动组干员，所以也还没太多与您见面的机会。,"Hello, Doctor. Call me 12F, let's say. Since I'm no more than an ordinary Detachment Operator, I've had relatively few chances to have met with you face-to-face.","Здравствуйте, Доктор. Зовите меня 12F. Поскольку я всего лишь обычный оперативный сотрудник, у меня было не так много возможностей встретиться с вами."
line-24,,别那么客气！;......;不用那么拘谨。,Don't be so polite!;......;You don't need to be so reserved.,Не будь так вежлив!; ...; Не нужно так церемониться.
line-26,12F,哪里。和我熟了以后，您说不定会讨厌我。,"Nay. Once you're familiar with me, you may well come to hate me.","Вовсе нет. Познав меня получше, вы, возможно, разочаруетесь во мне."
line-27,12F,客气一些，两边就都留着点余地。前进一步或退后一点的余地。,"With some politeness, both sides are left a little leeway. Leeway to advance a step, or to withdraw something.","Соблюдая дистанцию, мы оба оставляем себе пространство для маневра. Шанс сделать шаг вперед или отступить назад."
line-29,12F,听说博士是个沉默寡言的人，我就不邀请您再说些什么了。,I'd heard the Doctor was a reticent one. I won't be asking you to say anything further.,"Слышал, Доктор, вы человек немногословный, поэтому не буду докучать вам лишними разговорами."
line-30,12F,您和我的经历可能完全不同，我们两人的性格差异肯定很大。,"Your experiences and mine are probably nothing alike, and our dispositions are assuredly a gulf apart.","Наш жизненный опыт, скорее всего, совершенно различен, и наши характеры точно сильно отличаются."
line-32,12F,出门在外我一般都会礼貌一些。习惯这种说话方式后不太好改。,"When going outside, I do tend to be somewhat polite. Once used to speaking like this, it's hard to change.","На людях я обычно придерживаюсь вежливости. Привыкнув к такой манере речи, бывает трудно измениться."
line-33,12F,因为出言不逊导致的大打出手，我见过不少。大多时候我们对粗俗的人避而远之，没什么别的原因，只是多一事可能不如少一事。,"I've seen no shortage of rude remarks come to a fight, after all. By and large, we keep at a distance from vulgar people, without any another reason—only that one thing less, perhaps, beats one thing more.","Я видел немало драк, возникших из-за грубости. Чаще всего мы держимся подальше от хамов, и дело тут не в чем-то особенном, просто порой лучше лишний раз не создавать себе проблем."
line-35,12F,真是一场艰难的战役......您居然坚持下来了。,It's truly been a long campaign... and you've endured to the bitter end.,"Это была действительно тяжелая битва... Удивительно, что вы смогли выдержать её."
line-36,12F,这样的战斗只让人觉得害怕。博士会有这种感觉吗？,"Battles like these are only cause to feel fear. Might you feel that way, Doctor?","От таких сражений становится страшно. Доктор, вам тоже знакомо это чувство?"
line-37,,（反问他是否感到害怕）;（习惯性沉默）;（向他表述自己已经对此感到习惯这一事实）,"(In turn, ask him whether he's afraid.);(As ever, be silent.);(Painstakingly, explain to him how you're already used to this.)","(Спросить его в ответ, боится ли он сам); (Уйти в привычное молчание); (Признаться в том, что вы уже привыкли к подобному)"
line-39,12F,如果您这么问......,If you were to ask...,Если вы спрашиваете меня...
line-40,12F,我不撒谎，是的，就算我已经跟着小队到了这里了，我还是挺害怕的。,"I don't tell lies. I am. Granted, I've already come all this way with the team, but I'm still quite afraid.","Не буду лгать, да. Даже несмотря на то, что я дошел сюда вместе с отрядом, мне всё ещё довольно страшно."
line-41,12F,在荒野上，死亡是不值一提的小事。这已经成了几乎所有人的共识了。,"In the wilderness, dying is not much worth mentioning, a trivial thing. This has become a consensus across near to all people.",В Пустошах смерть — это пустяк. Это стало своего рода негласным правилом для всех нас.
line-42,12F,我想，我们就是这么建立了移动城市。我们想要活下去，不想再被荒野杀掉。,"I believe that was why we set up nomadic cities. We wished to live on, to not be killed by the wilderness again.","Думаю, именно поэтому мы и построили подвижные города. Мы хотели жить, не желая больше погибать в Пустошах."
line-43,12F,但发生在这些城市间的灾难向我们一再证明，每每我们自以为非常幸运地从什么地方逃开了的时候，就会自己作弄出些新的不幸。,"But the disasters occurring among these cities were a repeated reminder to us that often, when we think we've had the great fortune to escape from somewhere, we'll play new misfortunes upon ourselves.","Но катастрофы, разразившиеся между этими городами, снова и снова доказывают нам: каждый раз, когда нам кажется, что мы удачно избежали беды, мы сами создаем новые несчастья."
line-44,12F,切尔诺伯格的民众能想到，自己会遭遇这些吗？应该没有吧。战战兢兢地过日子不是个好事情。,"Did the people of Chernobog ever imagine they'd go through this? I imagine they didn't. It's no good thing, passing your days trembling in fear.","Могли ли жители Чернобога представить, что с ними случится такое? Вряд ли. Жить в постоянном страхе — плохая судьба."
line-45,12F,这样的结果太黑暗了，我无法想象自己顶着这种预见生活下去的样子。,"Outcomes such as this are too dark. I can't imagine what I'd be like, stuck to this vision and living on.","Результат слишком мрачен, я не могу представить, как жить с таким предвидением."
line-46,12F,但是这一切就在不知不觉中掉在了他们头上。我们停下了核心城，那现在的切尔诺伯格里又在发生些什么呢？,"But all of this has dropped, unwittingly, right on their heads. We've stopped the Core City. What if something broke out once again within Chernobog?","Но всё это обрушилось на них незаметно. Мы остановили город-ядро, но что сейчас происходит в Чернобоге?"
line-47,12F,之后我们可能会遭遇的一切，都只让我感到害怕。,"When I consider all we might encounter in future, it leaves me feeling only afraid.","Всё, с чем мы можем столкнуться дальше, вызывает у меня лишь страх."
line-49,12F,博士既然不愿多说，我也就不多问了。,"Given you're unwilling to say much, Doctor, I won't ask much more.","Раз вы не хотите говорить, Доктор, я не буду настаивать."
line-51,12F,您习惯于什么了？,What is it you're used to?,К чему вы привыкли?
line-52,12F,是习惯于害怕，还是......习惯于战斗？,"Are you used to fear, or... used to fighting?","Привыкли бояться, или... привыкли сражаться?"
line-53,12F,我有些难过。,I'm somewhat saddened.,Мне немного грустно.
line-54,12F,请放心，我不是对您有偏见......,"Please, be reassured, I'm not prejudiced against you...","Пожалуйста, не поймите меня неправильно, у меня нет к вам предвзятого отношения..."
line-55,12F,您指的应该还是后者吧。,I suppose you should mean the latter.,"Вы, должно быть, имели в виду второе."
line-56,12F,习惯于战斗......有许多战士说过类似的话。,To be used to fighting... many soldiers have said similar things.,Привычка сражаться... многие воины говорили нечто подобное.
line-57,12F,您不是个战士，却已经习惯了与战士一同出生入死。您应当是对战斗有所追求吧？,"You aren't a soldier, yet you're used to risking life and limb alongside them. You ought to have something you pursue in battle, then?","Вы не воин, но уже привыкли идти на смерть вместе с ними. Должно быть, вы стремитесь к битве?"
line-58,12F,还是说，这些冲突在您看来，只是您达到目标的手段......又或者每一场战斗中那些血腥和荣誉的部分令你感到......兴奋？,"Or alternatively, in your eyes, this conflict is only a means to an end... or perhaps, the blood and glory in every battle makes you feel... excitement?","Или же для вас эти конфликты — лишь средство достижения цели... а может, кровавые и героические аспекты каждого боя вызывают у вас... восторг?"
line-59,12F,对不起，博士，对不起。我说的似乎有些过了。,"I'm sorry, Doctor, I'm sorry. I seem to have gone somewhat too far.","Простите, Доктор, простите. Кажется, я перешел черту."
line-60,12F,只是我个人更希望博士您能够从战场上离开。作为战地指挥官的您也许很有实力，甚至能和凯尔希医生不相上下——,"Only, I myself hope greatly that you're able to leave the theater of war, Doctor. Perhaps you, in your capacity as a battlefield commander, can stand level against even Dr. Kal'tsit—","Просто лично мне хотелось бы, чтобы вы, Доктор, покинули поле боя. Как полевой командир вы, возможно, очень талантливы, и даже не уступаете доктору Кель'цит —"
line-61,12F,但就像凯尔希医生一样，我相信您如果在您原本的专业、原本的生活中投入更多精力，会给人们带来更多好处。,"But just like Dr. Kal'tsit, I believe if you threw even greater energy into your original field of study, your original life, you would bring about even more benefit to others.","Но как и в случае с доктором Кель'цит, я уверен, что если бы вы вложили больше сил в свою прежнюю профессию или жизнь, вы принесли бы людям гораздо больше пользы."
line-62,12F,只不过事与愿违吧。天真的孩子拿起武器，充满活力的人失去性命，生活美好的人家庭破碎。我们阻止不了。,"But things often turn out contrary to how you wish. Innocent children pick up weapons, people who brimmed with vigor lose their lives, and families who live life happily shatter apart. We cannot prevent it.","Но всё сложилось иначе. Наивные дети берут в руки оружие, полные жизни люди гибнут, семьи разрушаются. Мы не можем это предотвратить."
line-63,12F,至于习惯于害怕这件事，我想，这更多说的还是我这种人。,"As for being used to being afraid, I believe that refers much more to people like me.","Что же касается привычки бояться, думаю, это больше применимо к таким, как я."
line-64,12F,我很难觉得您和我是同一类型，博士。从您出现以来，您参加的这些战斗在我看来基本都是赢了的。,"I'm hard-pressed to feel that you and I are the same type, Doctor. Ever since you arose, all these battles you've taken part in, I consider you to have fundamentally won.","Доктор, мне трудно представить, что мы с вами одного типа. С момента вашего появления те битвы, в которых вы участвовали, по моему наблюдению, почти всегда заканчивались победой."
line-65,12F,您会害怕赢吗？或者是您会害怕没能胜利所以失去些什么呢？,"Are you possibly afraid of winning? Or are you possibly afraid that if you were unable to achieve victory, you'd lose something?","Боитесь ли вы победить? Или вы боитесь того, что можете потерять, если не победите?"
line-66,12F,但我根本不喜欢战斗。如果可以，我想逃得远远的。,"But I'm not fond of battles at all. If I were allowed, I'd run far, far away.","Но я совсем не люблю сражаться. Если бы мог, я бы сбежал как можно дальше."
line-67,12F,我也许是与您截然相反的人也说不定。因为我可能连胜利都害怕。,"Perhaps, just maybe, I'm the complete contrary to you. Because I might even be afraid of victory.","Может быть, я ваша полная противоположность. Ведь я, возможно, боюсь даже самой победы."
line-69,,（保持沉默）;（咨询他这么问有何用意）,(Maintain silence.);(Inquire what his purpose for asking is.),"(Сохранять молчание); (Спросить, зачем он об этом спрашивает)"
line-71,12F,——,——,—
line-72,12F,时候不早了。我们小队也应该准备撤退了。,It's getting late. My team should be prepared to retreat by now.,Время позднее. Нашему отряду пора готовиться к отступлению.
line-73,12F,请注意安全。祝您这一天过得愉快。,Please take care of yourself. I wish you a pleasant day.,Будьте осторожны. Желаю вам хорошего дня.
