ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,neksi0762
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act18mini
__chapter__,,Chapter Name,activities/act18mini/level_act18mini_st06,未明启示
,,,,
char-1,伊内丝,伊内丝,Ines,Инес
char-2,赫德雷,赫德雷,Hoederer,Хёдерер
char-3,哥伦比亚军官,哥伦比亚军官,Columbian Military Officer,Колумбийский военный офицер
char-4,通讯那头的声音,通讯那头的声音,Voice from the Communicator,Голос из комммуникатора
char-5,恭敬的侍者,恭敬的侍者,Respectful Attendant,Почтительный слуга
char-6,莱塔尼亚贵族,莱塔尼亚贵族,Leithanian Noble,Дворянин Лейтании
char-7,卡西米尔报业主编,卡西米尔报业主编,Kazimierzian Editor-in-Chief,Казимежский главный редактор
char-8,卡西米尔职员,卡西米尔职员,Kazimierzian Staff Member,Казимежский сотрудник
char-9,维什戴尔,维什戴尔,Wiš'adel,Виш’адэль
char-10,？？？,？？？,???,???
char-11,曼弗雷德,曼弗雷德,Manfred,Манфред
char-12,叙拉古家族成员,叙拉古家族成员,Siracusan Mafioso,Член Сиракузской семьи
char-13,神秘的男人,神秘的男人,Mysterious Man,Загадочный мужчина
char-14,帕尤卡卡,帕尤卡卡,Paryaqaqa,Парякака
char-15,Misery,Misery,Misery,Мизери
char-16,Logos,Logos,Logos,Логос
char-17,雇佣兵斥候,雇佣兵斥候,Mercenary Scout,Наемник-разведчик
char-18,死魂灵的声音,死魂灵的声音,Revenant's Voice,Голос Ревенанта
char-19,萨卡兹战士,萨卡兹战士,Sarkaz Warrior,Воин Сарказ
char-20,阿米娅,阿米娅,Amiya,Амия
char-21,教宗骑士,教宗骑士,Apostolic Knight,Апостольский Рыцарь
char-22,拉特兰特勤队成员,拉特兰特勤队成员,Lateran Commando,Коммандос Латерано
char-23,伊万杰利斯塔十一世,伊万杰利斯塔十一世,Yvangelista XI,Евангелиста XI
,,,,
line-9,,<p=1>“生命脊椎”</><p=2>1098年10月，萨卡兹大撤军</>,"<p=1>Lifebone</><p=2>October 1098, during the retreat of the Sarkaz forces</>","<p=1>«Позвоночник жизни»</><p=2>Октябрь 1098 года, во время отступления войск Сарказов</>"
line-17,伊内丝,赫德雷，接受使用骸骨撤退的我都带上来了。,"Hoederer, I've brought along everyone who agreed to use the bones to retreat.","Хёдерер, я привела всех, кто согласился использовать скелет для отступления"
line-19,伊内丝,大多都是没法坚持住长途行军的家伙。年长的，年纪小的，还有很多伤员，几乎都在了。,"Most of them wouldn't be able to withstand the long journey—the old, the young, and more injured Sarkaz than you can count.","Большинство из них — те, кто не выдержал бы долгого похода. Старики, дети и множество раненых, они почти все здесь."
line-21,伊内丝,W放话“随便他们要不要送死”的伤员也被她小队里其他人抬上来了。,"W said, and I quote, 'Let them die if they want,' but the other members of her squad carried them here.","Тех раненых, о которых W заявила, цитирую, ""все равно суждено сдохнуть"",  остальные члены ее отряда всё же принесли сюда."
line-22,伊内丝,她活着的手下竟然还不少，够在“生命脊椎”内部维护秩序，也够盯着被关押的厄尔苏拉。,"Somehow, she still has quite a few living subordinates—enough to maintain order within the Lifebone and watch over Ulšulah in captivity.","У неё осталось на удивление много живых подчинённых: их достаточно, чтобы поддерживать порядок внутри «Позвоночника жизни» и следить за пленённой Ульшулах."
line-23,伊内丝,所以不必担心你在路上突然死了，没人能接手驾驶员的位置。,So at least you won't have to worry about having no one to take the wheel if you accidentally die on the road.,"Так что можешь не бояться, что ты внезапно умрёшь в пути, и некому будет вести остальных."
line-25,赫德雷,......好。,...Got it.,…Хорошо.
line-27,伊内丝,你在等什么？,What are you waiting for?,Чего ты ждёшь?
line-37,,“生命脊椎”在战场的废墟上投下一片阴影。,The Lifebone casts a shadow over the ruins of the battlefield.,«Позвоночник жизни» отбрасывал тень на руины поля боя.
line-38,,没有萨卡兹抬头，他们或许知道，或许已经习惯，将有一片更大的阴影笼罩这支绵延数里的队伍。,None of the Sarkaz raise their heads. They may already know of—or have grown accustomed to—the greater shadow that will soon envelop their kilometers-long procession.,"Никто из Сарказов не поднимал головы; возможно, они знали, или же просто привыкли к тому, что ещё большая тень вот-вот накроет их многокилометровое шествие.."
line-39,,为了翻越高速军舰留下的沟壑，大多数人步履缓慢。,Most of them move slowly as they cross the trenches left behind by the high-speed battleships.,"Чтобы преодолеть рвы, оставленные скоростными военными кораблями, большинству приходилось двигаться медленно."
line-50,赫德雷,我只是在想......撤军的队伍竟然那么长。,I was just thinking... Look how long the line of soldiers is.,"Я просто думаю… о том, как же растянулся караван отступающих."
line-51,赫德雷,卡兹戴尔和维多利亚之间的路，我们都走过，都知道要走多久。,We've all traveled that road from Kazdel to Victoria before. We all know how long it is.,"Мы оба прошли путь между Казделем и Викторией, мы оба знаем, сколько он занимает."
line-53,伊内丝,可要是维多利亚人现在出尔反尔，对着萨卡兹的队伍开炮，你也做不了什么。,"But if the Victorians break their word and open fire on the retreating Sarkaz forces, there'll be nothing you can do about it.","Но если Викторианцы сейчас нарушат слово и откроют огонь по Сарказам, ты ничего не сможешь сделать."
line-55,赫德雷,是啊，事情一向如此。,Yes. That's how it's always been.,"Да, так было всегда."
line-57,赫德雷,哪怕不是现在......等我们向全泰拉发出信号的时候，各国必定有所反应。,"Maybe not immediately, but after the signal we send to all of Terra, every nation will be forced to respond.","Даже если не сейчас… когда мы подадим сигнал всей Терре, остальные страны обязательно отреагируют."
line-59,伊内丝,你确定那个办法能奏效吗？,Are you sure that will work?,"Ты уверен, что этот план сработает?"
line-60,伊内丝,如此张扬地撤退回卡兹戴尔，恐怕会令很多国家产生恐慌。,Such a blatant retreat back to Kazdel will probably cause many countries to panic.,Такое показное отступление обратно в Каздель наверняка вызовет панику во многих странах.
line-62,赫德雷,但的确没有更好的办法了。,But there really is no better way.,Но лучшего выхода попросту нет.
line-64,赫德雷,这支队伍必须继续向所有势力展现出最强势的一面。一旦失去挥动武器的力气，这些人立马就会被吃得骨头都不剩。,"Our squad must continue to present the strongest possible front to all factions. The moment we lose the strength to wield our weapons, we'll be devoured without a trace.","Этот отряд обязан продолжать демонстрировать свою мощь перед всеми фракциями. Стоит им утратить силы для того, чтобы сжать рукояти мечей, как от них не оставят даже костей."
line-65,赫德雷,那位新的“魔王”也一样。,The same goes for the new 'King of Sarkaz'.,То же касается и нового Короля Сарказов.
line-66,赫德雷,主动权必须握在我们自己的手里。,We must seize the initiative here.,Инициатива должна оставаться в наших руках.
line-69,,透过骸骨看向外面，飞空艇若隐若现，舰炮的索敌状态也一直没有解除。,"The airship in the distance is faintly visible through the bones, and the ship's cannons remain locked in targeting mode.","Сквозь косчти смутно виднелся дирижабль, а орудия кораблей оставались в режиме наведения."
