ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act8mini
__chapter__,,Chapter Name,activities/act8mini/level_act8mini_st05,我无惧前路何往
,,,,
char-1,？？？,？？？,???,???
char-2,凯尔希,凯尔希,Kal'tsit,Кальцит
char-3,博士,博士,Doctor,Доктор
char-4,Scout,Scout,Scout,Скаут
char-5,可露希尔,可露希尔,Closure,Клозир
char-6,医疗干员,医疗干员,Medic Operator,Медицинский оперативник
char-7,普通感染者A,普通感染者A,Ordinary Infected A,Обычный зараженный А
char-8,普通感染者B,普通感染者B,Ordinary Infected B,Обычный зараженный Б
char-9,后勤干员,后勤干员,Logistics Operator,Оперативник тыла
char-10,特蕾西娅,特蕾西娅,Theresa,Терезия
char-11,娇小的卡特斯,娇小的卡特斯,Small Cautus,娇小的卡特斯
char-12,阿米娅,阿米娅,Amiya,Амия
,,,,
line-5,？？？,我的说辞并不重要。于每刻践行自己的意志，才算是真正地活着。,"My words don't matter much. Only when you live free, in every moment, are you truly alive.","Мои слова не имеют значения. Истинно жив лишь тот, кто каждый миг следует своей воле."
line-6,？？？,去亲历这片大地吧。独属于你的思想，需要岁月来浇铸。,Go and experience the world for yourself. It will take many months to form your own ideas.,Иди и испытай эту землю сам. Твои собственные убеждения нуждаются в закалке временем.
line-7,？？？,凯尔希，我希望你......,"Kal'tsit, I hope you will...","Кальцит, я надеюсь, что ты..."
line-10,,"5:39 P.M. 天气/晴 ",5:39 P.M. \ Clear,17:39. Погода: ясно
line-11,,室外，罗德岛甲板,"Outdoors, Rhodes Island Deck","Снаружи, палуба Родоса"
line-20,凯尔希,最近很忙吧，有许多需要处理的事。,"You've been quite busy lately, right? There are many things you have to do.","Ты, должно быть, очень занят в последнее время, дел невпроворот."
line-21,凯尔希,适当休息也是必要的，你的生理指标近期有一些小的波动，我会持续关注。,"Proper rest is also necessary. There have been some small fluctuations in your psychological indicators as of late, and I will continue to monitor them.","Тебе необходим отдых, твои физиологические показатели в последнее время слегка колеблются, я продолжу следить за этим."
line-22,凯尔希,对了，煌会在今晚来向你作简报，她主导了昨天的突袭作战。,"Right, Blaze will be here to give you a report tonight. She was the one who led the raid yesterday.","Кстати, Блейз придет сегодня вечером с отчетом, она руководила вчерашней рейдовой операцией."
line-31,,"1:23 A.M. 天气/雨 ",1:23 A.M. \ Rainy,01:23. Погода: дождь
line-32,,巴别塔临时作战指挥室,Babel Temporary Operational Command Center,Временный оперативный штаб Вавилона
line-38,凯尔希,门外是Scout，他负责了昨夜的行动。,"Scout's outside, he was in charge of last night's operation.","За дверью Скаут, он отвечал за вчерашнюю операцию."
line-39,凯尔希,这是他效力于巴别塔后少有的任务失败记录。,This is the record of one of his rare mission failures since enlisting in Babel.,Это одна из немногих неудачных операций в его послужном списке с момента службы в Вавилоне.
line-41,博士,请进。,Come in.,Войдите.
line-48,Scout,指挥官，女士，你们都在。我简短说明一下昨晚的事。,"Commander, Dame, you're both here. Let me briefly explain what happened last night.","Командир, госпожа, вы оба здесь. Я кратко изложу, что произошло прошлой ночью."
line-49,Scout,小队清扫战场时，发现了可追踪的敌军痕迹。我判断这是摸清敌军位置的机会，执意循迹追击而中了埋伏。,"When my squad was sweeping the battlefield, they found traces of enemy troops that could be tracked. I made the decision that this was an opportunity to sniff out the enemy's position, insisted on giving chase, and ended up being ambushed.","Во время зачистки поля боя отряд обнаружил следы противника. Я решил, что это шанс выследить врага, но в погоне попал в засаду."
line-50,Scout,责任在我，我愿接受军事处分。,"The responsibility is mine alone, and I am willing to accept the army's punishment.","Это моя вина, я готов понести военное наказание."
line-52,博士,这不是一个老萨卡兹雇佣兵会做出的决断。,This is not a decision an old Sarkaz mercenary would make.,"Это не то решение, которое принял бы опытный сарказский наемник."
line-54,Scout,很可惜，那一刻我的经验并没有对我做出警示。,"Regrettably, all my experience failed to let me know anything was wrong.","К сожалению, в тот момент мой опыт не дал мне верной подсказки."
line-56,博士,经验不会被没发生的事唤醒。危机发生后，没有队员战死，说明撤退时你的指挥冷静、得当。,"Something has to actually happen for your experience to be worth anything. You lost no team members after the crisis occurred, indicating that your command was calm as you retreated, and thus proper.","Опыт не предупреждает о том, чего еще не случилось. Ни один из бойцов не погиб, а значит, при отступлении ты командовал хладнокровно и грамотно."
line-57,博士,你应当得到表彰，而非处分。,"You deserve recognition, not punishment.","Тебя следует наградить, а не наказывать."
line-59,Scout,我不明白这个结论是如何得出的。,I don't understand how you reached this conclusion.,"Я не понимаю, как вы пришли к такому выводу."
line-61,博士,军队的纪律若不能做到赏罚分明，则失去存在的意义。Scout，这个道理你一定明白。,"Army discipline loses all meaning if it fails to recognize when to reward and when to punish. You know that, Scout.","Если воинская дисциплина не предполагает четкого разделения наград и наказаний, она теряет смысл. Скаут, ты должен это понимать."
line-62,博士,为什么那样在乎她的名誉？我需要一个理由。,Why do you care so much about her reputation? I need a reason.,Почему ты так печешься о её репутации? Мне нужна причина.
line-64,Scout,......凯尔希女士，瑞卡的情况怎么样了。,"Dame Kal'tsit, how's Reyka?","...Госпожа Кальцит, как дела у Рики?"
line-66,凯尔希,她已经脱离了危险。,She's out of danger.,Она вне опасности.
line-71,,Scout想开口说些什么，却欲言又止。,"Scout opens his mouth to say something, but words fail him.","Скаут хотел что-то сказать, но запнулся."
line-74,博士,你的内心在斗争着。即使在战场上，也未见你如此为难过。若能说出你的考虑，或许我们可以......,"Your heart is in turmoil. Rarely have I seen you struggle like this, even on the battlefield. If you can tell us what you're thinking, maybe we can...","Твоё сердце разрывается. Даже на поле боя я не видел, чтобы тебе было так трудно. Если ты расскажешь, о чем беспокоишься, возможно, мы сможем..."
line-76,Scout,我坚持不让瑞卡受到任何处分。,I insist that Reyka not be punished in any way.,"Я настаиваю на том, чтобы к Рике не применяли никаких взысканий."
line-78,博士,因为她是个孤儿？军队的纪律可承载不了泛滥的同情心。,Because she's an orphan? Military discipline isn't a bleeding heart operation.,Потому что она сирота? Военная дисциплина не терпит чрезмерной жалости.
line-80,Scout,瑞卡的父亲曾是萨卡兹雇佣兵，死于内战。,Reyka's father was a Sarkaz mercenary who died in the civil war.,Отец Рики был сарказским наемником и погиб в гражданской войне.
line-82,博士,这在卡兹戴尔不算什么新鲜事。,She's in good company in Kazdel.,В Казтеле это не новость.
line-84,Scout,瑞卡的母亲身患严重的矿石病，没有抚养她的能力。特蕾西娅殿下知晓此事后，一直为她们家提供经济上的资助。,"Her mother suffered from severe Oripathy and was unable to raise her. Upon learning about this, Her Majesty Theresa has been providing financial support to their family.","Мать Рики страдала тяжелой формой орипатии и не могла её растить. Когда госпожа Терезия узнала об этом, она взяла их семью на финансовое попечение."
line-86,博士,这也没什么特别的。如果没有更充分的理由......,Nothing special about that either. If you don't have any better reason...,В этом тоже нет ничего необычного. Если у тебя нет более веской причины...
line-88,Scout,瑞卡参军仅是为了报答殿下的恩情。,Reyka only enlisted in the army to repay Her Majesty's kindness.,"Рика пошла в армию только ради того, чтобы отплатить за доброту госпожи."
line-89,Scout,她曾对我说，为殿下而战是她唯一的愿望，是她生命的全部......,She once told me that fighting for Her Majesty is her only wish and the entire purpose of her life...,"Она однажды сказала мне, что сражаться за госпожу — её единственное желание, весь смысл её жизни..."
line-91,博士,请说下去，Scout，我在听。,"Go on, Scout. I'm listening.","Продолжай, Скаут, я слушаю."
line-93,Scout,......在卡兹戴尔，孩子们难有什么愿望，也难有想守护的事物。,"In Kazdel, it is rare for children to have any wishes, or anything to protect.","...В Казтеле у детей редко бывают желания или то, что им хотелось бы защищать."
line-94,Scout,他们只是被卷入战争，而后战死。,"They get sucked into the maelstrom of war, and then they die.","Их просто втягивают в войну, а потом они погибают."
line-96,博士,所以你希望保留瑞卡的名誉，延续她守护殿下的愿望。,"So you hope to preserve Reyka's reputation, to keep her wish to protect Her Majesty alive.","Поэтому ты хочешь сохранить репутацию Рики, чтобы она могла продолжать защищать госпожу."
line-99,,Scout没有回答，身经百战的老兵又回归了沉默。,"Scout cannot answer, the battle-tested veteran falls back into silence.","Скаут не ответил, опытный ветеран снова погрузился в молчание."
line-100,,博士缓缓起身，伸手拍了拍Scout的肩膀。这是凯尔希没有预料到的。,"The Doctor rises slowly, reaching out to pat Scout on the shoulder. Kal'tsit does not expect this.",Доктор медленно поднялся и похлопал Скаута по плечу. Кальцит этого не ожидала.
line-102,博士,若刚才有任何冒犯，请原谅，我知道你一定会有很好的理由。,Sorry if that offended you. I knew you must've had a good reason.,"Если я был чем-то груб, прости, я знаю, что у тебя наверняка была веская причина."
line-103,博士,我的决定是，没有人会受到处分。但这样的处理结果是对军纪的损害，必定会招致非议。,"No one will be punished. But that will have an impact on discipline, which isn't going to be popular.","Я решил, что никто не понесет наказания. Но такой исход вредит дисциплине и неизбежно вызовет недовольство."
line-104,博士,Scout，我希望你和你的小队在未来用行动回应质疑。,"Scout, I hope that in the future, you and your team will respond to doubt with action.","Скаут, я хочу, чтобы ты и твой отряд ответили на эти сомнения своими делами."
line-106,Scout,一定。指挥官，女士，我先回去了。,"I swear to do this. Commander, Dame, I'll be taking my leave.","Обязательно. Командир, госпожа, я вернусь к своим делам."
line-108,博士,走之前答应我一件事。请至少把自己的生命和名誉，放在与其他队员同等的高度上。,Promise me one thing before you go. Value your own life and reputation the same as you do your teammates.,"Перед уходом пообещай мне одно. Пожалуйста, хотя бы ставь свою жизнь и честь наравне с другими бойцами."
line-110,Scout,我会的。,I will.,Хорошо.
line-123,凯尔希,......此外，可露希尔或许会找你商讨伦蒂尼姆的问题，她很关心我在这件事上的立场。,Additionally... Closure may approach you to discuss the Londinium issue. She's very concerned about my position on this matter.,"...К тому же, Клозир, возможно, захочет обсудить с тобой проблему Лондиниума, она беспокоится о моей позиции в этом вопросе."
line-124,凯尔希,你可以和她多分享一些决策过程，毕竟她也是潜在的作战成员。,"You can share some more of the decision-making process with her. After all, she is also a potential combat operator.","Ты можешь поделиться с ней деталями процесса принятия решений, в конце концов, она тоже потенциальный участник операций."
line-125,凯尔希,当然，你们也可以......聊些别的。,"Of course, you can also discuss... other things.","Конечно, вы можете... поговорить о чем-то другом."
line-136,,"11:27 A.M. 天气/晴 ",11:27 A.M. \ Clear,11:27. Погода: ясно
line-137,,罗德岛总工程师办公室,Rhodes Island Chief Engineer's Office,Офис главного инженера Родоса
line-142,凯尔希,这次又是什么事。,What is it this time?,Что на этот раз?
line-144,可露希尔,凯尔希，去伦蒂尼姆的事有定论了吗？,I'm wondering if you've settled on the going-to-Londinium thing?,"Кальцит, решение о поездке в Лондиниум принято?"
