ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act7d5
__chapter__,,Chapter Name,activities/act7d5/level_act7d5_st01,来办联欢会吧
,,,,
char-1,香草,香草,Vanilla,Ванилла
char-2,玫兰莎,玫兰莎,Melantha,Меланта
char-3,史都华德,史都华德,Steward,Стюард
char-4,？？？,？？？,???,???
char-5,煌,煌,Blaze,Блейз
char-6,朵拉,朵拉,Dora..,Дора
,,,,
line-10,,04:22 P.M.  天气/晴,04:22 P.M. \ Clear,16:22. Погода: ясно
line-11,,罗德岛舰船，第五舱室，训练场,"Rhodes Island Landship, Compartment 5, Training Grounds","Корабль Родос Айленд, пятый отсек, тренировочная площадка"
line-12,香草,喝！哈啊！,Hoo! Hah!,И-и-я! Ха-а!
line-13,香草,劈砍！直刺！平挥！,Cleave! Thrust! Swing!,Рубящий удар! Прямой выпад! Горизонтальный замах!
line-14,香草,呼......哈......,Phew... Haah...,Уф... Ха...
line-18,香草,今天的......体能训练......呼，呼，终于完成了。,That... concludes... *Pant* *pant*... today's training.,"Сегодняшняя... физическая тренировка... уф, уф, наконец-то закончена."
line-19,,注意极限，你对自己太严格了。;......;给，运动饮料。,"Know your limits. You're pushing yourself too hard.;......;Here, have a sports drink.","Знай меру, ты слишком строга к себе. ; ... ; Держи, спортивный напиток."
line-22,香草,不，呼......不要紧！我没问题的，博士。,"No, phew.... Don't worry! I'm a-okay, Doctor.","Нет, уф... Всё в порядке! Со мной всё хорошо, Доктор."
line-23,香草,我很清楚自己的状况，现在这样的训练强度还在可以负担的范围之内。,I know myself. And I'm well within my limits here.,"Я прекрасно знаю своё состояние, такая интенсивность тренировок мне пока вполне по силам."
line-24,香草,之前雷蛇前辈和杜宾教官一起帮我调整了训练表，请不要担心我！,"Instructor Dobermann and Liskarm helped me work out a training schedule, so you don't have to worry!","Ранее сэмпай Лискарм и инструктор Доберман помогли мне скорректировать график тренировок, так что не беспокойтесь обо мне!"
line-27,香草,呼哈......呼哈......,*Pant*... *pant*...,Фух-ха... Фух-ха...
line-28,香草,嗯？怎么了，博士，怎么满脸担忧的样子。,"Huh? What's the matter, Doctor? Why do you look so worried?","М? Что такое, Доктор? Почему у вас такое обеспокоенное лицо?"
line-29,香草,没关系，不用担心，虽然的确很累，不过我能撑住！,"Really, I'm fine! It's hard, but I can handle it!","Всё в порядке, не волнуйтесь. Хоть это и правда утомительно, я справлюсь!"
line-32,香草,啊，呼哈......哈......谢谢......,Phew... *pant*... thanks.,"А, фух... Ха... Спасибо..."
line-33,香草,哈啊......终于又活过来了。不过这个饮料，恶，还是老样子好难喝啊。,"Haah.... Okay, I'm good. But this drink, ugh, it really tastes terrible.","Ха-а... Наконец-то я пришла в себя. Но этот напиток... фу, всё такой же невкусный."
line-34,香草,杜宾教官强调过好几次，运动之后喝这个对身体比较好，芙兰卡前辈也这么说，但是真的味道好怪。,"Dobermann made it very clear I'm supposed to drink this after exercise, and so has Franka, but it really tastes awful!","Инструктор Доберман несколько раз подчёркивала, что пить его после тренировок полезно для здоровья. Сэмпай Франка говорила то же самое, но вкус у него правда странный."
line-37,香草,来这里训练的干员们都好努力，我也要加油，不能拖大家的后腿。,The operators training here always work so hard. I have to go all out. I can't hold anyone back.,"Операторы, которые приходят сюда тренироваться, так усердно работают. Мне тоже нужно стараться и не отставать от остальных."
line-38,香草,啊对了博士，过两天我要和黑钢的前辈们一起出任务，暂时不会来训练场，这段时间非常感谢您的指导！,"Oh, by the way, Doctor, I'm going on a mission with the other Blacksteel girls in a couple of days and won't be training here for a while. So thanks so much for everything you've done for me here!","А, кстати, Доктор, через пару дней я отправляюсь на задание вместе с сэмпаями из Блэкстил, поэтому временно не смогу приходить на тренировки. Спасибо вам огромное за наставления всё это время!"
line-47,香草,"...... ",......,...
line-48,,你看起来好像还有话想说。,You look like you have something to say.,"Кажется, тебе хочется сказать что-то ещё."
line-51,香草,这、不愧是博士......我表现得很明显吗？,"Hah, perceptive as always, Doctor... Am I so easy to read?",О... Как и ожидалось от Доктора... Это было так заметно?
line-52,香草,这次，能和前辈们一起出任务，我当然很开心。只是......,"Well, I'm really glad to go on a Blacksteel mission. It's just...","Я, конечно, очень рада, что в этот раз отправлюсь на задание вместе с сэмпаями. Просто..."
line-53,香草,我，呃，养了一些小动物，那个，平常都是我在照顾，但是要出任务的话，就只好拜托其他同伴暂时照看了。,"I, uh, I have a few pets, and, uh, I usually take care of them. But when I'm on a mission, I have to ask other people to do it.","Я, эм, держу несколько маленьких питомцев. Обычно я сама за ними ухаживаю, но если я уеду на задание, мне придётся попросить кого-то присмотреть за ними."
line-54,香草,一般来说，我都是拜托黑钢的前辈们的。,I usually ask the other Blacksteel girls.,Обычно я прошу об этом сэмпаев из Блэкстил.
line-55,香草,雷蛇前辈和芙兰卡前辈都经常帮忙，不过两位前辈总是一起出任务，休息时间也经常一起行动。,"Liskarm and Franka help most of the time, but they're always on missions together, and taking R&R together.","Сэмпай Лискарм и сэмпай Франка часто мне помогают, но они обе всегда вместе ходят на задания и проводят свободное время тоже вместе."
line-56,香草,"如果找不到其中的一个人的话，另一个基本也就没指望了。 ","If one's gone, so is the other.","Если я не могу найти одну из них, то на вторую тоже можно не рассчитывать."
line-58,香草,别看芙兰卡前辈平时总是爱开玩笑，其实她相当可靠，圆圆、小尖、大黑还有坚强，大家都很喜欢芙兰卡前辈！,"Franka likes to joke around, but she's actually really reliable. Puffball, Tiny, Kuro, and Stout all really love Franka!","Хоть сэмпай Франка обычно любит подшучивать, на самом деле она очень надёжная. Кругляш, Колючка, Черныш и Крепыш — все они обожают сэмпай Франку!"
line-59,香草,偶尔找不到两位前辈的时候，杰西卡也会帮忙照顾，不过，呃，她之前差点被大黑吓哭。,"Sometimes Jessica takes care of them, if I can't find those two. But, um, this one time, Kuro kind of startled her, and I think she was going to cry.","Иногда, когда я не могу найти их обеих, Джессика тоже помогает присматривать за ними, но, эм, в прошлый раз Черныш чуть не довёл её до слёз от страха."
line-60,,能问一下......,Can I ask...?,Могу я спросить...
line-62,,你养的都是些什么‘小动物’吗？,What exactly are these 'pets'?,"Что это за «маленькие питомцы», которых ты держишь?"
line-65,香草,咦。,Huh.,Ой.
line-66,香草,我没有带圆圆他们和博士打过招呼吗？,"Didn't I bring Puffball and the gang around to meet you, Doctor?",Разве я не приводила Кругляша и остальных поздороваться с Доктором?
line-68,香草,圆圆小刺和大黑都是源石蜗牛，坚强是小型萨尔贡沙漠磐蟹，大家都是很可爱的！,"Puffball, Tiny, and Kuro are all Originium snails. And Stout is a Sargon Desert Metal Crab, and every last one of them is cute as a button! ","Кругляш, Колючка и Черныш — это Ориджиниумные улитки, а Крепыш — маленький саргонский пустынный каменный краб. Они все такие милашки!"
line-69,,......,......,...
line-72,香草,嗯？怎么了吗，博士？,"Hm? What's wrong, Doctor?","М? Что-то не так, Доктор?"
line-74,香草,不好......博士你的这个眼神，不、不行哦，不能吃，圆圆小刺大黑还有坚强都不能吃！我知道您有瞒着凯尔希医生吃一些奇怪的零食！,"Oh no... I know that look in your eyes, Doctor. No! No! No! No! You can't eat them! Not Puffball, not Tiny, not Kuro, not Stout! You can't eat any of them! I know you've been eating all kinds of weird stuff behind Dr. Kal'tsit's back!","О нет... Доктор, этот ваш взгляд... Н-нет, нельзя, их нельзя есть! Кругляш, Колючка, Черныш и Крепыш — не еда! Я знаю, что вы тайком от доктора Кальцит едите всякие странные вещи!"
line-75,香草,（本来还想拜托博士帮忙照顾的，这样看来，哎，还是算了吧。）,(I was going to ask you to take care of them. But now? Hmph. No way.),"(А я ещё хотела попросить Доктора присмотреть за ними... Судя по всему, эх, лучше не стоит.)"
line-77,香草,伤脑筋了，这次大家一起出任务，圆圆他们该怎么办才好。,What am I going to do? We're all going out together this time. What's going to happen to my babies?,"Какая головная боль... Раз в этот раз мы все уходим на задание, что же делать с Кругляшем и остальными?"
line-78,香草,嗯......其他干员的话，大家好像都有各自的事情要做，贸然拜托是不是不太好？,"Hmmm.... The other operators are all busy with their own things, so I can't just go up and ask them out of nowhere, can I?","Хм... Что касается других операторов, у каждого вроде бы свои дела. Не будет ли невежливо внезапно их обременять?"
line-79,,试试看？,Couldn't hurt to try?,"Может, попытаешь удачу?"
line-81,,比如说，拜托接下来路过的干员。,"Like, try asking the next one who walks by.","Например, попроси первого же оператора, который пройдёт мимо."
line-84,香草,咦？！这也太草率了吧！,Huh? Take this seriously!,А?! Но это же слишком безответственно!
line-85,香草,博士，您是认真的吗？！,"You're joking, right, Doctor?!","Доктор, вы серьёзно?!"
line-87,香草,会是谁，来的会是谁......呜呜，希望会是个靠谱的人......,"Who will it be...? Ooh, I hope it's someone reliable...","Кто же это будет, кто придёт... Ох, хоть бы это был надёжный человек..."
line-92,,有人来了。,Someone's coming.,Кто-то идёт.
line-97,香草,！,!,!
line-98,香草,脚步声......好轻！这种步调的节奏，很稳，来的人一定是个优秀的战士！,"Their footsteps... are very light! With a steady pace, very steady. It must be a great warrior!","Шаги... такие тихие! Шаг очень ровный и уверенный. Тот, кто идёт, точно отличный боец!"
line-99,香草,嗯？有香味？,Huh? What's that fragrance?,Хм? Этот аромат?..
line-100,香草,我记得这个香味应该是......,"I remember this scent, it's...","Кажется, я помню этот запах..."
line-106,香草,玫兰莎小姐！,Melantha!,Мисс Меланта!
line-109,玫兰莎,？！,Ah?!,?!
line-110,玫兰莎,是、是我。,"Y-yes, it's me.","Д-да, это я."
line-111,玫兰莎,博士，还有香草小姐，下午好。,"Good afternoon, Doctor, Vanilla.","Доктор, мисс Ванилла, добрый день."
line-112,玫兰莎,那个，请问......两位找我有什么事吗？,"Erm, so... what can I do for you?","Эм, скажите... у вас двоих есть ко мне какое-то дело?"
line-119,玫兰莎,不好意思，难得你拜托我，我却......,"Sorry, it's kind of unusual for you to ask me for something. I just...","Прости... Ты так редко просишь меня о помощи, а я..."
line-121,香草,没这回事！玫兰莎小姐明明帮了大忙，太感谢了！,"Not at all! You're a big help, Melantha! Thank you so much!","Вовсе нет! Мисс Меланта, вы и так невероятно помогли! Огромное спасибо!"
line-123,玫兰莎,这没什么，我也只是转而拜托了史都华德而已。,It's nothing. And actually I'm just going to ask Steward.,"Не за что, я ведь просто перепоручила это Стюарду."
line-124,玫兰莎,而且，能帮上忙，我很开心。,"But really, I'm glad I could help.","К тому же, я очень рада, что смогла помочь."
line-126,香草,欸。,Oh.,Ой.
line-127,香草,（脸红了！）,(She's blushing!),(Она покраснела!)
