ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act18d3
__chapter__,,Chapter Name,activities/act18d3/level_act18d3_02_end,歌手
,,,,
char-1,？？？,？？？,???,???
char-2,斯卡蒂,斯卡蒂,Skadi,Скади
char-3,女性居民,女性居民,Female Inhabitant,Местная жительница
char-4,幼年居民,幼年居民,Young Inhabitant,Местный ребенок
char-5,居民,居民,Inhabitant,Местный житель
char-6,老年居民,老年居民,Old Inhabitant,Пожилая жительница
,,,,
line-12,,斯卡蒂看着失去知觉的当地居民，拎起在地上放了一秒的箱子。,"Skadi watches as the locals fall unconscious, and she picks up the suitcase she'd laid for a second on the floor.","Скади посмотрела на местных жителей, лишившихся чувств, и подняла ящик, который простоял на земле всего секунду."
line-25,？？？,......你、你好。,...Gr—Greetings.,……П-привет.
line-28,斯卡蒂,嗯？还有一个。,Hm? There's another one.,М? Еще один.
line-30,女性居民,别，别动手......我和他们不大一样。我知道你是好的。,Don't—Don't hit me... I'm not very much like them. I know you're good.,"Н-не трогай… я не такая, как они. Я знаю, что ты добрая."
line-32,斯卡蒂,你能明白我的意思。,You can understand what I mean.,"Ты понимаешь, что я имею в виду."
line-34,女性居民,你只是跟着长凳来这里。,You only came here following Bench.,"Ты пришла сюда, просто следуя за Скамьей."
line-37,幼年居民,呜，呜呜......木框，木框......,"*Whimper*... Woodframe, Woodframe...","У-у, у-уу… деревянная рамка, деревянная рамка…"
line-39,斯卡蒂,他跑，我跟着。,"He ran, I followed.","Он бежал, я следовала за ним."
line-41,女性居民,你对我们没有恶意。,You bear no ill will towards us.,У тебя нет к нам злых намерений.
line-43,斯卡蒂,只要他把我的东西还给我。,All I ask is he gives what's mine back.,Только если он вернет мне мою вещь.
line-45,女性居民,咦？,Huh?,А?
line-46,女性居民,长、长凳......你拿了什么？,B—Bench... what did you take?,Скамья… что ты взяла?
line-49,幼年居民,亮亮......亮亮......硬......痛痛......呜呜呜......,All shiny... all shiny... hard... it hurts... *whimper*...,Блестяшка… блестяшка… твердая… больно… у-ууу…
line-51,女性居民,这个不能吃呀！快，快从嘴里拿出来！,"That's not for you to eat! Pull it out of your mouth, quick!","Это нельзя есть! Быстро, вынь это изо рта!"
line-52,女性居民,抱歉，长凳看到没见过的东西就想用手拿。他不懂这东西他不该拿。,"I'm sorry, Bench tends to just grab at things he's never seen before. He doesn't understand these are things he shouldn't grab.","Извини, Скамья хватает всё, чего раньше не видел. Он не понимает, что это брать нельзя."
line-54,斯卡蒂,（接过项链）,(Receives necklace),(Забирает ожерелье)
line-56,女性居民,呃，全是口水......你的手都弄脏了。,"Ugh, it's covered in spit... It's gotten your hand dirty.","Эх, всё в слюнях… ты испачкала руки."
line-58,斯卡蒂,拿回来就行。,"It's fine, as long as I have it back.","Главное, что вернула."
line-63,女性居民,这里不常见陌生面孔。你是从外面来的么？,We don't often see unfamiliar faces here. Did you come from the outside?,Здесь редко встретишь чужаков. Ты пришла извне?
line-65,斯卡蒂,我从其他伊比利亚城市来的。,I came from a city elsewhere in Iberia.,Я пришла из другого города Иберии.
line-67,女性居民,我很少见到别的地方来的人。,It's very rare I see people from other places.,Редко вижу людей из других мест.
line-68,女性居民,你这身衣服......也很奇怪。我从没见过这种料子。外面的人都穿成这样么？,Your clothes... are very strange too. I've never seen material like this before. Does everyone from the outside dress that way?,Твоя одежда… она тоже странная. Никогда такой ткани не видела. Все люди снаружи так одеваются?
line-70,斯卡蒂,流浪歌手才这么穿。,Only wandering singers would.,Так одеваются только бродячие музыканты.
line-72,女性居民,流浪......歌手？我听到你对铁皮他们说了，但我不知道那是什么。,"Wandering... singers? I overheard you talking to Sheetmetal, but I don't know what that is.","Бродячие… музыканты? Я слышала, ты говорила это Жестянкам, но я не знаю, что это."
line-74,斯卡蒂,像我这样到处走，偶尔停下来，弹弹琴，唱唱歌。,"Like me, they travel everywhere, occasionally stopping over, playing the harp, singing a song.","Хожу туда-сюда, иногда останавливаюсь, играю на инструменте, пою."
line-76,女性居民,这箱子里呢，装的是什么？,What about the case? What's inside it?,А что у тебя в ящике?
line-78,斯卡蒂,萨克斯。,A saxophone.,Саксофон.
line-80,女性居民,萨克斯是什么？,What's a saxophone?,А что такое саксофон?
line-82,斯卡蒂,乐器。,An instrument.,Музыкальный инструмент.
line-84,女性居民,你真的是个流浪歌手？,Are you really a wandering singer?,Ты правда бродячий музыкант?
line-86,斯卡蒂,嗯。,Mm.,Мгм.
line-88,女性居民,（小声嘀咕）,(Quiet mutter),(Тихо бормочет)
line-89,女性居民,那你是来做什么的呢？唱歌吗？,"So what did you come to do, then? Was it sing?",И зачем ты здесь? Будешь петь?
line-91,斯卡蒂,我是来找人的。,I came to find someone.,Я ищу человека.
line-93,女性居民,那个人是谁？也是一位流浪歌手么？,Who? Also a wandering singer?,Кто этот человек? Тоже бродячий музыкант?
line-95,斯卡蒂,是的。她是我的伙伴，我们是同僚。,Yes. She is a fellow of mine. We are colleagues.,"Да. Она мой напарник, мы коллеги."
line-97,女性居民,她也来了盐风城？,Did she come to Sal Viento too?,Она тоже пришла в Соляной Город?
line-99,斯卡蒂,对。你见过她么？,Correct. Have you seen her?,Да. Ты ее видела?
line-101,女性居民,你还没说她长什么样子呢......算啦！我刚才也说过了，像你这样的人，我以前从来没见过。,"You haven't told me what she looks like yet... oh, well! I said it just before, but you're the first time I've ever seen anyone like you.","Ты еще не сказала, как она выглядит… хотя неважно! Как я уже говорила, таких, как ты, я никогда раньше не видела."
line-103,斯卡蒂,我去问其他人。你能带路吗？,I'll go and ask others. Can you guide me?,Спрошу у других. Можешь показать дорогу?
line-105,女性居民,带路？那个陷阱......是我做的。我以为你知道。,Guide? That trap... was my making. I thought you would've known.,"Показать дорогу? Тот капкан… это я его сделала. Думала, ты знаешь."
line-107,斯卡蒂,无所谓。,I don't care.,Мне всё равно.
line-109,女性居民,你不怪我？我还以为你至少会......也教训我一下。,You don't fault me? I thought you would at least have... reproached me some.,"Ты на меня не злишься? Я думала, ты хотя бы… как-то меня накажешь."
line-111,斯卡蒂,走吧。我赶时间。,Let's go. I'm in a hurry.,Идем. Я тороплюсь.
line-113,女性居民,好......,Alright...,Хорошо…
line-115,斯卡蒂,......,......,……
line-119,女性居民,啊！,Agh!,А!
line-120,女性居民,怎、怎么突然停下来......撞在箱子上了，痛。,Why—Why did you suddenly stop...? I knocked against your case. Ow...,"П-почему ты внезапно остановилась… я врезалась в ящик, больно."
line-122,斯卡蒂,忘了说。我箱子里面的东西，对你没用。,I forgot to say. What's in my case is useless to you.,"Забыла сказать. То, что у меня в ящике, тебе не пригодится."
line-123,斯卡蒂,除了这个，你想要什么，帮我找到人，我都可以给你。,"Apart from this, anything you might want, I can give you once you help me find her.","Помимо этого, что бы ты ни захотела, если поможешь мне найти человека, я всё тебе дам."
line-125,女性居民,呃，我只是好奇......有那么明显吗？,"Er, I was only curious... Was I that apparent?","Эх, мне просто было любопытно… это было так очевидно?"
line-127,斯卡蒂,和你做的陷阱一样显而易见。,As plain to see as the trap you made.,"Настолько же, насколько и капкан, который ты поставила."
line-129,女性居民,哇......歌手，你不光有一双灵巧的手，你还有一双厉害的眼睛啊。,"Wow... singer, you not only have a pair of nimble hands, but a pair of formidable eyes too.","Ого… музыкант, у тебя не только ловкие руки, но и острый взгляд."
line-141,居民,九十八......,Ninety-eight...,Девяносто восемь…
line-143,居民,九十九......,Ninety-nine...,Девяносто девять…
line-148,斯卡蒂,......,......,……
line-149,斯卡蒂,你们这里，怎么问问题？,How do I ask questions here?,Как вы здесь задаете вопросы?
line-151,女性居民,咦？你在外面一般怎么问？,Huh? How do you usually ask them on the outside?,А? А как обычно спрашиваешь ты?
line-153,斯卡蒂,（砰一声放下背上箱子）,"(With a thump, she sets down the case she was carrying.)",(Громко опускает ящик на спину)
line-154,斯卡蒂,用这个问。,With this.,Этим.
line-156,女性居民,啊？萨......萨克斯？你用乐器问问题？,Um? The saxo... saxophone? You use instruments to ask questions?,А? Сак… саксофон? Ты задаешь вопросы инструментом?
line-158,斯卡蒂,......嗯。,Yes.,…Мгм.
line-159,斯卡蒂,砰砰，咚，啪。,"Slam slam, boom, kapow.","Бах-бах, бум, шлеп."
line-161,女性居民,......这个乐器的声音还挺奇怪。,The sounds this instrument makes are quite bizarre.,…У этого инструмента довольно странный звук.
line-163,斯卡蒂,很有效率。一般他们都会马上开口。,It's very effective. They all usually open up straight away.,Очень эффективно. Обычно после этого они сразу начинают говорить.
line-164,斯卡蒂,还不说的话，可以换个角度，再来一轮。,"If they still don't talk, I can change angle, and go for another round.","А если всё еще молчат, можно сменить угол и повторить."
line-166,女性居民,那我怀疑在这里行不通哩。,Then I have a feeling that won't get you anywhere here.,"Сомневаюсь, что это сработает здесь."
line-168,斯卡蒂,可能。,Possibly.,Возможно.
line-169,斯卡蒂,（摸箱子）,(Strokes case),(Трогает ящик)
line-170,斯卡蒂,要不然，刚才那两个，已经开口了。,"In that case, the two just now. They already got talking.",Иначе те двое заговорили бы раньше.
line-172,女性居民,铁皮吗？他们应该都不知道乐器。这里的人，通常只做自己的事，不怎么搭理人。,"Sheetmetal? They shouldn't even know of musical instruments. The people here usually keep themselves to themselves, and don't pay attention to anyone.","Жестянки? Вряд ли они знают, что такое инструменты. Люди здесь обычно делают только свое дело и ни с кем не общаются."
line-173,女性居民,而且他们，呃，很少说话。就算知道，他们也不懂怎么回答。,"And they, er, talk very infrequently. Even if they knew, they wouldn't understand how to reply.","К тому же, они, эх, редко говорят. Даже если что-то знают, не понимают, как ответить."
line-175,斯卡蒂,你理我了。,You've paid attention to me.,Ты со мной общаешься.
line-177,女性居民,......可能因为我这人有点怪，我和大家都不太一样。,Probably because I'm a little odd. I'm not too like everyone else.,"…Может быть, потому что я немного странная, я не такая, как остальные."
line-179,斯卡蒂,你的话说得也比他们好很多。,You talk a lot better than they do too.,Ты и говоришь гораздо лучше их.
line-181,女性居民,是这样吗？我好高兴。这都是佩特拉奶奶教我的。,Do I really? I'm so happy. It's all what Grandma Petra taught me.,Правда? Я так рада. Это всё бабушка Петра меня научила.
line-182,女性居民,对了，你想找人再问问的话，我可以带你去找佩特拉奶奶。她是我们这里年纪最大的人，知道的事情也最多。,"Oh, if you want to find someone else to ask, I can bring you to Grandma Petra. She's the oldest one of us all here, and knows about the most too.","Кстати, если хочешь у кого-то спросить, я могу отвести тебя к бабушке Петре. Она самая старшая из нас и знает больше всех."
line-184,斯卡蒂,好。,Alright.,Хорошо.
