ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,neksi0762
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act8mini
__chapter__,,Chapter Name,activities/act8mini/level_act8mini_st03,我不知是否值得
,,,,
char-1,Ace,Ace,Ace,Эйс
char-2,Scout,Scout,Scout,Скаут
char-3,博士,博士,Doctor,Доктор
char-4,凯尔希,凯尔希,Kal'tsit,Кальцит
char-5,阿米娅,阿米娅,Amiya,Амия
char-6,芬,芬,Fang,Фанг
char-7,克洛丝,克洛丝,Kroos,Кросс
char-8,黑角,黑角,Noir Corne,Нуар Корн
char-9,夜刀,夜刀,Yato,Ято
char-10,米格鲁,米格鲁,Beagle,Бигль
char-11,W,W,W,W
char-12,萨卡兹锅炉工,萨卡兹锅炉工,Sarkaz Boiler Worker,Котельщик Сарказ
char-13,？？？,？？？,???,???
char-14,可露希尔,可露希尔,Closure,Клозур
,,,,
line-11,Ace,我押三百，那只是一堆破铜烂铁，不值得大费周章。,I bet 300. It's just a pile of broken scrap metal. Not worth the trouble.,"Ставлю триста, это просто груда металлолома, не стоит того, чтобы возиться."
line-13,Scout,是么？那我押五百，那个东西对我们是有意义的。,"You sure? I'll bet 500, then. That thing's important to us.","Правда? Тогда я ставлю пятьсот, эта штука для нас кое-что значит."
line-15,Ace,根据呢？,How do you figure?,Обоснуй.
line-17,Scout,直觉。,Intuition.,Интуиция.
line-19,Ace,可被天灾刮出来的废旧机械设备在荒地上并不罕见。,"Not tricky to find old gadgets in the wastes, though, when Catastrophes blow them out all the time.","Старое промышленное оборудование, выброшенное Катастрофой, — не редкость в Пустошах."
line-21,Scout,但直觉告诉我，那个东西不是一般货色。,But intuition tells me that's not your average trash.,"Но интуиция подсказывает мне, что эта вещь — не обычный хлам."
line-27,博士,你们在聊什么？,What are you two chatting about?,О чем вы двое говорите?
line-29,Ace,唔，博士。,"Oh, Doctor.","О, Доктор."
line-31,Scout,晚上好，Dr.{@nickname}。,"Good evening, Dr. {@nickname}.","Добрый вечер, Доктор {@nickname}."
line-32,Scout,昨天出勤的时候，我们去了一个流民聚落，结果发现一个相当有意思的玩意儿。,"We went to a drifter settlement yesterday while on field duty, and turned out something fairly interesting.",Вчера во время вылазки мы зашли в поселение беженцев и нашли довольно интересную штуковину.
line-34,Ace,只是个工业垃圾，我在西部荒地见过很多，不用博士费心了。,"It's just industrial scrap. I've seen this stuff all over the western wastes. Not worth your time, Doctor.","Это просто промышленный мусор, я много такого видел в западных Пустошах, Доктору не стоит беспокоиться."
line-36,Scout,但这个工业垃圾甚至还能运作，似乎在播放某种声音。,"But incredibly, it's industrial scrap that still works. It seems to be playing some kind of audio.","Но этот промышленный мусор все еще работает и, кажется, проигрывает какой-то звук."
line-38,博士,......音乐吗？,Music?,…Музыку?
line-40,Ace,我很难说那种声音是音乐。,You'd be hard-pressed to convince me that's music.,Мне сложно назвать это музыкой.
line-42,博士,当时是怎样的状况？,The circumstances it was found in?,Как вы его нашли?
line-44,Scout,......那个流民聚落中间摆着一台奇怪的机器，涂满了红色的油漆，很重，只要有人靠近就会发出奇怪的声音。,"There was a strange machine in the middle of the drifters' settlement. Painted red, very heavy, and made strange noises when anyone came near.","…Посреди поселения беженцев стояла странная машина, сплошь выкрашенная в красный, очень тяжелая, она издавала странные звуки, стоило кому-то подойти."
line-45,Scout,流民们不太敢靠近，但还是围绕它建立了营地。,"The drifters weren't too keen on approaching it, but they still set up camp around it.","Беженцы не решались приближаться, но все равно построили вокруг нее лагерь."
line-46,Scout,当时应该搬回来看看，说不定凯尔希女士能知道技术细节呢。,We ought to have moved it back. Dame Kal'tsit might know the specifics of its technology.,"Надо было забрать ее с собой, может, госпожа Кальцит разобралась бы в технических деталях."
line-48,Ace,花钱买一团工业垃圾回来？我们何时这么有闲情逸致了？,Spend cash to drag back a pile of industrial scrap? Have we ever had the luxury?,Тратить деньги на груду промышленного мусора? С каких это пор у нас столько свободного времени?
line-50,Scout,说不定那个女妖会喜欢。,Perhaps that banshee might take a liking to it.,"Может, Банши она бы понравилась."
line-52,Ace,......如果你们有什么私人矛盾需要解决，我建议不要带到工作中来。,"If you have some personal beef going on, I suggest you don't bring it to work.","…Если у вас есть какие-то личные разногласия, предлагаю не выносить их на работу."
line-54,博士,听起来是挺有趣的。,Sounds interesting.,Звучит довольно интересно.
line-55,博士,如果有一天，我们可以一起去那个流民聚落看看，说不定我能知道是什么。,"Time permitting, we can visit that settlement together sometime. Maybe I'll be able to tell you what it is.","Если однажды мы сможем вместе съездить в это поселение, может, я пойму, что это такое."
line-57,Ace,哦，看来我们的赌注能看到结果了。,"Oh, looks like our gamble's gonna pay off, then.","О, похоже, наш спор близится к финалу."
line-59,Scout,那一言为定，等殿下这边的事情告一段落，我们一起去。,"Then it's settled. Once Her Majesty's affairs are worked out for the time being, together we'll go.","Договорились, как только дела Её Высочества закончатся, поедем вместе."
line-60,Scout,可别赖账。,And keep to that deal.,Только не вздумай идти на попятную.
line-73,,在一阵并不悦耳的机械声中，你醒了。,You awaken to an unpleasant mechanical noise.,Ты проснулся под неприятный механический звук.
line-74,,普通的一天。,A normal day.,Обычный день.
line-75,,你眼前所见的是罗德岛标准居住舱室的天花板，陈设看起来很标准，但通风系统的声响比起其它舱室都要更低沉。,"Before your eyes is the ceiling of an ordinary living room in Rhodes Island. The furnishings look just as ordinary, though the hum of the ventilation system seems a bit deeper than in other cabins.","Перед глазами — потолок стандартного жилого модуля Родоса, обстановка привычная, но вентиляция шумит тише, чем в других модулях."
line-76,,"这是你的诸多特殊之处中最不起眼的一项，你知道其中的原因。 ",You know why. It is one of the most inconspicuous parts of your many peculiarities.,"Это самая незаметная из твоих многочисленных особенностей, и ты знаешь почему."
line-77,,简单的洗漱，这部分和普通人一样。为了维持身体状态而服用的特配药物，这部分和普通人不太一样。,You wash up perfunctorily. This part isn't so different from ordinary people. You take special medication to maintain your condition. This part is a bit different from ordinary people.,"Простое умывание, здесь ты ничем не отличаешься от других. Специальные лекарства для поддержания состояния организма — здесь уже иначе."
line-78,,接下来是特制的全身防护服，它会带来活动上的不便，但考虑到你的身体情况，这很有必要。也许是暂时的，这要看你的恢复情况。,"Next, you don the full-body protective clothing that hampers your normal activities, but considering your physical condition, it is necessary. It may also be temporary, depending on your recovery.","Далее — специальный полный защитный костюм, он доставляет неудобства в движении, но учитывая твое состояние, это необходимо. Возможно, временно, посмотрим, как пойдет восстановление."
