ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,neksi0762
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act33side
__chapter__,,Chapter Name,activities/act33side/level_act33side_01_beg,宏伟愿景
,,,,
char-1,负伤的雇佣兵,负伤的雇佣兵,Wounded Mercenary,Раненый наёмник
char-2,胆怯的奴隶,胆怯的奴隶,Timid Slave,Боязливый раб
char-3,奴隶商人,奴隶商人,Slave Trader,Работорговец
char-4,？？？,？？？,???,???
char-5,特雷西斯,特雷西斯,Theresis,Терезис
char-6,特蕾西娅,特蕾西娅,Theresa,Тереза
char-7,“疤眼”,“疤眼”,Scareye,Шрамоглазый
char-8,小心的平民,小心的平民,Wary Civilian,Осторожный горожанин
char-9,好运,好运,Goodluck,Счастливчик
,,,,
line-10,,六十四年前,Sixty-four years ago...,Шестьдесят четыре года назад
line-11,,1030年秋,"Autumn, 1030",Осень 1030 года
line-16,,卡兹戴尔地区，疤痕商场,"Scar Market, Kazdel","Регион Каздель, Рынок шрамов"
line-26,负伤的雇佣兵,把脖子上的牌子给我死死护好！你可是我宝贵的财产，奴隶！,"You protect this tag around your neck with your <b>LIFE</b>! You're MY precious property, slave!","Береги ошейник как зеницу ока! Ты — моя ценная собственность, раб!"
line-28,负伤的雇佣兵,听懂了吗！*萨卡兹粗口*，你最好值点钱。,You understand?! *Sarkaz swearing* You'd better be worth something.,"Ты меня понял?! *Ругательство Сарказов*, надеюсь, ты чего-то стоишь."
line-34,胆怯的奴隶,......,...,......
line-36,负伤的雇佣兵,待在这别动。你是负责验货的？,"Stay here and don't move. You, you inspect the goods?",Стой здесь и не двигайся. Ты отвечаешь за проверку товара?
line-41,,奴隶商人只瞥了一眼雇佣兵背后沉默的奴隶，便轻轻摇了摇头。,"The slave trader casts a glance at the silent slave behind the mercenary's back, then slightly shakes his head.",Работорговец лишь мельком взглянул на молчаливого раба за спиной наёмника и слегка покачал головой.
line-42,奴隶商人,货哪来的？,Where'd you get it?,Откуда товар?
line-44,负伤的雇佣兵,他路上快渴死了，被我从裂兽的爪子下面抢过来的。,"Found him on my way here, dying of thirst and about to become mangler chow. Thought he could fetch a good price.","Он почти помер от жажды по дороге, я вырвал его прямо из когтей разломного зверя."
line-46,胆怯的奴隶,我......从卡兹戴尔来......我可以找人......,I... came from Kazdel... I can find someone who...,"Я... я из Каздела... Я могу найти кого-нибудь, кто..."
line-48,奴隶商人,我们不关心你从哪里来，奴隶。如果有人来赎你，你说自己是东国人都行。,"Doesn't matter to us where you're from, slave. Say you're Higashinese for all we care, as long as someone buys you out.","Нам плевать, откуда ты, раб. Если кто-то придет тебя выкупать, можешь хоть Хигашцем назваться."
line-49,奴隶商人,我只是确认一下你是不是“有尾巴”，这些佣兵总是冒冒失失的。,I'm just checking if you've <i>got a tail</i>. You never know where these mercs get their 'goods'.,"Я просто проверяю, нет ли у тебя «хвоста». Эти наёмники вечно таскают неизвестно что."
line-51,负伤的雇佣兵,我可以保证货的来源干净。,I promise you he's clean.,"Могу поручиться, товар чист."
line-53,奴隶商人,你最好说的是真话。换钱还是换东西？,You better not be messing with me. Cash or barter?,"Надеюсь, ты не лжешь. Деньгами или товаром?"
line-55,负伤的雇佣兵,换钱我没命花，我想换点好用的武器。,Ain't gonna live long enough for money to mean something. Give me some good weapons.,Деньги я всё равно не успею потратить. Дай мне лучше хорошего оружия.
line-57,奴隶商人,你说了算。他勉强算次等货，值两把新铸的刀。,"You're the boss. He's second-rate, at best... that'll net you two blades, freshly cast.",Как скажешь. Он в лучшем случае второсортный товар... Дам тебе за него два свежевыкованных клинка.
line-61,负伤的雇佣兵,......你再好好看看我的货！,"How about you take another look, with your eyes open this time!",......Присмотрись к моему товару получше!
line-63,奴隶商人,你给次等货套上好衣服，他也还是次等货，不接受我们的出价可以滚。,"You can dress him up as a first-rate, but it won't change anything. If you don't like our offer, feel free to get lost.","Хоть наряди второсортный товар в шелка, он останется второсортным. Не нравится — вали отсюда."
line-64,奴隶商人,还有，把你的刀收好......,And put that machete of yours away...,И убери свой клинок......
line-65,奴隶商人,这里是疤痕商场。,This is the Scar Market you're in.,Это Рынок шрамов.
line-70,负伤的雇佣兵,......能再加点吗？我从莱塔尼亚边境过来，手里还有些关于核心圈的混战的一手情报——,"...Can you throw in more? I was out on the Leithanien border before I got back, I've got first-hand intel about the whole war in the Core—","......Можешь накинуть ещё? Я только что с границы Лейтании, у меня есть сведения из первых рук о стычках в центральном кольце —"
line-72,奴隶商人,一个提醒，来这就学着管好自己的嘴。,"Well, here's something for nothing: careful what you spew out of that mouth if you want to stay alive here.","Совет на будущее: научись следить за своим языком, когда приходишь сюда."
line-73,奴隶商人,号称自己有需要花钱买的一手情报？你猜猜你的下场会是什么样的。,Mouthing around you have valuable 'first-hand intel'... You want to guess where that'll get you?,"Утверждаешь, что у тебя есть ценные сведения? Попробуй догадаться, какая тебя ждет судьба."
line-74,奴隶商人,把货留下赶紧滚吧，后面还排着队呢。,Leave the goods and scram. You're holding up the line.,"Оставляй товар и проваливай, за тобой очередь."
line-76,负伤的雇佣兵,唔。,*grunt*.,Мгх.
line-78,奴隶商人,觉得不爽？可以去那边的酒吧灌点我们老大“疤眼”特酿的好酒。呵，没钱也无所谓，他们会接受你拿手里的武器抵押，佣兵。,"Not happy? Drown your sorrows in the bar. Our boss, Scareye, brews one heck of a drink. Doesn't matter if you can't pay your tab... they'll take your weapons as collateral, merc.","Недоволен? Можешь сходить в бар неподалеку и пропустить стаканчик фирменной настойки нашего босса, «Шрамоглаза». Ха, если нет денег — не беда, они принимают в залог оружие, наёмник."
line-80,负伤的雇佣兵,还有......你们的悬赏委托在哪领？我是来赚大钱的。,One more thing... where do you run your bounty board? I'm here to strike it rich.,И еще...... Где тут принимают заказы с наградой? Я пришел заработать кучу денег.
line-82,奴隶商人,酒吧会有人很乐意告诉你的。,The barfolk'll be happy to inform you.,В баре найдется кому тебе подсказать.
line-84,负伤的雇佣兵,*萨卡兹粗口*。,*Sarkaz swearing*.,*Ругательство Сарказов*.
line-94,,佣兵望向了这座隐藏在卡兹戴尔地下巨大空洞中的悬空聚集地。,"The merc stares around this floating hub, hidden away in the giant subterranean hollow beneath Kazdel.","Наёмник оглядел это парящее поселение, скрытое в огромной подземной пустоте под Казделом."
line-95,,他的耳边除了奴隶们的呻吟，还隐约可以听到商场下方源石粉尘不断爆鸣与熔岩翻滚的声音。,"Amidst the moans of the slaves, the faint yet constant rumble of lava and bursts of Originium dust can be heard rising from beneath the market.","Среди стонов рабов до него доносился тихий, но непрерывный грохот взрывов ориджиниевой пыли и бурлящей магмы под рынком."
