ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act12d0
__chapter__,,Chapter Name,activities/act12d0/level_act12d0_01_beg,高空坠物
,,,,
char-1,？？？,？？？,???,???
char-2,刻俄柏,刻俄柏,Ceobe,刻俄柏
char-3,嘉维尔,嘉维尔,Gavial,嘉维尔
char-4,Lancet-2,Lancet-2,Lancet-2,Lancet-2
char-5,阿达克利斯人A,阿达克利斯人A,Archosauria A,阿达克利斯人A
char-6,阿达克利斯人B,阿达克利斯人B,Archosauria B,阿达克利斯人B
char-7,阿达克利斯人C,阿达克利斯人C,Archosauria C,阿达克利斯人C
,,,,
line-9,,这里有你想要的一切。,Everything you could ever want is right here.,"Здесь есть всё, чего ты желаешь."
line-10,,你所渴望的片刻安宁、没有战争的大地、母亲的怀抱。,"The moment of peace you've longed for. A land without warfare, the embrace of your mother.","Желанный миг покоя, земля без войн, объятия матери."
line-11,,你的意识无限扩张，你挣脱了枷锁，你自由了。,"Your consciousness expands limitlessly, breaking its shackles. You are free.","Твоё сознание безгранично расширяется, ты сбросил оковы, ты свободен."
line-14,,什么是自由？;我自由了！,What is freedom?;I'm free!,Что такое свобода?;Я свободен!
line-16,,通常意义上，自由是一种相对的状态，它意味着没有束缚，但这么说着的人往往依然被他的肉体所束缚。,"Broadly speaking, to be free is a relative state, free from constraints. However, people who say this are often constrained by their flesh.","В обычном смысле свобода — это относительное состояние, отсутствие ограничений, но те, кто так говорят, зачастую всё ещё скованы своей плотью."
line-17,,但你真正的自由了。,But you are truly free.,Но ты по-настоящему свободен.
line-19,,没错，我亲爱的朋友，你永远地、永永远远地自由了。,"That's right, my dear friend. You are free, and you forever will be.","Именно так, мой дорогой друг, ты свободен навсегда, навеки веков."
line-21,,你如同时间长河中的一颗顽石，它将会带走你的责任、宿命、欲望、联系，但唯有你自身，你将永远地存在于这里。,"You are a resolute stone in the river of time. Though your responsibilities, fate, desires, and attachments may all be washed away, you, and only you, will always exist here.","Ты словно камень в реке времени; она унесёт твои обязанности, судьбу, желания, связи, но останешься лишь ты сам, и ты пребудешь здесь вечно."
line-22,,你不拥有任何东西，任何东西也不拥有你。,"You are beholden to nothing, and nothing is beholden to you.","Ничто не принадлежит тебе, и ты не принадлежишь ничему."
line-23,,没有比这更棒的事了！;责任、宿命、欲望、联系......,There is nothing better than this!;Responsibilities. Fate. Desires. Attachments...,"Нет ничего лучше!;Обязанности, судьба, желания, связи..."
line-25,,你理解了一切，现在的你正在与某个未知的存在对话，你应当敬畏，献上你最纯洁的血。,"You understand everything. Right now, you are speaking to an unfathomable being. Gaze in awe and offer up your purest blood.","Ты всё осознал, сейчас ты ведёшь диалог с некой неведомой сущностью, тебе стоит преисполниться благоговения и принести в дар свою чистейшую кровь."
line-26,,或者，你只是单纯因为冲击而陷入了昏迷状态，在跟臆想中的自己进行一场毫无意义的对话。,Or maybe you have merely been hit on the head and fallen into a state of unconsciousness. You are simply carrying out a meaningless conversation with an imaginary self.,Или же ты просто впал в состояние комы от удара и ведёшь бессмысленный разговор с воображаемым собой.
line-27,,我要在这里建立我的王国！;不，我反悔了，我更喜欢痛苦。,"I want to build my kingdom here!;No, on second thought, I'm more of a masochist.","Я воздвигну здесь своё королевство!;Нет, я передумал, страдания мне милее."
line-29,,绝妙的选择，我的国王，这里比大地更广阔，你可以在这里建立一切你想要的东西。,"A wise decision, my King. This place is broader than Terra itself, and you can build whatever you wish here.","Превосходный выбор, мой король, здесь просторнее, чем во всём мире, ты можешь создать здесь всё, что пожелаешь."
line-30,,那么首先，先来建立一个国家吧，国家的名字就叫存在国怎么样？,"First of all, let's found a country. How about naming it the Land of Existence?","Что ж, для начала давай создадим страну. Как насчёт названия «Страна Существования»?"
line-31,,建立在虚无之上的国家将永远屹立不倒——,The country raised on the banks of Nothingness shall last a thousand years——,"Страна, построенная на небытии, будет стоять вечно—"
line-32,,哦不，该死，我们的伟业看起来要在此中断了。,"Oh, pardon me. It seems that our noble cause must come to an end here.","О нет, проклятье, похоже, наше великое дело будет прервано здесь."
line-33,,如同窗帘间射入的一道光，强烈的酸痛感瞬间占据了你的所有意识。,"Like a ray of light that shines through the curtains, a strong sense of discomfort suddenly invades your consciousness.","Словно луч света, пробившийся сквозь шторы, острая ломота мгновенно захлестнула твоё сознание."
line-35,,你喜欢痛苦，你喜欢付出，你喜欢主动投身火焰，你喜欢让自己受伤。,You love pain. You like exhaustion. You enjoy plunging into the flames. You relish getting hurt.,"Тебе нравится боль, тебе нравится жертвовать собой, тебе нравится бросаться в огонь, тебе нравится ранить себя."
line-36,,聪明人总是想要一场恰到好处的失败，一些可以及时止损的失去，他们认为这样可以最有效地让自己成长。,"Smart people are forever seeking a failure that is just right, some loss that can be aptly contained. They believe this is the best way to help themselves grow.","Умные люди всегда жаждут «своевременного» поражения, некоторых потерь, которые можно вовремя ограничить; они считают, что это самый эффективный способ вырасти."
line-37,,不要自大，我的虚无部书记。,"Do not become conceited, my dear Secretary of the Nothingness Department.","Не будь заносчив, мой секретарь департамента небытия."
line-38,,那么，首先，先给你来一些你最喜欢的痛苦吧——,"Well then. Firstly, let's grant you some of that pain that you love oh so much——","Итак, для начала, вот тебе немного твоей любимой боли—"
line-39,,从你的全身各处的肌肉上，传来了极度酸痛的感觉。,"From every nook and cranny of your flesh, comes the sensation of extreme soreness.",Во всех мышцах твоего тела отозвалась сильнейшая ломота.
line-41,,士兵，你承受了无数痛苦，见证了无数失败，其中让你愉快的事寥寥无几。,"Soldier, you have borne countless pains, witnessed innumerable failures. There is little that brings you joy.","Солдат, ты перенёс бесчисленные страдания, узрел бесчисленные поражения, и лишь немногие вещи приносили тебе радость."
line-42,,而让你走到这一步的就是它们。它们是毒药，它们是枷锁，它们让你不得安宁。,"But that is exactly what has allowed you to come this far. They are a poison, shackles upon your self. They will never let you know peace.","Именно они привели тебя к этому моменту. Они — яд, они — оковы, они лишают тебя покоя."
line-43,,有些事情已经无法挽回，而有的事情无需你来承担。,Some things can never be taken back. Some things you need not burden yourself with.,"Кое-что уже не вернуть, а кое-что тебе и не нужно нести на своих плечах."
line-44,,你说得对，我该休息了。;不，有人在等我。,"You're right. It's time for me to rest.;No, there are people waiting for me.","Ты прав, мне пора отдохнуть.;Нет, меня ждут."
line-46,,好的，亲爱的，这就对了。,"Yes, my dear. That is how it should be.","Хорошо, дорогой мой, вот и славно."
line-47,,放轻松，我来为你唱一首摇篮曲，你将永久地睡去，不受一丝侵扰。,"Relax. I will sing to you a lullaby, and you shall rest in eternal sleep, undisturbed forevermore.","Расслабься, я спою тебе колыбельную, ты уснёшь навеки, и никто тебя не потревожит."
line-48,,哦，但是，就在你要入睡时，一种强烈的感觉突然向你袭来——这是痛楚！,"And yet, just as you fall into slumber, a powerful sensation assaults you——pain!","О, но в тот миг, когда ты уже готов был уснуть, тебя внезапно пронзило сильное чувство — это была боль!"
line-50,,哦，是的，我承认，那是些好孩子。,"Ah, I see. I do admit they are all good children.","О да, признаю, это хорошие дети."
line-51,,但你有没有想过，没有你他们也能够前进，你并不对他们负责。,"But did you ever consider that even without you, those kids will still be able to move forward? You are not responsible for them.","Но задумывался ли ты, что они могут идти вперёд и без тебя, ты не несёшь за них ответственности."
line-52,,你的责任、你的宿命、你的欲望、你与他们的联系，一切只是你的妄想？,Your responsibilities. Your fate. Your desires. Your connection to them. Are they but a delusion of yours?,"Твои обязанности, твоя судьба, твои желания, твоя связь с ними — быть может, всё это лишь плод твоего воображения?"
line-53,,......好吧，我知道你已经决定，那么，给你一个惊喜吧，没错，就是你最喜欢的痛苦！,"...Fine. Since you have already made your decision, I shall grant you a surprise. That's right, it is none other than the pain you love so much!","...Ладно, я вижу, ты уже решил. Тогда вот тебе сюрприз — да-да, твоя любимая боль!"
line-54,,从你的全身各处的肌肉上，传来了极度酸痛的感觉。,"From every nook and cranny of your flesh, comes the sensation of extreme soreness.",Во всех мышцах твоего тела отозвалась сильнейшая ломота.
line-56,,随之而来的，是一个遥远但是熟悉的声音。,What follows is a distant yet familiar voice.,"Вслед за этим послышался далёкий, но знакомый голос."
line-57,？？？,......士，博士！,...D-Doctor!,"...тор, Доктор!"
line-58,,阿米娅？不，不是，这个声音比阿米娅更加成熟。,"Amiya? No, no. This voice is far more mature than Amiya's.","Амия? Нет, этот голос звучит взрослее, чем у Амии."
line-59,？？？,躺这么久了还不醒，真麻烦。,"Still sleeping after all this time, huh? Why do you do this to me?","До сих пор не очнулся, какая морока."
line-68,,......和暴力。,"...Far more violent, too.",...и насилие.
line-69,,你感觉到可能是自己脸颊的部位受到了几次冲击，看来对方还有言出必行的优良品质。,You feel several slaps on what seems to be your cheeks. It would appear they are willing to practice what they preach.,"Ты почувствовал несколько ударов в районе своих щек. Похоже, собеседник из тех, кто держит слово."
line-70,？？？,怎么办，这都不醒，反正阿米娅不在，把博士抓起来来几圈大风车试试好了。,"That didn't do the trick... Hmm, what should I do? Since Amiya isn't here, guess I'll just give the Doctor a few rounds of the whirlwind.","Что же делать, он никак не просыпается. Раз Амии здесь нет, попробую-ка я раскрутить Доктора «вертолётиком»."
line-71,？？？,大风车？好玩吗，我也要玩！,Whirlwind? Is it fun? I want to play too!,«Вертолётиком»? Это весело? Я тоже хочу!
line-72,,对方似乎要采用过激手段了，而且插进来的这个声音，带着一丝纯真。,"It seems they are preparing some extreme measures now. Also, the voice that just cut in carries a hint of innocence.","Похоже, собеседник решил прибегнуть к радикальным мерам, а встрявший в разговор голос звучит по-детски невинно."
line-73,,纯真这项美好的特质在这种情境下的含义是，她是认真的。,"The problem? In this situation, the wonderful trait of innocence belies a sense of commitment.","В данной ситуации эта прекрасная черта — невинность — означает, что она говорит серьёзно."
line-74,,不，我要回去！;睁开双眼,"No, I want to go back!;Open my eyes","Нет, я хочу вернуться!;Открыть глаза"
line-76,,哦，很遗憾，有些旅行不是由你的意志决定的，你已经失去了踏上这次旅行的机会。,"Oh, woe. Some journeys cannot be undertaken by your will alone. You have already lost the chance to step out on this journey.","О, к сожалению, некоторые путешествия не зависят от твоей воли. Ты упустил шанс отправиться в это путешествие."
line-77,,不过不要紧张，机会还有很多。现在，让我们睁开双眼......,"Fret not, however, for such chances remain plentiful. Now, let us open our eyes...","Но не волнуйся, шансов будет ещё предостаточно. А теперь давай откроем глаза..."
line-90,刻俄柏,嘉维尔，大风车应该怎么玩呀？,"Gavial, how do we play the whirlwind?","Гавиаль, а как играть в «вертолётик»?"
