ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,main_15
__chapter__,,Chapter Name,obt/main/level_st_15-01,过去与现在的终点
,,,,
char-1,疲惫的伤员,疲惫的伤员,Tired Wounded,Усталый раненый
char-2,坚强的感染者,坚强的感染者,Tough Infected,Стойкий зараженный
char-3,恐惧的孩子,恐惧的孩子,Frightened Child,Испуганный ребенок
char-4,满脸厌恶的孩子,满脸厌恶的孩子,Disgusted Child,"Ребенок с лицом, полным отвращения"
char-5,沉默的孩子,沉默的孩子,Silent Child,Молчаливый ребенок
char-6,兴奋的军人,兴奋的军人,Excited Soldier,Возбужденный солдат
char-7,整合运动成员,整合运动成员,Reunion Member,Член Воссоединения
char-8,主教,主教,Bishop,Епископ
char-9,阿米娅,阿米娅,Amiya,Амия
char-10,特雷西斯,特雷西斯,Theresis,Терезис
,,,,
line-9,,<color=#000000>“宇宙”。</color>,<color=#000000>'Universe'.</color>,<color=#000000>«Вселенная».</color>
line-12,,<color=#000000>我们应当如何解释这个词语？数学，物理，信仰，空想——</color>,"<color=#000000>How should we interpret this word? With mathematics, physics, faith, imagination—</color>","<color=#000000>Как нам следует объяснить это слово? Математика, физика, вера, фантазия —</color>"
line-15,,<color=#000000>我们穷尽思维，试图用不同的语言模型描述这个依旧陌生的词语，并傲慢地宣称我们掌握了绝对正确的“知识”。</color>,"<color=#000000>We exhausted our minds attempting to define this still unfamiliar word in a variety of languages, and arrogantly claimed to have mastered true 'knowledge'.</color>","<color=#000000>Мы истощаем свой разум, пытаясь описать это всё ещё чуждое нам слово с помощью различных языковых моделей, и высокомерно заявляем, что овладели абсолютно верным «знанием».</color>"
line-18,,<color=#000000>可为何毁灭真正近在咫尺时，大多数人却又缄默不语？</color>,<color=#000000>So why are most of us silent when destruction is so near?</color>,"<color=#000000>Но почему, когда гибель действительно близка, большинство молчит?</color>"
line-21,,<color=#000000>知识是不可逆转的。既然我们已从无数谬论中窥到了片面的真理，自然也无法安然退回到无知的黑暗中，漠视终结的降临。</color>,"<color=#000000>You cannot turn back from knowledge. Since we have glimpsed the partial truths of countless fallacies, it is only natural that we cannot retreat into the darkness of ignorance, and ignore the advent of the end.</color>","<color=#000000>Знание необратимо. Раз уж мы мельком увидели частичную истину среди бесчисленных заблуждений, мы уже не сможем спокойно отступить обратно в невежественную тьму и игнорировать приближающийся конец.</color>"
line-24,,<color=#000000>我想，也许我已经触碰到解答终极问题的关键——</color>,"<color=#000000>I think, perhaps I've touched on the key to resolving this ultimate question—</color>","<color=#000000>Думаю, я, возможно, уже коснулся ключа к решению главного вопроса —</color>"
line-27,,<color=#000000>用我和你创造的语言，{@nickname}。</color>,"<color=#000000>Use the language you and I created, {@nickname}.</color>","<color=#000000>На языке, который создали мы с тобой, {@nickname}.</color>"
line-38,,“Dr.{@nickname}，这场战争该结束了。”,"'It's time for this war to end, Dr. {@nickname}.'","«Доктор {@nickname}, этой войне пора закончиться»."
line-39,,“那位德拉克点燃城墙的紫火极大地推动了战争的进程。当典范军和公爵联军的队伍推进至孽茨雷最后的阵地前时——”,'The purple flames ignited by that Draco have accelerated the course of the war. Once the Exemplars and the ducal alliance's troops push onto Nezzsalem's final stronghold—',"«Фиолетовое пламя, которым та Драко подожгла крепостную стену, значительно ускорило ход войны. Когда отряды Армии Образцов и коалиции герцогов продвинулись к последним позициям Ньецлера —»"
line-40,,“我们停下这场战争的目的也终于触手可及。”,'Our goal of concluding this war will finally be within reach.',"«Цель, ради которой мы остановили эту войну, наконец стала достижима»."
line-41,,“可......凯尔希医生，最后这短短的一段路还得花上多少时间？”,"'But... Dr. Kal'tsit, how long will it take for us to cover this short stretch?'","«Но... доктор Кель'си, сколько ещё времени займёт этот последний короткий путь?»"
line-42,,“没人能保证，阿米娅。”,"'There's no way to tell, Amiya.'","«Никто не может гарантировать, Амия»."
line-46,,<p=1>伦蒂尼姆外围战场，“荣光”号残骸</>,"<p=1>Londinium outskirts battlefield, wreck of the <i>Gloriana</i></>","<p=1>Внешний фронт Лондиниума, обломки корабля «Слава»</>"
line-52,疲惫的伤员,源石......,Originium...,Ориниум...
line-53,疲惫的伤员,这些该死的源石真的斩断了这艘旗舰。我必须留在这里，加入这里的驻军继续战斗......,Bloody Originium's really chopped this battleship in halves. I have to remain here and continue the fight with the local garrison...,"Этот проклятый ориниум действительно разрезал этот флагман. Я должен остаться здесь и присоединиться к гарнизону, чтобы продолжить сражаться..."
line-54,疲惫的伤员,抱歉，我不能继续陪你往前走了，孩子。,"Sorry, kid. I can't go on with you.","Прости, я не могу больше идти с тобой, дитя."
line-59,坚强的感染者,我们一路过来，只有废墟和那些死去的......我没有看到任何驻军。,This whole time we've seen nothing but ruins and dead... no garrisons at all.,"Мы проделали весь путь, видя лишь руины и тех, кто погиб... Я не встретил никакого гарнизона."
line-61,坚强的感染者,还有，请不要叫我孩子！修道院的大伙已经为我的成年庆祝过了——,Also! Please don't call me kid! The monastery's already celebrated my coming-of-age!,"И еще, пожалуйста, не называй меня ребенком! Ребята из монастыря уже отпраздновали мое совершеннолетие —"
line-63,疲惫的伤员,哈哈，你的脾气还真像我的女儿。,"Haha, you remind me of my daughter.","Ха-ха, твой характер и правда похож на характер моей дочери."
line-64,疲惫的伤员,看到那边高处还闪着光芒的地方了吗？那是开斯特公爵阁下的“荣光”号的一部分。,See the light shining up high there? That's part of Her Grace the Duke of Caster's <i>Gloriana.</i>,"Видишь там, наверху, место, где еще мерцает свет? Это часть «Славы» Его Светлости герцога Кэстера."
line-65,疲惫的伤员,那门舰炮还在运作，说明我从广播里接收到的通讯是真的。我原先的队伍既然隶属开斯特公爵阁下，现在自然该归队了。,"That gun's still working, which means the news I got from the broadcast is true. My squad served the Duke, so I have to go back.","Раз корабельное орудие все еще работает, значит, информация, которую я получил по радио, правдива. Мой отряд принадлежал герцогу Кэстеру, так что теперь мне, естественно, нужно вернуться в строй."
line-67,坚强的感染者,可你的伤势......,But your wounds...,Но твои раны...
line-69,疲惫的伤员,有你帮忙治疗，我已经能走动路了。,"I can walk, since you helped patch me up.",Благодаря твоей помощи я уже могу передвигаться.
line-70,疲惫的伤员,倒是你，你确定要继续往城里走吗？那是污染最严重的地方，活性源石环境会害死你的。,"But you, are you sure you want to go back to the city? It's the most polluted place there is. The active Originium in there will be the death of you.","А вот ты, ты уверена, что хочешь продолжать путь в город? Это место с самым сильным загрязнением, активная среда ориниума тебя погубит."
line-72,坚强的感染者,主教爷爷说过，那位从矿场救下我的好心人为了送我回修道院，也吃了很多的苦，走过很多的路。,The Bishop told me that the kind person who saved me from the mines went through hell and back to deliver me all the way to the monastery.,"Дедушка-епископ говорил, что тот добрый человек, который спас меня из шахты, чтобы вернуть в монастырь, тоже много натерпелся и прошел долгий путь."
line-74,坚强的感染者,救赎从来不是毫无代价的，我很早就清楚。,So I knew from an early age that salvation never comes without a cost.,"Я давно поняла, что спасение никогда не дается даром."
line-76,坚强的感染者,不用担心我，修士们教会了我很多避开危险的办法。,Don't worry about me. The clergy taught me many ways to keep myself safe.,"Не волнуйся за меня, монахи научили меня многим способам избегать опасности."
line-77,坚强的感染者,在我走到终点之前，只要能再多救一个人，任何一个人......,"As long as I can save one more person, anyone, before I reach my end...","Пока я не дойду до конца, если я смогу спасти хотя бы еще одного человека, любого..."
line-79,疲惫的伤员,说实话，我从来没有见过有哪一位修道院里的修士像你这样虔诚......谢谢你，维多利亚以你的善良为荣。,"To be frank, this is the first time I've seen a cleric as devout as you... Your kind heart is the pride of Victoria.","Честно говоря, я еще никогда не видел, чтобы кто-то из монахов в монастыре был так предан вере... Спасибо тебе, Виктория гордится твоей добротой."
line-81,坚强的感染者,主教爷爷说，信仰并不是为了一己的荣誉......怀有信仰的人，是虔诚地相信，善举会将这片大地变得更好......,The Bishop says faith is not at all for pride or glory... the faithful believe with sincerity that good deeds will better this land...,"Дедушка-епископ говорил, что вера — это не ради собственной славы... Те, у кого есть вера, искренне верят, что добрые дела сделают этот мир лучше..."
line-83,疲惫的伤员,变得更好吗......哈，或许吧。,"Better this land...? Hah, maybe.","Сделают лучше, значит... Ха, возможно."
line-84,疲惫的伤员,但无论如何，谢谢你，小兔子，为你做的一切。,"But anyway, thanks, little Cautus. For everything.","Но в любом случае, спасибо тебе, маленький кролик, за все, что ты сделала."
line-85,疲惫的伤员,能最后帮我一个忙吗，孩子？如果你回到了城里，我的家还在，我的女儿......也还在......,"Could you help me out one last time, kid? If you make it back to the city, if my family... and my daughter's still there...","Можешь сделать для меня последнее одолжение, дитя? Если ты вернешься в город, а мой дом все еще стоит, моя дочь... тоже все еще там..."
line-86,疲惫的伤员,麻烦告诉她，爸爸一直在保护着她。,Please tell her that papa's always protected her.,"Пожалуйста, скажи ей, что папа всегда её защищал."
line-94,,维多利亚军人努力抬起受伤的手臂，向卡特斯敬了一个不甚标准的军礼，然后坦然地转身走向远处军舰的残骸，消失在源石的丛林里。,"The Victorian soldier struggles to raise his injured arm, and gives a non-standard salute to the Cautus, before calmly turning towards the distant wreckage and vanishing into the thicket of Originium.","Викторианский солдат с трудом поднял раненую руку, отдал не совсем правильное воинское приветствие карцу и, не колеблясь, повернулся и пошел к обломкам военного корабля, исчезнув в джунглях ориниума."
line-98,,卡特斯望着远处舰炮上那抹淡淡的金光，不由得叹了一口气。,The Cautus looks to the faint light emanating from the ship's gun and cannot help but to sigh.,Карц посмотрел на слабый золотистый свет на орудии корабля вдали и невольно вздохнул.
line-101,,远处炮火正响，小小的卡特斯继续向着天际线上的那座城市——伦蒂尼姆进发。,"Artillery sounds in the distance, and the tiny Cautus continues towards the city on the horizon—Londinium.","Вдалеке грохотала артиллерия, маленький карц продолжал путь к городу на горизонте — Лондиниуму."
line-109,,“我也能听到炮击的声音了，Dr.{@nickname}，凯瑟琳女士的‘爬行号’已经在冲击食腐者的阵地。”,"'I hear the cannon fire too, Dr. {@nickname}. Madam Catherine's Crawler is already assaulting the Nachzehrer's front.'","«Я тоже слышу звуки обстрела, Доктор {@nickname}. "
line-110,,“可击败了食腐者就能结束战争吗？还有那些被波及的无辜者......他们该怎么办？”,'But will the war end once we beat them? And the innocents who've suffered... what will happen to them?',"«Но разве победа над Пожирателями положит конец войне? А как же те невинные, кого она затронула... что им делать?»"
