ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
char-1,阿米娅,阿米娅,Amiya,Амия
char-2,整合运动术师,整合运动术师,Reunion Caster,Кастер Воссоединения
char-3,整合运动成员,整合运动成员,Reunion Member,Боец Воссоединения
char-4,？？？,？？？,???,???
char-5,霜叶,霜叶,Frostleaf,Фростлиф
char-6,梅菲斯特,梅菲斯特,Mephisto,Мефисто
,,,,
line-4,阿米娅,嗯？,Hmm...?,М-м?
line-5,阿米娅,这里是......,Where is this...,Это место...
line-6,阿米娅,我们已经很接近霜叶给出的坐标了，但......,"We're getting close to the coordinates that Frostleaf sent us, but...","Мы уже очень близки к координатам, которые дала Фростлиф, но..."
line-7,阿米娅,这股味道有些恶心。,What a disgusting smell.,Этот запах какой-то тошнотворный.
line-8,阿米娅,难道是焦臭味......？,It's the stench of something burning...?,Неужели это запах гари...?
line-9,阿米娅,整合运动把我们引到了什么地方？,Where did Reunion lead us to?,Куда же Воссоединение нас заманило?
line-16,阿米娅,啧！小心偷袭！,Tsk! Watch out for the sneak attack!,"Ц-ц! Осторожно, засада!"
line-19,阿米娅,可恶！,Darn it...!,Проклятье!
line-26,整合运动术师,没，没打中吗！,I... I missed?!,Не... не попал?!
line-28,整合运动成员,没关系，我们这里是安全的！,Don't worry. We're safe here!,"Ничего страшного, здесь мы в безопасности!"
line-35,整合运动术师,呃......,Guh...,Э-э...
line-37,整合运动成员,你，你怎么了？,Wh-what's wrong?,"Эй, что с тобой?"
line-39,整合运动术师,咕，咕......啊......,Guh... urgh... aah...,Кха... кха... а-а...
line-41,？？？,他没机会回答你了。,He won't be able to answer you.,У него больше не будет возможности ответить тебе.
line-43,整合运动成员,什，什么！,Wh-what?!,Чт... что?!
line-49,阿米娅,是在那座建筑里吗！,From that building!,Это было в том здании?!
line-50,阿米娅,等等......那个难道是——,"Wait, is that...",Погодите... неужели это —
line-52,阿米娅,霜叶！霜叶，是你吗？,"Frostleaf! Frostleaf, is that you","Фростлиф! Фростлиф, это ты?"
line-56,霜叶,是我。敌人我解决掉了。,It is. I've taken care of the enemy.,Я. С врагами покончено.
line-57,霜叶,抱歉让你担心了，阿米娅。,"Sorry for making you worry, Amiya.","Прости, что заставила тебя волноваться, Амия."
line-58,霜叶,唔......,Ugh...,Хм...
line-60,阿米娅,你受伤了？,Are you injured?,Ты ранена?
line-61,阿米娅,医生，快来！,"Medic, hurry!","Медик, скорее сюда!"
line-62,阿米娅,......怎么会？你身上的，也是冻伤？你们......,No way... Why is your body all frostbitten? What happened to you...,...Как же так? У тебя тоже обморожения? Вы все...
line-64,霜叶,没关系，是小伤。,"Don't worry, it's minor.","Ничего страшного, это пустяковая рана."
line-65,霜叶,陨星和杰西卡还在广场那......,Meteorite and Jessica are still in the main square.,Метеорит и Джессика всё ещё на площади...
line-66,霜叶,暂时还不要紧，但继续拖下去就很难说了。,"They should be safe for the time being, but it's hard to say how long that's going to last for.","Пока что они в безопасности, но если мы будем медлить, ручаться не могу."
line-67,霜叶,我把敌人引了出来，整合运动还没发现她们。,"I managed to lure the enemy out, so Reunion hasn't found them yet.","Я выманила врагов на себя, Воссоединение их ещё не обнаружило."
line-69,阿米娅,敌人？,The enemy?,Враги?
line-71,霜叶,我们现在的位置还比较隐蔽，不用太担心。,"Our cover hasn't been blown yet, so there's no need for concern yet.","Наше нынешнее местоположение довольно скрытно, не беспокойся слишком сильно."
line-72,霜叶,但他们马上就要来了......,"But, he's going to come soon...",Но они скоро будут здесь...
line-78,梅菲斯特,小狐狸，你躲到那里去了？,"Where are you hiding, little fox?","Маленькая лисичка, куда же ты спряталась?"
line-79,梅菲斯特,快出来吧，捉迷藏要结束了哦。,Hurry and come out. Our game of hide and seek is about to come to an end.,"Выходи скорее, игра в прятки подходит к концу."
line-80,梅菲斯特,你每多藏一分钟，我就会折断你同伴一根手指——,"For every minute you stay hidden, I'll break another one of your friends' fingers--",За каждую лишнюю минуту в укрытии я буду ломать твоему товарищу по одному пальцу...
line-81,梅菲斯特,就算这样，你也还是要逃跑吗？,Do you still plan to keep running?,Неужели ты и после этого продолжишь убегать?
line-83,阿米娅,（梅菲斯特——！）,(Mephisto...!),(Мефисто...!)
line-85,霜叶,（他在虚张声势。别激动。）,(He's bluffing. Don't take the bait.),(Он блефует. Сохраняй спокойствие.)
line-87,阿米娅,（他在做什么......）,(What is he doing...),(Что он творит...)
line-93,霜叶,整合运动转移了。,Reunion is moving.,Воссоединение переместилось.
line-95,阿米娅,那个家伙......！,That little...!,Этот парень...!
line-96,阿米娅,我们需要先联系陨星她们——,We have to get in touch with Meteorite...,Нам нужно сначала связаться с Метеорит и остальными —
line-97,阿米娅,......嗯？,...Huh?,...М-м?
line-98,阿米娅,我们明明已经跨过了污染地带，为什么通讯依然接不通？,Why can't I get through? We've clearly already crossed the contaminated area...,"Мы ведь уже пересекли зону заражения, почему связь до сих пор не работает?"
line-100,霜叶,哈......,*sigh*...,Ха...
line-101,霜叶,看看这个。,Take a look at this.,Взгляни на это.
line-103,阿米娅,这是你的通讯器？,Your communicator?,Это твой коммуникатор?
line-105,阿米娅,——！,...!,—!
line-106,阿米娅,怎么会结冰了？难道是被......冻坏了？,It's... frozen over? Did it get... ruined by the frost?,Как он мог покрыться льдом? Неужели он... замерз и сломался?
line-108,霜叶,梅菲斯特只是个添头而已。,Mephisto is a nobody.,Мефисто — лишь малая часть проблемы.
line-109,霜叶,这座废城里......,There's something wandering in this city...,В этом заброшенном городе...
line-110,霜叶,徘徊着更可怕的东西。,...that is far more terrifying.,...бродит нечто куда более ужасное.
line-112,阿米娅,可怕的东西？,Something more terrifying?,Ужасное?
line-114,霜叶,雪怪们。撞上他们，事情就难办了。,"The Yetis. If we run into them, we'll be in serious trouble.","Йети. Если столкнёмся с ними, дела будут плохи."
line-116,阿米娅,雪怪，是说那个雪怪小队吗？他们究竟是......？,Yetis? Are you talking about the Yeti Squadron? What are they exactly...?,Йети? Имеешь в виду тот отряд Йети? Кто же они такие...?
line-118,霜叶,这点时间，很难讲得清。,I don't have time to explain right now.,За такое короткое время не объяснишь.
line-119,霜叶,但整个区域的低温，以及各个小队的遭遇......都是这些家伙的杰作。,"But they are the ones... behind the sudden temperature drop, as well as our squads' injuries.","Но аномально низкая температура во всей зоне и то, что случилось с другими отрядами... всё это дело их рук."
line-120,霜叶,整合运动的这支队伍，似乎在废城中划下了自己的地盘呢。,It seems like this squad has already established their territory within this city.,"Похоже, это подразделение Воссоединения обозначило здесь свою территорию."
line-122,阿米娅,天色暗下来了，这是个好机会......,The sky is getting darker. This is a good opportunity for us...,"Стемнело, это хороший шанс..."
line-123,阿米娅,我们可以更加隐蔽地通过这片开阔地带。,We'll be able to cross this open area more easily.,Мы сможем пройти через эту открытую местность более скрытно.
line-124,阿米娅,走吧，先去救出陨星她们。,Let's go rescue Meteorite and Jessica first.,"Идём, нужно сначала спасти Метеорит и остальных."
line-126,霜叶,我来带路。,I'll lead the way.,Я поведу.
line-132,阿米娅,......,...,...
line-133,阿米娅,广场上这些......看不太清。,What are those things in the main square? I can't really see...,На этой площади... плохо видно.
line-134,阿米娅,是什么......雕塑吗？好奇怪的样子......,Are they... statues of some sort? Their shapes are really strange...,Что это... статуи? Выглядят очень странно...
line-135,阿米娅,这股味道也令人作呕......,And this smell makes me want to vomit...,И этот запах тоже... просто отвратителен...
line-137,霜叶,......,...,...
line-138,霜叶,这边，别走散了。,Over here. Don't get separated.,"Сюда, не отставайте."
line-139,霜叶,那些东西......别去看。,Don't go look at those things...,На те вещи... не смотри.
line-140,霜叶,——有敌人。,--We have company.,— Враги.
line-141,霜叶,悄无声息地干掉吧。,Let's take them out before they notice us.,Давай уберём их по-тихому.
