ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,main_17
__chapter__,,Chapter Name,obt/main/level_main_17-03_end,沉默众生
,,,,
char-1,远处的声音,远处的声音,远处的声音,Голос вдалеке
char-2,赫拉格,赫拉格,赫拉格,Хелаг
char-3,阿洛伊泽,阿洛伊泽,阿洛伊泽,Алоиз
char-4,冷淡的声音,冷淡的声音,冷淡的声音,Холодный голос
char-5,模糊的声音,模糊的声音,模糊的声音,Неясный голос
char-6,低沉的声音,低沉的声音,低沉的声音,Глубокий голос
char-7,集团军士兵,集团军士兵,集团军士兵,Солдат армии
char-8,斯乔帕,斯乔帕,斯乔帕,Счопа
char-9,叶甫根尼,叶甫根尼,叶甫根尼,Евгеньев
char-10,冷漠的军人,冷漠的军人,冷漠的军人,Холодный военный
char-11,播报声,播报声,播报声,Объявление
char-12,胆小的矿工,胆小的矿工,胆小的矿工,Трусливый шахтер
char-13,后怕的学者,后怕的学者,后怕的学者,Испуганный ученый
char-14,骄傲的学者,骄傲的学者,骄傲的学者,Гордый ученый
char-15,？？？,？？？,？？？,???
char-16,诧异的工人,诧异的工人,诧异的工人,Удивленный рабочий
char-17,惊讶的军人,惊讶的军人,惊讶的军人,Удивленный военный
char-18,西尔卡,西尔卡,西尔卡,Силька
,,,,
line-12,远处的声音,——,——,—
line-13,远处的声音,先生——,先生——,— Господин —
line-14,远处的声音,赫拉格先生！,赫拉格先生！,— Господин Хелаг!
line-16,赫拉格,嗯？,嗯？,М?
line-22,阿洛伊泽,呼啊......,呼啊......,Ух...
line-24,阿洛伊泽,哈。,哈。,Ха.
line-25,阿洛伊泽,您走得实在太快了。我在前一个拐角瞧见您的刀鞘，等追过来，您却已经走在另一条街的岔路上了。,您走得实在太快了。我在前一个拐角瞧见您的刀鞘，等追过来，您却已经走在另一条街的岔路上了。,"Вы идете слишком быстро. Я заметил ваши ножны за углом, но пока догнал, вы уже свернули на другую улицу."
line-27,赫拉格,近卫军的体能训练要求远比这严苛。,近卫军的体能训练要求远比这严苛。,Требования к физической подготовке в гвардии куда строже этого.
line-29,阿洛伊泽,......是我近来松懈了。,......是我近来松懈了。,…Это я в последнее время расслабился.
line-31,赫拉格,有什么事吗？,有什么事吗？,Что-то случилось?
line-33,阿洛伊泽,其实，我一直期待能有与您交谈的机会。,其实，我一直期待能有与您交谈的机会。,"На самом деле, я давно ждал возможности поговорить с вами."
line-34,阿洛伊泽,送走了您的同伴，我的任务已经完成了，您呢？您现在要去哪里？,送走了您的同伴，我的任务已经完成了，您呢？您现在要去哪里？,"Проводив ваших спутников, я выполнил свою задачу. А вы? Куда вы направляетесь сейчас?"
line-36,赫拉格,在天黑之前，回到新建的感染者收治中心。,在天黑之前，回到新建的感染者收治中心。,Вернуться в новый центр содержания зараженных до наступления темноты.
line-38,阿洛伊泽,也许您不用这么紧张，至少在白天的时候，不会有歹人威胁他们的安全。,也许您不用这么紧张，至少在白天的时候，不会有歹人威胁他们的安全。,"Может, вам не стоит так волноваться? По крайней мере, днем их безопасности ничто не угрожает."
line-40,赫拉格,不......恐怕只是一个无所事事的老人，去提供一些力所能及的帮助。,不......恐怕只是一个无所事事的老人，去提供一些力所能及的帮助。,"Нет… пожалуй, просто старик, которому нечем заняться, решил предложить посильную помощь."
line-42,赫拉格,那里有很多孩子，而我的同僚似乎以为我......擅长和他们相处。,那里有很多孩子，而我的同僚似乎以为我......擅长和他们相处。,"Там много детей, а мои коллеги, кажется, решили, что я… лажу с ними."
line-44,阿洛伊泽,我将这理解为您有时间与我同行了。,我将这理解为您有时间与我同行了。,"Приму это как знак того, что у вас найдется время составить мне компанию."
line-46,赫拉格,什么？,什么？,Что?
line-49,阿洛伊泽,还有，这是您的书，对吗？,还有，这是您的书，对吗？,"И еще, это ваша книга, верно?"
line-52,,没等赫拉格反应过来，年轻人已经将一本破损的线装书递到他面前。,没等赫拉格反应过来，年轻人已经将一本破损的线装书递到他面前。,"Не дожидаясь ответа, юноша протянул ему потрепанную книгу в переплете."
line-54,,突然一阵风吹了过来，吹开了包在上面聊胜于无的书衣。,突然一阵风吹了过来，吹开了包在上面聊胜于无的书衣。,"Внезапно подул ветер, откинув обложку, которая едва держалась."
line-55,,阿洛伊泽开始在封皮上微微用力，似乎想将那些老化的残片按住，或者，这只是她在等待中忐忑的表现。,阿洛伊泽开始在封皮上微微用力，似乎想将那些老化的残片按住，或者，这只是她在等待中忐忑的表现。,"Алоиз сильнее сжал переплет, пытаясь удержать ветхие фрагменты — или же это была нервозность в ожидании ответа."
line-56,,风声中，年长者看到书的名字——,风声中，年长者看到书的名字——,Сквозь шум ветра старик разглядел название книги —
line-57,,《不息的行军》。,《不息的行军》。,«Непрекращающийся поход».
line-61,赫拉格,我以为乌萨斯不会存留任何——,我以为乌萨斯不会存留任何——,"Я думал, в Урсусе не осталось ни одной…"
line-63,赫拉格,（低声）......我以为所有版本都已经在那场清洗中被销毁了。,（低声）......我以为所有版本都已经在那场清洗中被销毁了。,"(Тихо) …я думал, все экземпляры были уничтожены во время той чистки."
line-65,阿洛伊泽,您还是没有直接回答我的问题。虽然您的反应一定程度上证实了我的猜测——,您还是没有直接回答我的问题。虽然您的反应一定程度上证实了我的猜测——,Вы все еще не ответили на мой вопрос. Хотя ваша реакция отчасти подтверждает мои догадки…
line-67,赫拉格,但这不是我的书。,但这不是我的书。,Но это не моя книга.
line-69,阿洛伊泽,可里面有您的名字，不是吗？您曾是一名光荣的军人，甚至是在讲述乌萨斯战争历史的书上留下过名字的军人，可现在——,可里面有您的名字，不是吗？您曾是一名光荣的军人，甚至是在讲述乌萨斯战争历史的书上留下过名字的军人，可现在——,"Но внутри есть ваше имя, не так ли? Вы были славным солдатом, чье имя даже упоминалось в книгах по военной истории Урсуса, но теперь…"
line-71,赫拉格,无论你认为自己找到了什么铁一样的事实，大概都是把力气用错方向了，孩子。,无论你认为自己找到了什么铁一样的事实，大概都是把力气用错方向了，孩子。,"Какие бы «железные» факты ты, по-твоему, ни нашел, ты явно тратишь силы не в том направлении, дитя."
line-73,赫拉格,我和你的父亲也说过，我不要求乌萨斯恢复我的身份与名誉，与此对应的，我也早已不再为帝国服务。,我和你的父亲也说过，我不要求乌萨斯恢复我的身份与名誉，与此对应的，我也早已不再为帝国服务。,"Я уже говорил твоему отцу: я не требую от Урсуса восстановления моих прав и репутации, а в ответ — больше не служу империи."
line-74,赫拉格,圣骏堡默许我出现和行走在这片土地上，只是因为它并不在乎一个无能为力的幽魂。,圣骏堡默许我出现和行走在这片土地上，只是因为它并不在乎一个无能为力的幽魂。,"Санкт-Добор позволяет мне существовать и ходить по этой земле лишь потому, что ему нет дела до беспомощного призрака."
line-75,赫拉格,无论你想找的是谁，他都不在这里。,无论你想找的是谁，他都不在这里。,"Кого бы ты ни искал, его здесь нет."
line-77,阿洛伊泽,......,......,…
line-80,,手甲在封皮上留下更多的印痕，所幸当事人很快反应过来，停止了这种损坏行为。,手甲在封皮上留下更多的印痕，所幸当事人很快反应过来，停止了这种损坏行为。,"Рука в перчатке оставила на обложке новые следы, но молодой человек спохватился и прекратил портить вещь."
line-81,,阿洛伊泽把书收起来，思索着接下来要说的话。,阿洛伊泽把书收起来，思索着接下来要说的话。,"Алоиз убрал книгу, обдумывая дальнейшие слова."
line-83,阿洛伊泽,那......,那......,Тогда…
line-85,阿洛伊泽,那如果我只是请求和您同行一段路呢？,那如果我只是请求和您同行一段路呢？,"Тогда что, если я просто попрошу вас пройтись со мной немного?"
line-86,阿洛伊泽,如果您确实不急着去哄孩子，我还有一场好戏想让您瞧瞧。,如果您确实不急着去哄孩子，我还有一场好戏想让您瞧瞧。,"Если вы не так уж спешите баюкать детей, у меня есть представление, которое я хотел бы вам показать."
line-87,阿洛伊泽,这不会耽误您太多时间的。,这不会耽误您太多时间的。,Это не отнимет у вас много времени.
line-101,,斯乔帕，我看到你了。过来，来这儿——,斯乔帕，我看到你了。过来，来这儿——,"Счопа, я тебя вижу. Подойди сюда —"
line-102,,哦，瞧你，又偷偷地下到水里去了，弄得浑身湿淋淋的。你都找到了些什么？,哦，瞧你，又偷偷地下到水里去了，弄得浑身湿淋淋的。你都找到了些什么？,"Ох, посмотри на себя, снова залез в воду, весь промок. Что ты там нашел?"
line-103,,算啦，小勇士，别急着炫耀你那些战利品，先把手给我。洗手要像这样，连指缝中的泥污也找到，洗得干干净净......,算啦，小勇士，别急着炫耀你那些战利品，先把手给我。洗手要像这样，连指缝中的泥污也找到，洗得干干净净......,"Ладно, маленький храбрец, не спеши хвастаться трофеями, дай-ка руки. Мой их вот так, чтобы даже грязь между пальцами вымыть дочиста…"
line-104,,这样，父亲才不会发现你去了哪里，又做了些什么。,这样，父亲才不会发现你去了哪里，又做了些什么。,"Вот так отец не узнает, где ты был и что делал."
line-118,,......,......,…
line-119,,真的要走么，斯乔帕？,真的要走么，斯乔帕？,"Ты правда уходишь, Счопа?"
line-120,,我知道，这里留不住你，可却没想到分别来得竟这样早、这样快。仿佛昨天你都还是那个不比刀高多少的孩子，今天却要拿着它离开家乡。,我知道，这里留不住你，可却没想到分别来得竟这样早、这样快。仿佛昨天你都还是那个不比刀高多少的孩子，今天却要拿着它离开家乡。,"Я знал, что не смогу удержать тебя здесь, но не думал, что прощание наступит так рано и быстро. Казалось, только вчера ты был ребенком ростом не выше клинка, а сегодня уже берешь его, чтобы покинуть дом."
line-121,,我无意阻拦你，我的小马驹。我只希望你能当心......,我无意阻拦你，我的小马驹。我只希望你能当心......,"Я не стану тебя останавливать, мой жеребенок. Просто прошу — будь осторожен…"
line-122,,当心那些人向你描绘的自由民的未来，当心那些关于乌萨斯人荣耀的言谈——它们不一定属于我们。,当心那些人向你描绘的自由民的未来，当心那些关于乌萨斯人荣耀的言谈——它们不一定属于我们。,"Берегись того будущего «свободных граждан», что сулят тебе, и этих речей о славе Урсуса — они не обязательно принадлежат нам."
line-123,,小心......珍重，珍重。,小心......珍重，珍重。,"Осторожнее… береги себя, береги."
line-124,,......,......,…
line-142,冷淡的声音,就到这里吧。,就到这里吧。,На этом закончим.
line-143,冷淡的声音,一路送我到这里，你已经很冒险了。,一路送我到这里，你已经很冒险了。,"Ты и так слишком рисковал, сопровождая меня досюда."
line-144,冷淡的声音,快回去，别让接应你的人久等。,快回去，别让接应你的人久等。,"Возвращайся скорее, не заставляй тех, кто тебя ждет, ждать дольше."
line-149,,......那你呢？之后你打算去哪儿？,......那你呢？之后你打算去哪儿？,…А ты? Куда ты собираешься идти потом?
