ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,neksi0762
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act8mini
__chapter__,,Chapter Name,activities/act8mini/level_act8mini_st06,我与最后的赌注
,,,,
char-1,？？？,？？？,???,???
char-2,PRTS,PRTS,PRTS,PRTS
char-3,可露希尔,可露希尔,Closure,Клозур
,,,,
line-8,？？？,下一步，验证下语言逻辑功能的完整性。,"Next, verify language logic function integrity.",Следующий шаг: проверка целостности логических функций языка.
line-9,？？？,PRTS，讲一个故事。,"PRTS, tell me a story.","PRTS, расскажи мне историю."
line-10,PRTS,好的。,Alright.,Хорошо.
line-11,PRTS,哦，是你。,"Ah, it's you.","О, это ты."
line-12,PRTS,这段时间里......你一直徘徊在......,This entire time... You have been lingering there...,Всё это время... Вы постоянно были...
line-13,PRTS,距离上次访问，已经过了1555555555555——,"Since your last visit, it has been 1555555555555—",С момента вашего последнего визита прошло 1 555 555 555 555 —
line-14,？？？,嗯？这段对话听上去有点耳熟......,Hm? This sounds familiar...,М? Звучит как-то знакомо...
line-15,PRTS,——555天。,—555 days.,— 555 дней.
line-16,PRTS,欢迎使用原生罗德岛终端服务。,Welcome to the Primitive Rhodes Island Terminal Service.,"Добро пожаловать в службу обслуживания терминалов ""Rhodes Island"" ."
line-17,PRTS,确认权限——42。,Confirming permissions—42.,Подтверждение прав доступа — 42.
line-18,PRTS,——欢迎回来，LeaderOne。,"—Welcome, LeaderOne.","— С возвращением, Лидер Один."
line-19,？？？,我肯定在哪听过类似的话。哎，说真的，我想听的是故事，不是这种啦......,"I'm pretty sure I heard this before. Eh, seriously, I want a story, not something like this...","Где-то я это уже слышал. Эй, серьезно, я хотел услышать историю, а не вот это..."
line-20,PRTS,请理解，这并不是我擅长的领域。,Please understand that this is outside my area of expertise.,"Прошу понять, это не входит в область моих компетенций."
line-21,？？？,好了好了，让大家互相多一些理解，共赴美好明天，是吧？我知道了。,"Okay, okay. Let's have everyone understand each other so we'll all live a better tomorrow, right? Yeah, I get it.","Ладно-ладно, больше взаимопонимания, стремимся к прекрасному будущему, да? Я понял."
line-26,可露希尔,总之语言逻辑功能这方面看来没有什么问题。,Looks like the language logic is doing okay.,"В общем, с логическими функциями языка проблем вроде бы нет."
line-27,可露希尔,接下来看看其他的分支。,Now let's look at the other parts.,Теперь давай посмотрим другие ветки.
line-29,PRTS,对着PRTS内未出现异常报告的区块进行重复的检查，真的有必要吗？,Is it really necessary to keep inspecting these areas for which PRTS has never reported any issues?,"Действительно ли необходимо повторять проверку тех блоков PRTS, где не было выявлено ошибок?"
line-31,可露希尔,当然有必要了！,Of course!,"Конечно, необходимо!"
line-32,可露希尔,你可是已经好久没有做数据归档了，这就像是人类定期要做身体检查一样，是为了你的健康着想。,It's been a very long time since we did any data archiving on you. This is just like the regular physicals we do on humans. Have to make sure you're healthy and all.,"Ты уже целую вечность не проводила архивацию данных. Это как регулярный медосмотр для людей, я забочусь о твоем здоровье."
line-34,PRTS,程序是没有生命概念的。,Programs have no concept of life.,У программы нет концепции жизни.
line-36,可露希尔,我总觉得你有。,"I kinda think you do, though.","Мне почему-то кажется, что есть."
line-38,PRTS,我可以把这句话当作夸奖吗？,Should I perhaps take that as a compliment?,Могу ли я считать это комплиментом?
line-40,可露希尔,当然。,Of course.,Конечно.
line-42,PRTS,那么我是否可以问一个问题？,"May I ask a question, then?",Тогда могу ли я задать вопрос?
line-43,PRTS,在人类的眼中，我的数据库视觉表现是一种怎样的状态？,What exactly does a human think of the visual representation of my archives?,Как с точки зрения людей выглядит визуальное представление моей базы данных?
line-45,可露希尔,这很难形容......,It's kinda hard to describe...,Это сложно описать...
line-46,可露希尔,我刚接手这里的系统的时候，所有东西都一团乱，现在回头看看简直是灾难。,"When I first took over the systems here, everything was a huge mess. Thinking back, that was a real disaster.","Когда я только получила доступ к системе, тут был полный хаос. Оглядываясь назад, это просто катастрофа."
line-47,可露希尔,那时候你的大部分信息是加密的，而且以混乱的顺序排列......嗯，当然现在也还是这样。,"Back then, most of your information was encrypted and ordered in such a scrambled way... Well, you're still that way right now, of course.","Тогда большая часть твоей информации была зашифрована и упорядочена хаотично... Ну, конечно, сейчас это всё ещё так."
line-49,PRTS,......,......,...
line-51,可露希尔,如果把你想象成一个人体，那现在的你就像是在人类的身体里装了个发动引擎。,"If I were to describe you as a human, with the state you're in, I guess I'd say you had a combustion engine in your body.","Если представить тебя как человеческое тело, то сейчас ты похож на человека, в которого встроили двигатель."
line-52,可露希尔,可是，点火系统之类的结构却和活塞的位置完全颠倒了。,But all your components like the ignition and whatnot and your piston are flipped upside down.,"Но такие структуры, как система зажигания, перевернуты относительно поршней."
line-53,可露希尔,甚至......我都不能确定你是不是正常认知中的系统。,To the point that... I'm not even sure if you're a system that exists within the bounds of common sense.,"И даже... я не могу быть уверена, что ты вообще система в обычном понимании."
line-55,PRTS,......,......,...
line-57,可露希尔,哎，别这么沉默，这又不是坏事，只能说你确实与众不同！,"Eh, don't be like that. That's not a bad thing. I'm just saying how unique you are!","Эй, не молчи так. Это ведь не плохо, просто ты действительно особенная!"
line-58,可露希尔,虽然现在我还是没办法搞懂数据库里那些分支结构的状况，更不用说读取的规律了......,"Though I still can't make heads or tails of all these branching structures in your database, let alone the rules for how things are even read in that thing...","Хотя я до сих пор не могу разобраться в тех ветвящихся структурах базы данных, не говоря уже о закономерностях считывания..."
line-59,可露希尔,但至少我和凯尔希还是一起修改并且整理了其中的一部分。,"At the very least, Kal'tsit and I managed to fix and reorganize a decent chunk of it.",Но по крайней мере мы с Кальцит вместе модифицировали и упорядочили часть из них.
line-60,可露希尔,怎么样，现在没有人会比我更了解你啦！,How's that? No one knows you better than me right now!,"Ну как, теперь никто не знает тебя лучше меня!"
line-62,PRTS,......很遗憾我也无法在这方面帮助LeaderOne小姐。,"I feel terribly sorry that I can't help with that, LeaderOne.","...К сожалению, я тоже не могу помочь в этом Лидер Один."
line-64,可露希尔,哈哈，突然这么恭敬做什么，如果遇到疑难杂症的病患都能自行诊断，那大部分医生就都得失业了。,"Haha, why so polite all of a sudden? If anyone could just self-diagnose themselves no matter what kinda weird diseases they had, then all the doctors in the world would be out of a job.","Ха-ха, откуда вдруг такая вежливость? Если бы пациенты со сложными заболеваниями могли диагностировать себя сами, большинство врачей остались бы без работы."
line-69,可露希尔,欸，这里的内容是什么？,"Eh, what's this stuff in here?",Э? А это что тут у нас?
line-70,可露希尔,我看看......,Let's see...,Дай-ка гляну...
line-72,PRTS,你忘了吗？这是——,Have you forgotten? This is—,ВЫ забыли? Это —
