ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act23side
__chapter__,,Chapter Name,activities/act23side/level_act23side_st02,信我所信
,,,,
char-1,重岳,重岳,Chongyue,Чун Юэ
char-2,仇白,仇白,Qiubai,Цю Бай
char-3,截云,截云,Jieyun,Цзе Юнь
char-4,左乐,左乐,Zuo Le,Цзо Лэ
char-5,槐天裴,槐天裴,Huai Tianpei,Хуай Тяньпэй
char-6,老鲤,老鲤,Lee,Старый Ли
char-7,槐琥,槐琥,Waai Fu,Хуай Ху
char-8,林雨霞,林雨霞,Lin Yühsia,Линь Юйся
char-9,杜遥夜,杜遥夜,Du Yaoye,Ду Яое
char-10,孟铁衣,孟铁衣,Meng Tieyi,Мэн Теи
,,,,
line-7,,我生在江边。,I was born by the River.,Я родилась у реки.
line-8,,爹跟我说，江水连通了整片大地，有一条够坚固的船，就能去任何地方。,"Dad told me that the River links the entire world. Build a good boat, and you can go anywhere.","Отец говорил мне, что река соединяет весь этот мир, и если у тебя есть достаточно прочная лодка, ты можешь добраться куда угодно."
line-9,,爹最讨厌下雪，大雪封门，没有“生意”可做，全家都得饿肚子。我的名字就是这样来的。,"Dad hated the snow. People can't go out when it snows, so 'business' stops and the whole family starves. That's how I got my name.","Отец больше всего ненавидел снег. Когда сильные снегопады запирали нас в доме, не было никакой «работы», и всей семье приходилось голодать. Так я и получила своё имя."
line-10,,我不晓得“生意”是什么，只是每个月底都见爹提着刀和物资回来，还有专门带给我的礼物。这时娘便一声不吭地分拣东西，帮爹浆洗沾血的袍子。,"I didn't know what 'business' was, only that Dad would come home at the end of each month with a sword in one hand and stuff for the family in the other, including a present for me. Mom would sort the stuff and wash dad's bloody clothes without a word.","Я не знала, что такое «работа», но каждый конец месяца видела, как отец возвращается с ножом и припасами, а ещё с подарками специально для меня. В такие моменты мама молча разбирала вещи и помогала отцу отстирывать окровавленные одежды."
line-11,,直到有一天，一群穿着铠甲的人，攻破了寨子。爹一辈子都活在江上，最终也葬身江底。,"Then one day, a group of people wearing armor broke into the fort. Dad lived on the River all his life, and that's where he died.","Так продолжалось до того дня, пока отряд воинов в доспехах не захватил наше поселение. Отец всю свою жизнь прожил на реке и в итоге нашёл свой покой на её дне."
line-12,,我只记住了为首的那个人。明明是大获全胜，但他看起来并没有多少欣喜，只是望着被血染红的江水出神。,"I only remember the leader. He didn't look happy at the total victory he'd just won, he only gazed at the River dyed red with blood, lost in thought.","Я запомнила только того, кто возглавлял их. Хотя они одержали полную победу, на его лице было мало радости — он просто смотрел на воду, окрашенную кровью."
line-13,,当时我只剩下一个念头。,There was only one thought on my mind.,В тот момент у меня осталась лишь одна мысль.
line-16,,我要报仇。,I wanted to take revenge.,Я должна отомстить.
line-19,,我打听到了那人的所在，也离开了家。从炎国的最东头，一直追到最西边。,"I found out where he lived. I left home, going from the easternmost edge of Yan to the westernmost.","Я разузнала, где он находится, и покинула дом. Я преследовала его от самого востока Яня до самого запада."
line-20,,我才知道，原来大地上不止有江，还有数不尽的山川和原野。,"I learned that the land was more than just the River. There were mountains, streams, forests, plains.","Тогда я узнала, что на земле есть не только реки, но и бесчисленные горы и равнины."
line-21,,大地上的人们，有千万种活法，也有千万般辛苦。,"People lived in many different ways, and dealt with many different hardships.",У людей на этой земле тысячи способов жить и тысячи причин для страданий.
line-22,,水寨太小了，如果爹能出来看看，或许不会选择半辈子都做那样的营生。,The river fort was too small. Dad might have chosen a different path if he had came out and seen all the land under Heaven.,"Наше поселение у реки было таким крошечным. Если бы отец мог выйти в мир и увидеть его, возможно, он бы не выбрал такой путь на полжизни."
line-23,,爹说的不对。一艘船，能去的地方不多。,Dad was wrong. There were only so many places you could go in a boat.,Отец был неправ. Лодка — не лучший способ увидеть мир.
line-24,,我终于来到了玉门。那人就站在城头上，脸上是和那时一模一样的神情，我多少能看懂了些。,"Finally, I came to Yumen. He stood atop the walls with that same expression. I began to understand.","Наконец я прибыла в Юймэнь. Тот человек стоял на городской стене, и на его лице было то же самое выражение, что и тогда. Теперь я могла его понять."
line-25,,我应该报仇。,I should take revenge.,Я должна отомстить.
line-26,,......,......,......
line-37,重岳,......,......,......
line-39,仇白,事情就是这样。,That's about it.,Вот как обстоят дела.
line-40,仇白,剑在槐武痴手里，以他的武功，左乐估计拿他没办法。,Huai has the sword. The kung fu lunatic is too much for Zuo Le to deal with.,"Меч в руках Хуай Учи, а учитывая его мастерство, полагаю, Цзо Лэ ничего не сможет с ним поделать."
line-42,重岳,为这一个约定，他竟然在城里等了三年......倒是个有趣的人。,He waited three years just to fulfill the promise... interesting man.,Ради этого обещания он прождал в городе три года... довольно интересный человек.
line-44,重岳,太合的伤势怎样了？,How are Taihe's injuries?,Как состояние Тай Хэ?
line-46,仇白,还没醒。,He's still unconscious.,Он всё ещё без сознания.
line-47,仇白,重伤太合先生的和前天刺杀魏彦吾的是同一人。她趁乱逃走，我不是对手，没能追上。,The one who wounded Taihe was the same one who attacked Wei Yenwu. She got away in the chaos and was too fast for me to catch.,"Того, кто тяжело ранил господина Тай Хэ, и того, кто покушался на Вэй Яньу позавчера — это один и тот же человек. Она сбежала в суматохе, я оказалась слабее и не смогла её догнать."
line-49,仇白,现在左乐封了铸剑坊，不少武人都被......控制了起来。,Zuo Le closed the Sword Forge. Many martial artists are... under observation.,"Сейчас Цзо Лэ опечатал мастерские мечей, многие воины были... задержаны."
line-51,仇白,天灾当前，现在守军和江湖人士又彻底撕破脸，玉门的局势只怕会更乱。,"Catastrophe lies before us, while the relationship between the military and jianghu has broken down. Yumen is only going to face even more chaos.","Перед лицом стихийного бедствия гарнизон и вольные мастера окончательно рассорились. Боюсь, ситуация в Юймэне станет ещё хаотичнее."
line-53,重岳,也不能怪他冲动。,I could hardly reproach him for being impetuous.,Нельзя винить его за импульсивность.
line-55,仇白,......这件事，你自己不出手，解决不了。,You must take action yourself.,"......Ты не решишь эту проблему, если не вмешаешься сам."
line-57,重岳,左将军让我留守军营，我明目张胆跟他作对算怎么回事。,General Zuo entrusted the garrison to me. I can't very well openly defy him.,"Генерал Цзо приказал мне оставаться в лагере. Как это будет выглядеть, если я открыто пойду против него?"
line-59,仇白,你知道我说的不只是这几天的事。,You know I'm not just talking about what happened these few days.,"Ты ведь знаешь, что я говорю не только о событиях этих дней."
line-60,仇白,你马上就要离开，临行前总要给城里的那些仰慕着你的人一个交代。,You'll be leaving soon. You must answer to those who looked up to you before you leave.,"Ты скоро уедешь. Перед отъездом ты должен хотя бы дать ответ тем, кто восхищается тобой в этом городе."
line-61,仇白,还是你觉得，解释不清的事，回避就够了？,Or did you think you could dodge the questions that you cannot answer clearly?,"Или ты считаешь, что если ситуацию невозможно объяснить, достаточно просто её избегать?"
line-63,重岳,......,......,......
line-64,重岳,大家都当你是我的学生，有时候连我自己都忘了你的来历，也将你当作录武官、左乐一辈的孩子。,People think that you're my student. Sometimes even I forget where you came from and treat you like I would Zuo Le and the Record Keeper.,"Все считают, что ты моя ученица. Порой я даже сам забываю о твоём прошлом и воспринимаю тебя как дитя поколения офицеров или Цзо Лэ."
line-66,仇白,可我从没叫过你一声“老师”。,I've never called you 'master.',Но я ни разу не назвала тебя «учителем».
line-68,重岳,我也的确不能算是。,I'm not your master.,"И я, по правде говоря, вряд ли могу им быть."
line-69,重岳,你的悟性很高，剑术多半是靠自己琢磨，我能教你的，本来就有限。,"You're a natural. Most of what you could do with a sword, you learned on your own. There was little I could teach you.","У тебя высокие способности, ты постигла искусство меча в основном самостоятельно. То, чему я мог тебя научить, было крайне ограничено."
line-71,仇白,毕竟是你对所有人隐瞒了我的身份，让我能留在玉门。,"You hid my identity from the others, allowing me to stay at Yumen.","В конце концов, это ты скрыл от всех мою личность, чтобы я могла остаться в Юймэне."
line-73,重岳,总不能看着一个孩子再流落荒野......,I can't very well abandon a child to the barrens...,Не мог же я позволить ребёнку снова скитаться в пустошах...
line-75,仇白,你从来不担心我会动手杀你？还是认定我永远都赢不了你？,You never thought I would try to kill you? Or did you think I could never defeat you?,"Ты никогда не боялся, что я попытаюсь тебя убить? Или ты настолько уверен, что я никогда не смогу превзойти тебя?"
line-77,重岳,要想报仇，又何必要在武功上胜过我。,"You didn't have to beat me, if you wanted revenge.","Чтобы отомстить, не обязательно превосходить меня в боевых искусствах."
line-78,重岳,就算往饭里下毒，或者是在这城墙上推我一把，我也该死了千百遍了。,"Just slip some poison into my food, or push me off the wall.","Даже если бы ты подсыпала яд в мою еду или столкнула меня со стены, я бы уже давно погиб тысячу раз."
line-79,重岳,我只怕你杀了我，也没法放下执念。,"I worried that you wouldn't be able to let it go, even after killing me.","Я лишь боюсь, что даже убив меня, ты не сможешь отпустить свою обиду."
line-81,仇白,......如果不是跟在你身边五年，听到这种话，我一定会大骂你是世上最道貌岸然的伪君子。,"...I would have called you a hypocrite, if I hadn't hung around you for five years.","......Если бы я не провела рядом с тобой пять лет, услышав такое, я бы решила, что ты самый лицемерный ханжа в мире."
line-83,重岳,五年，竟然有这么久了。,Five years. It's been that long?,Пять лет... неужели прошло так много времени?
line-85,仇白,从你的视角看，未必是多长的一段时间吧。,"Not so long from your point of view, is it?","С твоей точки зрения, это вряд ли долгий срок."
line-87,重岳,这又怎么说？,Why would you say that?,Что ты имеешь в виду?
line-89,仇白,十几年过去，一个人的相貌没有半点改变，脸上也总是挂着这副世事看尽的无奈表情，我再迟钝，也该明白你不是普通人。,"Your appearance hasn't changed the slightest, and you still have that sad, depressed expression on your face, as though you've grown tired of seeing everything that happens in the world. The slowest burdenbeast would realize that you're no ordinary man.","Прошло более десяти лет, а твоя внешность ничуть не изменилась. На лице всегда одно и то же выражение человека, уставшего от мира. Даже если бы я была глупой, я бы поняла, что ты — не обычный человек."
line-91,仇白,知道这片大地上有一些寿命极长的种族，以前只是当故事听，没想到就在自己的身边。,I always thought the stories about long-lived races were a myth. Turns out there's one right next to me.,"Раньше я лишь слышала легенды о долгоживущих расах на этой земле, но не ожидала встретить одну из них рядом с собой."
line-93,重岳,你早就想到了。,You knew.,Ты догадалась об этом давно.
line-95,仇白,我只是不太在乎。,I just never cared.,Мне было не так уж важно.
line-96,仇白,我只为报仇，你能活多长和我没有关系。,I wanted revenge. How long you could live didn't matter.,"Моя цель — месть, и то, сколько ты проживёшь, меня не касается."
line-97,仇白,更何况，总想着你不是普通人，不就等于在为自己找借口。,And thinking about you not being an ordinary mortal is just looking for excuses.,"К тому же, постоянные мысли о твоей необычной природе — это лишь способ найти для себя оправдание."
