ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,frostymisery17
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act10d5
__chapter__,,Chapter Name,activities/act10d5/level_act10d5_st07,在春天之前
,,,,
char-1,女性,女性,Woman,Женщина
char-2,男性,男性,Man,Мужчина
char-3,？？？,？？？,???,???
char-4,整合运动士兵,整合运动士兵,Reunion Soldier,Солдат Воссоединения
char-5,整合运动士兵队长,整合运动士兵队长,Reunion Squad Leader,Командир отряда Воссоединения
char-6,整合运动术师,整合运动术师,Reunion Caster,Кастер Воссоединения
char-7,乌萨斯平民,乌萨斯平民,Ursus Civilian,Житель Урсуса
char-8,乌萨斯女性,乌萨斯女性,Ursus Woman,Жительница Урсуса
char-9,乌萨斯孩童,乌萨斯孩童,Ursus Child,Ребенок Урсуса
char-10,乌萨斯警察,乌萨斯警察,Ursus Police,Полицейский Урсуса
char-11,瓦列里,瓦列里,Valery,Валерий
char-12,后勤工作人员,后勤工作人员,Logistics Worker,Работник логистики
char-13,苦艾,苦艾,Absinthe,Абсент
char-14,古米,古米,Gummy,Гум
char-15,早露,早露,Rosa,Роса
char-16,烈夏,烈夏,Leto,Лето
char-17,真理,真理,Istina,Истина
char-18,凛冬,凛冬,Zima,Зима
,,,,
line-7,,人们在一切作品中常说邪不胜正。,The stories tell us that evil never triumphs over good.,"В различных произведениях люди часто говорят, что добро всегда побеждает зло."
line-8,,我时常想，这当然是无可辩驳的。,"Most of the time, I take this as a matter of course.","И я часто думала, что это, конечно же, неоспоримо."
line-14,女性,你真的要去吗？,Do you really have to go?,Тебе правда обязательно идти?
line-15,女性,我看到报道了，他们说暴民和警官们起了争执。,I saw the news. Things are heating up between the mob and the police.,"Я видела в новостях, говорят, что между протестующими и полицией начались столкновения."
line-16,女性,我看到有人流血，很多人流血......,I saw blood. Lots of people bleeding...,"Я видела кровь, много людей истекают кровью..."
line-17,男性,别担心，亲爱的，事情没有那么严重。,"Don't worry, honey, things aren't that bad.","Не волнуйся, дорогая, всё не так уж серьезно."
line-18,男性,记者们总会胡乱夸大一些消息，你知道的，他们要靠这个吃饭，所以总是专盯着那些最坏的报道。,"It's just the media playing things up. 'If it bleeds, it leads,' you know. That's how they get paid.","Журналисты всегда всё преувеличивают. Сама знаешь, им же надо на что-то жить, вот они и гоняются за самыми плохими новостями."
line-19,男性,放心，别让他们吓到你。,Don't let them scare you.,"Успокойся, не позволяй им напугать себя."
line-20,女性,可是......,But...,Но...
line-21,女性,听烟草店的老板说，最近来买酒的贵族老爷越来越少，在桑坦利勋爵家做工的妮娜婶婶也回了家，说是勋爵一家暂时不要人做工。,"The man at the smoke shop says not so many nobles come by for liquor anymore. And Aunt Nina, who works at Lord Santelli's estate, came home. She says the Lord's entire staff is furloughed.","Владелец табачной лавки сказал, что в последнее время аристократов, покупающих алкоголь, всё меньше и меньше. Тетушка Нина, которая работала в поместье лорда Сантелли, тоже вернулась домой: лорду пока не нужна прислуга."
line-22,女性,你说，会不会、会不会是——,Don't you think... don't you think that means——,"Как думаешь, может ли... может ли быть так, что——"
line-23,男性,别瞎说！,Enough!,Не говори ерунды!
line-24,女性,......,......,......
line-25,男性,......抱歉，我不该这么大声。原谅我。,...Sorry. I shouldn't have raised my voice.,"......Прости, мне не стоило повышать голос. Извини."
line-26,女性,洛班，我只是，我只是真的很担心。,"Loban, I'm just... I'm just so worried.","Лобан, я просто... я просто очень сильно волнуюсь."
line-27,男性,放心吧，别害怕，还有我在呢。你要相信我，我总会保护好你们，对不对？,I said not to worry. Don't be scared. I'm here. You can trust me. I will protect you.,"Не волнуйся и не бойся, я ведь с тобой. Верь мне, я всегда буду защищать вас, хорошо?"
