ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,neksi0762
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act33side
__chapter__,,Chapter Name,activities/act33side/level_act33side_07_end,阴影显现
,,,,
char-1,曼弗雷德,曼弗雷德,Manfred,Манфред
char-2,特雷西斯,特雷西斯,Theresis,Терезис
char-3,军事委员会卫士,军事委员会卫士,Military Commission Guard,Страж Военной комиссии
char-4,阿斯卡纶,阿斯卡纶,Ascalon,Аскалон
char-5,特蕾西娅,特蕾西娅,Theresa,Терезв
char-6,维多利亚士兵,维多利亚士兵,Victorian Soldier,Викторианский солдат
,,,,
line-10,,1094年初,Early 1094,Начало 1094 года
line-11,,卡兹戴尔地区，卡兹戴尔移动城市,"The nomadic city of Kazdel, Kazdel","Передвижной город Каздель, Каздель"
line-22,曼弗雷德,请等等，将军！,"Please wait, General!","Прошу, подождите, генерал!"
line-24,特雷西斯,你太浮躁了。,You are too impatient.,Ты слишком вспыльчив.
line-26,曼弗雷德,但是！那位公爵的使者几乎是打算把唾沫吐在——,But General! The Duke's envoy was almost ready to spit on—,Но Генерал! Посланник этого герцога едва не плюнул нам в—
line-28,特雷西斯,我们得到想要的了吗？,Did we get what we wanted?,"Мы получили то, что хотели?"
line-30,曼弗雷德,的确拿到了部分工业区的使用权和边境通行权......但一定要以那样屈辱的方式吗？,We got partial usage rights for the industrial area and the right to cross the border... but did it have to be so humiliating?,Мы действительно добились прав на использование части промышленного сектора и пропуск через границу... но обязательно ли было делать это столь унизительным образом?
line-31,曼弗雷德,维多利亚的公爵对您呼来喝去，把萨卡兹当作顺从的野兽，那些从内战中抬起头来的战士们等待的并不是今天，将军！,"The Victorian dukes have you at their beck and call, treating us Sarkaz like tamed beasts. This is not what our soldiers redeployed from the civil war were promised, General!","Герцог Виктории помыкает вами и считает Сарказов покорными зверьми. Не этого ждали воины, поднявшие головы после гражданской войны, Генерал!"
line-33,特雷西斯,那不是正如我们所愿？,Is this not all that we desired?,Разве не этого мы и добивались?
line-35,特雷西斯,难道我们想要维多利亚从一开始就把萨卡兹当作最大的敌人，然后团结一致来对付我们？,"Perhaps you would prefer the Victorians treat the Sarkaz as their greatest enemy from the beginning, banding together to face us?","Неужели мы хотим, чтобы Виктория с самого начала видела в Сарказах своего главного врага и объединилась против нас?"
line-37,曼弗雷德,这也是您的......我知道示敌以弱的必要性，可这......,"I understand. I know it's necessary for our enemies to think us weak, but this...","Это тоже часть вашего... я понимаю необходимость казаться слабыми, но это..."
line-39,曼弗雷德,可我们之中的很多人，认为这毫不荣耀——,Many within our ranks feel this is terribly dishonorable—,"Но многие из нас считают, что это бесчестно—"
line-41,特雷西斯,我许诺他们的，是荣耀吗？,Did I promise them honor?,Разве я обещал им честь?
line-42,特雷西斯,维多利亚人眼里的萨卡兹，有荣耀吗？,Do the Sarkaz have honor in the eyes of the Victorians?,Есть ли честь у Сарказов в глазах викторианцев?
line-44,特雷西斯,曼弗雷德，你最近太急躁了。,"You have been far too impetuous lately, Manfred.","Манфред, ты в последнее время слишком нетерпелив."
line-46,曼弗雷德,......,......,......
line-48,特雷西斯,......尊严很重要，曼弗雷德。,Dignity is of high import.,"......Достоинство важно, Манфред."
line-49,特雷西斯,你会为战士们打抱不平，也会有人因此而尊敬你。若是平常，也许我会夸赞你。,"You fight for the rights of your men, and thus do people respect you. Were these ordinary times, perhaps I too would commend you.","Ты заступаешься за воинов, и многие уважают тебя за это. В иное время я бы, возможно, похвалил тебя."
line-51,特雷西斯,但现在，我们在做什么？在准备窃取一个国家的心脏。,But do you remember what we are here to do? We are preparing to steal the heart of a nation.,"Но сейчас, что мы делаем? Мы готовимся украсть сердце нации."
line-52,特雷西斯,在瓦解这片大地上最强大的帝国。,To bring the greatest empire on this great land to its knees.,Мы готовимся развалить самую могущественную империю на этой земле.
line-53,特雷西斯,他们的隔阂令他们脆弱不堪，而萨卡兹正饥肠辘辘。,"Their prejudices have left them weak, and the Sarkaz are in hunger.","Их внутренние раздоры делают их уязвимыми, а Сарказы голодны."
line-54,特雷西斯,那我们需要的本就不是“荣耀”“尊敬”。,What we truly need is neither honor nor respect.,"Значит, нам вовсе не нужны «честь» или «уважение»."
line-56,曼弗雷德,......我明白。,...I understand.,......Я понимаю.
line-58,特雷西斯,我们的军队准备得如何了？,Are our men prepared?,Как подготовка войск?
line-60,曼弗雷德,整装待发。先行的同胞会在伦蒂尼姆接应我们。,Ready to depart at a moment's notice. Our people sent in advance to Londinium will support us.,"Они готовы к выступлению. Наши соплеменники, прибывшие заранее, встретят нас в Лондиниуме."
line-61,曼弗雷德,很快就是卡文迪许公爵要求我们抵达的最后期限，我们随时可以出发。,The final deadline for our arrival as dictated by the Duke of Cavendish's request is fast approaching. We can set out at any time.,"Скоро истечет срок, установленный герцогом Кавендишем, мы готовы отправиться в любой момент."
line-63,特雷西斯,好。,Good.,Хорошо.
line-64,特雷西斯,我们启程，去毁灭维多利亚。,Then we march to destroy Victoria.,"Отправляемся в путь, чтобы уничтожить Викторию."
line-79,曼弗雷德,你们一直在值守？,Have you been on duty this entire time?,Вы всё это время несли караул?
line-81,军事委员会卫士,是的。,"Yes, sir.","Да, сэр."
line-83,曼弗雷德,......,......,......
line-84,曼弗雷德,先退下吧，我想一个人待一会儿。,Stand down for now. I wish to be alone for a while.,"Свободны, я хочу побыть один."
line-88,军事委员会卫士,是，长官。,"Of course, sir.","Есть, сэр."
line-96,曼弗雷德,......,......,......
line-102,,待守卫离去，曼弗雷德取出放在一旁的酒杯。,"Once the guards leave, Manfred takes out a wine glass he had placed to the side.","Когда стража удалилась, Манфред достал стоявший рядом бокал."
line-109,曼弗雷德,来一杯吗？,Care for a drink?,Хочешь?
line-115,阿斯卡纶,你以前从不喝酒。,You never drank before.,Ты никогда раньше не пил.
line-117,曼弗雷德,我现在也不喝。,I still don't.,Я и сейчас не пью.
line-118,曼弗雷德,但是将军命令我学习维多利亚人的“礼仪”，为接下来的任务做准备。,"But the General has ordered me to learn Victorian 'etiquette', all preparation for our upcoming duty.",Но генерал приказал мне изучить викторианский «этикет» для подготовки к предстоящей миссии.
line-120,曼弗雷德,我现在才知道，原来那些贵族吃一顿饭需要搭配好几种酒，每种酒还要搭配不同的杯子。,"I have learnt rather recently that those nobles pair every meal with multiple kinds of wine, each requiring its own unique glass.","Только сейчас я узнал, что для обеда этим аристократам нужно несколько видов вин, и для каждого вина — свой бокал."
