ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,neksi0762
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act15d0
__chapter__,,Chapter Name,activities/act15d0/level_act15d0_st01,邀请
,,,,
char-1,梅尔,梅尔,Mayer,Мэйер
char-2,缪尔赛思,缪尔赛思,Muelsyse,Мюльзис
char-3,咪啵,咪啵,Mibo,Мибо
char-4,罗宾,罗宾,Robin,Робин
char-5,？？？,？？？,???,???
char-6,安东尼,安东尼,Anthony,Энтони
char-7,狱警,狱警,Jailer,Надзиратель
,,,,
line-9,梅尔,然后接下来的话，就到罗宾......,"After that, it should be Robin's...","Так, теперь переходим к Робин..."
line-11,缪尔赛思,打断一下，梅尔小姐。,"Before we get there, Ms. Mayer.","Прошу прощения, что перебиваю, мисс Майер ."
line-13,梅尔,嗯？,Hm?,М-м?
line-15,缪尔赛思,我有一些其他问题想先问问梅尔小姐你。,There's something else I want to ask you.,"У меня есть несколько других вопросов, которые я хотела бы задать, прежде чем мы продолжим."
line-17,梅尔,是什么？我懂的没有赫默那么多哦。,What's up? I don't know nearly as much as Silence.,"О чем именно? Я разбираюсь в этом не так хорошо, как Сайленс."
line-19,缪尔赛思,没关系，这是你也知道的事情。,Not a problem. This is something you know just as well as she does.,"Ничего страшного, это вещи, о которых вы тоже осведомлены."
line-21,缪尔赛思,你对“炎魔”事件怎么看？,What do you think of the whole 'Diαbolic Crisis?',Что вы думаете об инциденте с Ифрит?
line-22,缪尔赛思,据我所知，你也参与了那个项目吧？,"If I'm not mistaken, you were part of that project, weren't you?","Насколько мне известно, вы тоже участвовали в том проекте, верно?"
line-24,梅尔,不知道诶。,"Eh, don't have a clue.","Э, даже не знаю."
line-25,梅尔,我们工程科一般只负责提供设备或者在建造设备时提出专业性的意见，实验本身我们很少主动去了解。,"We Engineering folks usually just hand out the equipment, maybe give some professional advice when the equipment gets made. We don't usually try to figure out what the experiment is all about.","Наш инженерный отдел обычно занимается только предоставлением оборудования или профессиональными консультациями при его создании, а сами эксперименты мы изучаем редко."
line-26,梅尔,我只知道事件的结果，是赫默带着伊芙利特来到当时刚建立合作关系的罗德岛。,"I just know how it turned out in the end. Silence brought Ifrit with her to Rhodes Island, a place she barely had a working relationship with.","Я знаю только результат: Сайленс привезла Ифрит на Родос, который только начал устанавливать с нами отношения."
line-27,梅尔,还有塞雷娅一个人揽下了所有事情，直接从莱茵生命离开。,"After that, Saria ended up taking responsibility for everything that happened and left Rhine Lab.","И еще то, что Сария взяла на себя ответственность и ушла из «Rhine Lab»."
line-28,梅尔,你要是想从我这里了解这起事件的话那你找错人了哦。,"If you're trying to learn about what went down there, you're asking the wrong girl.","Если вы хотите узнать об этом инциденте от меня, то вы обратились не по адресу."
line-30,缪尔赛思,不，我并不想了解这起事件，毕竟，这样的事件在莱茵生命内部并不少见。,"No, it's not the incident itself that I wanted to know more about. I mean, incidents like that one are a dime a dozen at Rhine Lab.","Нет, я не хочу знать подробностей того дела, в конце концов, такие инциденты в стенах «Rhine Lab» — не редкость."
line-32,梅尔,嗯，那你问我这个干什么？,"Hm, so why are you asking?","М-м, тогда зачем ты меня об этом спрашиваешь?"
line-34,缪尔赛思,因为我想知道，从你的角度来看，赫默和塞雷娅分别是什么样的人？,"I'm asking because I want to know, from your perspective, what kind of a person do you think Silence is? And how about Saria?","Потому что я хочу знать: как вы, с вашей точки зрения, охарактеризовали бы Сайленс и Сарию?"
line-36,梅尔,唔，我觉得赫默是一个很认真的人，老实说，我一直觉得研究者应该就是她这个样子了。,"Hm, I think Silence's a pretty serious girl. Honestly, I've always felt that's the way all researchers should be.","Хм, я думаю, Сайленс— очень серьезный человек. Честно говоря, мне всегда казалось, что настоящий исследователь должен быть именно такой."
line-38,缪尔赛思,确实，她十分聪明，观察力很敏锐，而且过去也有不少项目成功的经验。,"You're right. She's very smart. She's very perceptive, too. Plus, she's had more than a few successful projects under her belt.","Верно. Она очень умна, обладает острой наблюдательностью, а за её плечами немало успешных проектов."
line-39,缪尔赛思,据我所知，结构科的那位主任是希望赫默能够接过他的衣钵的。,"From what I heard, the Structural Director's hoping to prime Silence to take over.","Насколько я знаю, директор структурного отдела хотел, чтобы Сайленс стала его преемницей."
line-41,梅尔,哇，那赫默岂不是下一任的结构科主任，好厉害！,"Wow, you mean Silence's gonna be calling the shots at Structural? That's so cool!","Ого, значит Сайленс— будущий глава отдела? Вот это да!"
line-43,缪尔赛思,是啊，连我都忍不住想要巴结她一下了呢~,"Yeah, even I wanna butter her up now~","Да уж, даже мне хочется немного сблизиться с ней~"
line-45,梅尔,至于塞雷娅，其实我和她不是很熟呢。,"As for Saria, I don't actually know her that well.","Что касается Сарии, то мы с ней не очень близки."
line-46,梅尔,毕竟防卫科和其他科室都不太一样，在罗德岛也几乎没有见过，更不要说聊天了。,"I mean, Defense isn't like the other departments. I hardly ever saw her in Rhodes Island, let alone talked to her.","В конце концов, отдел защиты сильно отличается от других, да и на Родосе я её почти не видела, не говоря уже о разговорах с ней."
line-47,梅尔,不过“炎魔”事件给我最大的感觉是她非常的保守。,"But the biggest impression I have of her is she's really cautious, going from what I know about the 'Diαbolic Crisis.'",Но самое сильное впечатление от того инцидента у меня такое: она очень консервативна.
line-48,梅尔,毕竟她当时直接叫停了整个项目，甚至干脆引咎辞职了，实验失控这种事在我们内部其实还蛮常见的吧。,"I mean, she was the one who hit the brakes on the whole project. She even took the blame for everything and quit, even though experiments going wrong isn't actually that uncommon there.","В конце концов, она тогда лично остановила весь проект и даже ушла в отставку, взяв на себя вину. У нас в компании выход экспериментов из-под контроля — явление довольно частое."
line-49,梅尔,虽然我们同事之间也有传闻是“炎魔”事件有一些内幕，不过我也不是很了解这种事啦。,"There were rumors among my coworkers that the 'Diαbolic Crisis' was some kinda conspiracy. I don't know that much about that stuff, though.","Хотя среди коллег ходят слухи, что с инцидентом было не всё так просто, но я не очень-то в это погружалась."
line-50,梅尔,反正现在小伊芙利特在罗德岛还是活蹦乱跳的，应该没有什么大问题吧。,"Besides, Ifrit's having a great time at Rhodes Island all around, so I guess it wasn't a big deal.","В любом случае, сейчас маленькая Ифрит на «Родосе» жива-здорова, так что, наверное, ничего ужасного не случилось."
line-52,缪尔赛思,嗯？那个叫伊芙利特的实验体现在在罗德岛生活得还好吗？,Hm? So the test subject is doing well at Rhodes Island?,Хм? Испытуемая сейчас пребывает на «Родос-Айленде»?
line-54,梅尔,嗯，每天都很有活力哦。,"Yep, like she's always on top of the whole world.","Да, она каждый день полна энергии!"
