ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,ilarhion
__language__,,Language,en_US,ru_RU
char-1,号角,号角,Horn,Хорн
char-2,三角铁,三角铁,Triangle,Трайэнгл
char-3,风笛,风笛,Bagpipe,Бэгпайп
char-4,慌张的青年,慌张的青年,Panicked Youth,Запаниковавший Юноша
char-5,？？？,？？？,???,???
char-6,维多利亚士兵,维多利亚士兵,Victorian Soldier,Викторианский солдат
char-7,凯利上尉,凯利上尉,Captain Kelly,Капитан Келли
char-8,副官希尔,副官希尔,Adjutant Hill,Адъютант Хилл
,,,,
line-6,,“冬眠的山驮着高高的烟囱”,"'The hibernating mountains carry smokestacks high,'","'Горы спят, увенчаные трубами высокими,'"
line-7,,“履带拉着我的家嘎吱嘎吱地跑”,"'And the tracks run hauling my home with creak and cry,'",'Скрип и грохот гусениц — дом идет вперед.'
line-8,,“我在排水沟里找到了一颗橡果，紧挨着一枚生锈的铆钉”,"'I found an acorn rolling in the gutter all alone, and right by a rivet rusted all of its chrome...'","'Жёлудь в водостоке с ржавыми заклепками
Тихо, одиноко своей смерти ждет.'"
line-26,号角,我们已进入仓库。侦查组，报告情况。,"We've entered the warehouse. Investigation team, report status.","Мы зашли на склад. Разведгруппа, доложите обстановку."
line-31,三角铁,队长，东南角有生命体征。距离你们七排货架，活动范围一米。,"Leader. Vital signs to the southeast. Seven shelves away from you, moving within one meter.","Капитан, признаки жизни в юго-восточном углу. Семь рядов полок от вас, радиус передвижения 一 один метр"
line-33,号角,人数？,Number of heads?,Сколько целей?
line-35,三角铁,一人。,One.,Одна.
line-37,号角,有没有源石反应？,Any Originium response?,Реакция на Ориджиниум?
line-39,三角铁,暂时没发现。,None for the time being.,На данный момент нет.
line-44,号角,好，各自就位。,Good. Hold your positions.,Хорошо. Занимайте позиции.
line-46,号角,风笛？,Bagpipe?,Бэгпайп?
line-48,风笛,收到！,Got it!,Поняла!
line-50,号角,你在找什么？,What are you looking for?,Что ты ищешь?
line-52,风笛,队长，是不是有人在唱歌？,Doesn't it sound like someone's singin'?,"Капитан, разве вы не слышите, как кто-то поет?"
line-54,号角,别分心。这说明目标不在警戒状态。,Don't get distracted. This means our target's guard is down.,"Не отвлекайся. Это означает, что цель ослабила бдительность."
