ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
char-1,拜松,拜松,Bison,Бизон
char-2,黑帮A,黑帮A,Mafioso A,Гангстер А
char-3,黑帮B,黑帮B,Mafioso B,Гангстер Б
char-4,卡彭,卡彭,Capone,Капоне
char-5,？？？,？？？,???,???
char-6,黑帮,黑帮,Mafioso,Гангстер
char-7,莫斯提马,莫斯提马,Mostima,Мостима
char-8,老爷爷,老爷爷,Old Man,Дедушка
char-9,老奶奶,老奶奶,Old Woman,Бабушка
char-10,孑,孑,Jaye,Цзе
char-11,董阿伯,董阿伯,Uncle Tung,Старик Дун
char-12,林,林,Lin,Линь
,,,,
line-4,,......,......,......
line-5,,......以前的日子里，我一直以为我是个出色的信使。,...I always thought I was a pretty great Messenger.,"......Раньше я всегда думал, что я отличный курьер."
line-6,,信使，运送货物、信件。,"I delivered packages, letters and such.","Курьер — тот, кто доставляет грузы и письма."
line-7,,也许是思念，也许是财富，也有时候，会带去毁灭。,"Sometimes they were sentimental, something they were valuable. Every once in a while, they were ruinous.","Иногда это тоска, иногда — богатство, а порой — и само разрушение."
line-8,,父亲是个厉害的人物，从米诺斯到龙门，他建立了峯驰物流。,My father is an amazing man. He moved from Minos to Lungmen and founded Mountain Dash Logistics.,"Мой отец был выдающимся человеком. Он основал Фэнчи Логистикс, протянув её маршруты от Миноса до Лунмэня."
line-9,,利益，谄媚，党同伐异。,"Profit, mutual interest, flattery.","Выгода, лесть, партийные распри."
line-10,,这些东西很复杂，也很麻烦，但我勉强能应付。,"These are complicated things, and kind of annoying to deal with, but I push myself.","Всё это довольно сложно и утомительно, но я с горем пополам справлялся."
line-11,,但父亲告诉过我......,My father once told me...,Но отец говорил мне......
line-12,,大地的彼端会更精彩一点。,The other side of the world will be even more dazzling.,Что на другом краю земли куда интереснее.
line-22,拜松,......唔！我这是......,...Mmm! Where am I...?,......Угх! Где я......
line-24,黑帮A,你在嘟囔什么！？,What're you mumblin' back there?!,Ты что там бормочешь!?
line-27,拜松,......,......,......
line-29,黑帮A,醒了的话，就安静点，否则有你好看。,"Quiet down, if you don't want a shiner.","Раз уж очнулся, сиди тихо, иначе тебе не поздоровится."
line-30,黑帮A,哼，等首领解决了企鹅物流，会来处理你的。,"Once the boss is done with the Penguins, he'll decide what to do with you.","Хм, когда босс разберется с «Пингвин Лоджистикс», он доберется и до тебя."
line-32,拜松,（我......被这些家伙......德克萨斯他们还在和黑手党交战吗？）,(I... these guys took me... is Texas still fighting the mafia with the rest of Penguin Logistics?),(Я...... попал в руки этих типов...... Техас и остальные всё еще сражаются с мафией?)
line-33,拜松,（该死......为什么我一点用场都派不上......我可是峯驰物流的......）,(Shit... Why aren't I more useful... I'm an MDL Messenger...),(Черт...... Почему я настолько бесполезен...... Ведь я из «Фэнчи Лоджистикс»......)
line-34,拜松,（......车停了。）,(...The car stopped.),(......Машина остановилась.)
line-36,黑帮A,是我们，首领把那个丰蹄小子抓住了......,It's us. The boss got the Forte kid...,Это мы. Босс захватил того парня из расы Форте......
line-37,黑帮A,等等，你要做什么！？,"Wait, what're you doing?!","Подожди, что ты творишь!?"
line-39,黑帮B,是卡彭先生的命令。,Mr. Capone's orders.,Это приказ мистера Капоне.
line-41,黑帮A,卡彭？这可是首领的命令！他胆敢僭越——,Capone? These are the boss's orders! Who does he think he is...?,Капоне? Это приказ босса! Как он смеет нарушать субординацию——
line-49,卡彭,我胆敢什么？,Who do I think I am?,Как я смею что?
line-57,拜松,——！,——!,——!
line-59,卡彭,你好，峯驰物流的小少爷。,"Hello, MDL princeling.","Приветствую, юный наследник «Фэнчи Лоджистикс»."
line-60,卡彭,这是我们第一次正式见面，对吧？,This is our chance to be formally introduced.,"Это ведь наша первая официальная встреча, верно?"
line-62,拜松,......你射杀了自己的同伴？,...You shot your own man?,......Ты застрелил собственного соратника?
line-64,卡彭,惩罚叛徒可没有违背龙门的规矩。,Punishing traitors ain't against the rules in Lungmen.,Наказание предателей не нарушает законов Лунмэня.
line-66,拜松,我不是指这个......你想做什么？,That's not what I meant... what are you going to do with me?,Я не об этом...... Что ты задумал?
line-68,卡彭,做一笔交易。,Make a trade.,Заключить сделку.
line-69,卡彭,显而易见，甘比诺的匹夫之勇会让家族溺毙在所谓的荣光里。,It's pretty simple. Gambino's tough guy act is gonna destroy the Family for the sake of some so-called glory.,"Очевидно, что тупое упрямство Гамбино приведет Семью к гибели в ореоле их мнимой славы."
line-70,卡彭,我并不想，相当一部分人并不想，做无意义的陪葬，谁会想呢？,I don't want that. Lots of people don't want that. Who wants to die for no good reason?,"Я не хочу, как и многие другие, стать бессмысленной жертвой. Кому это нужно?"
line-72,拜松,所以呢？,So what?,И что с того?
line-74,卡彭,我会帮助你对付甘比诺。,So I'm gonna help you with Gambino.,Я помогу тебе расправиться с Гамбино.
line-76,拜松,我不可能信任你。,I don't trust you.,Я не могу тебе доверять.
line-78,卡彭,......我也能帮助你对付企鹅物流。,...And I can help you deal with Penguin Logistics.,......Я также могу помочь тебе расправиться с «Пингвин Лоджистикс».
line-80,拜松,......,......,......
line-82,卡彭,我不是傻子。在龙门待了很多年，我早就在做多种准备。,I ain't stupid. I been in Lungmen a long time. I made a lotta preparations.,"Я не дурак. Прожив в Лунмэне много лет, я заранее подготовил множество вариантов."
line-83,卡彭,你的父亲大权在握，占据龙门七成以上的民事信使工作。,Your father's an important man who owns over seventy percent of the private Messenger business in Lungmen.,"Твой отец обладает огромной властью, занимая более семидесяти процентов гражданских курьерских перевозок Лунмэня."
line-84,卡彭,而且，和龙门高层有一些战略合作。,And he's got some strategic cooperation with the highest levels of Lungmen's government.,К тому же у него есть стратегическое партнерство с верхушкой Лунмэня.
line-85,卡彭,无论怎么看，企鹅物流都是你们事业上最大的障碍。,"No matter which way you look at it, Penguin Logistics is the biggest obstacle to your business success.","Как ни крути, «Пингвин Лоджистикс» — главное препятствие в вашем бизнесе."
line-86,卡彭,我们的目标只是接手企鹅物流的全部渠道。欠下这个人情，咱们之间的生意可以再议。,"Our goal is to take over all channels of Penguin Logistics. Do us this favor, and we can talk business again.","Наша цель — просто прибрать к рукам все каналы «Пингвин Лоджистикс». Если ты будешь мне обязан, мы сможем обсудить наш бизнес."
line-88,拜松,父亲和大帝先生相交莫逆，很遗憾，你的猜测不过是自以为是。,"My father and Mr. Emperor have a very close relationship. I'm sorry, but you've played this all wrong.","Мой отец и мистер Император — близкие друзья. К сожалению, твои догадки — лишь выдача желаемого за действительное."
line-90,卡彭,峯驰物流这样的庞然大物，真的只是你父亲说了算吗？,MDL is a very big company. Your father alone really has the final say?,"Действительно ли такой гигант, как «Фэнчи Лоджистикс», управляется только твоим отцом?"
line-91,卡彭,你似乎有点小看我们，也许如今的家族已经在多次偶然的失败中损耗殆尽......,I think you're underestimating us. It's true the Family has been through some tough times...,"Кажется, ты нас недооцениваешь. Возможно, наша Семья изрядно истощена чередой случайных неудач......"
line-92,卡彭,但很久以前，我们的祖辈可是曾在叙拉古那些漆黑的议事桌上，骄傲的自称“西西里人”。,"But in days gone by, our ancestors sat around the dark tables of Siracusa and proudly called themselves 'Sicilian.'",Но давным-давно наши предки с гордостью называли себя «сицилийцами» за теми темными столами переговоров в Сиракузах.
line-93,卡彭,权利不断轮换，血肉模糊，而我耳濡目染。,"Power shifts, blood's spilled, and I'm all ears.","Власть постоянно меняется, оставляя после себя кровавое месиво, и я вырос на этом."
line-94,卡彭,实话实说吧，你父亲身边的那些人对企鹅物流是怎么想的？对龙门是怎么想的？,"Honestly, what do the people around your dad think of Penguin Logistics? What about Lungmen?",Давай начистоту: что люди из окружения твоего отца думают о «Пингвин Лоджистикс»? Что они думают о Лунмэне?
line-95,卡彭,你又是怎么想的？,And what do you think?,А что думаешь ты?
line-97,拜松,......你口口声声在强调家族，刚才却亲手杀了自己的家人。,...You sure talk about family a lot for a man who just killed his own kin.,"......Ты всё твердишь о Семье, но только что хладнокровно убил члена своей Семьи."
line-98,拜松,你觉得我会接受你的提议吗？,You think I'll take your deal?,"Ты правда думаешь, что я приму твое предложение?"
line-100,卡彭,他的死只是单纯的......利益交换。,His death was purely... business.,Его смерть была лишь простым...... обменом выгодами.
line-102,拜松,哼，天知道你们支付的会是钞票还是炸药。,Yeah. Who knows if you pay in cash or bombs.,"Хм, кто знает, чем вы платите — купюрами или динамитом."
line-104,卡彭,——很遗憾，我本以为你会更加成熟一点。你却要为了一个与你无关的小小纰漏而丧命。,"...I'm sorry, I thought you'd be a little more mature. But here you're gonna throw your life away for some little thing that ain't got nothin' to do with you.","——К сожалению, я думал, что ты более зрел. Но ты готов умереть из-за сущей мелочи, которая тебя даже не касается."
line-106,拜松,——！,——!,——!
line-108,卡彭,你害怕了。就算身为峯驰物流的部门经理，你也只是个乳臭未干的臭小子。,"You're scared. You're supposed to be some big shot MDL executive, but you ain't nothin' but a spoiled little brat.","Ты испугался. Даже будучи менеджером отдела в «Фэнчи Лоджистикс», ты всё еще зеленый юнец."
line-110,拜松,......不好意思，米诺斯的年轻人，向来都是以大胆出名的。,...Sorry. Young Minoans are famous for their boldness.,"......Прошу прощения, но молодые люди из Миноса всегда славились своей смелостью."
line-112,卡彭,看来你还是不打算改变主意。,Looks like you ain't gonna change your mind.,"Похоже, ты не намерен менять своего решения."
line-113,卡彭,如果你能活下去的话，你会见到更多这种事，可惜现在，你只有死路一条。,"If you'd lived, you'd see a lot more of this kind of thing. Too bad this is the end of the road for you.","Если тебе удастся выжить, ты увидишь еще много подобных вещей, но сейчас у тебя нет выхода, кроме как умереть."
line-115,拜松,（啧——！这绳子怎么这么牢，来不及了！）,(Grrr...! How is this rope so strong. I'm running out of time!),"(Черт——! Почему эти веревки такие крепкие, я не успеваю!)"
line-117,卡彭,哪怕你死了，峯驰物流按捺不住，说不定还会牵扯出龙门近卫局，局势会变得更加混乱，对我来说，也是好事。,"If you die, MDL'll have no choice but to call in the LGD. Then they'll get mixed up and things'll get even crazier. Which is good for me.","Даже если ты умрешь, «Фэнчи Лоджистикс» не выдержит и, возможно, втянет Департамент гвардии Лунмэня, ситуация станет еще хаотичнее, что мне только на руку."
line-118,卡彭,交谈很短暂，说再见吧，小少爷。,"But now we're done talkin.' Say good night, little prince.","Разговор окончен, прощайся, юный наследник."
line-122,？？？,哎呀，可你对拜松出手的话，就不属于惩罚叛徒的范畴了喔。,"Hey, excuse me. If you lay hands on Bison, I don't think we can call that punishing traitors anymore.","Ой-ой, но если ты поднимешь руку на Бизона, это уже нельзя будет назвать наказанием предателя."
