ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,main_8
__chapter__,,Chapter Name,obt/main/level_spst_08-04,燃烧的片段4
,,,,
char-1,疲惫的罗德岛干员,疲惫的罗德岛干员,Tired Rhodes Island Operator,Уставший оператор Родос
char-2,老练的罗德岛干员,老练的罗德岛干员,Seasoned Rhodes Island Operator,Бывалый оператор Родос
char-3,急促的声音,急促的声音,Panicked Voice,Взволнованный голос
char-4,急促的罗德岛干员,急促的罗德岛干员,Panicked Rhodes Island Operator,Взволнованный оператор Родос
char-5,沉稳的罗德岛干员,沉稳的罗德岛干员,Steady Rhodes Island Operator,Хладнокровный оператор Родос
char-6,萨卡兹雇佣兵,萨卡兹雇佣兵,Sarkaz Mercenary,Наемник Сарказов
,,,,
line-12,疲惫的罗德岛干员,喂，情况怎么样？,Hey. What's the situation?,"Эй, как обстановка?"
line-14,老练的罗德岛干员,不太好。虽然留在下层的只有几个魔族佬......,Not too good. There's only a couple of devils left on the lower level...,Не очень. Хотя в нижних ярусах остались лишь несколько этих сарказов...
line-15,老练的罗德岛干员,但他们都是身经百战的雇佣兵，讨厌得很，哪怕他们只有一颗螺丝钉，都能想出一百种厮杀的手段。,"But they're all battle-hardened mercenaries, and horrible at that. Give them a single screw, and they'd come up with a hundred ways to kill you with it.","Но все они — закаленные в боях наемники, жуткие типы. Даже если у них будет только один винтик в распоряжении, они придумают сотню способов, как пустить его в ход."
line-16,老练的罗德岛干员,论作战能力，我们半斤八两，可论人数，我们只有他们的一半。,"In terms of combat ability, we're about even. In terms of numbers, we've only got half theirs.","В плане боевой мощи мы примерно равны, но по численности нас в два раза меньше."
line-18,疲惫的罗德岛干员,呃，有没有但是？我的腿已经快没知觉了......,"Uh, do you have a but? I'm gonna lose all the feeling in my legs...","Э-э, а есть какие-то «но»? Я уже почти не чувствую своих ног..."
line-20,老练的罗德岛干员,有，“但是”雇佣兵内部的队伍发生了分歧。至少外面有一部分是，眼下在我们楼底下的那群，不太清楚。,"Yeah. 'But' the mercs are having some interteam strife. At least the bunch outside are. The ones below us right now, I'm not too sure.","Есть. «Но» в том, что ряды наемников раскололись. По крайней мере, там, снаружи, часть из них разошлась во мнениях, а что сейчас творится под нами — не совсем ясно."
line-22,疲惫的罗德岛干员,这根本不算好消息，啊，痛......刚才那个家伙下手真狠啊......,"You know that's not good news, right? Ugh, ow... that guy just now was a ruthless bastard...","Это вообще не утешает... А-а, больно... тот парень приложил меня знатно..."
line-24,老练的罗德岛干员,做了应急处理就知足吧，想点别的事情，分散注意力。,"If you've done emergency treatment, you're good. Think of something else for now, distract yourself.","Радуйся, что тебе оказали первую помощь. Подумай о чем-нибудь другом, отвлекись."
line-26,疲惫的罗德岛干员,......上面越来越热了。从刚才开始，上面的动静都大得有点恐怖......而且，就，怎么说呢，有点喘不过气。,"...It's gotten hotter and hotter up above. Ever since just now, the action up there's gotten a little scary... and, uh, well, how do I put it? Makes it a little hard to breathe.","...Наверху становится все жарче. С недавних пор там творится что-то невообразимое... И, как бы сказать, мне нечем дышать."
line-28,老练的罗德岛干员,让你分散注意力，没让你去想这些事情！,"I said distract yourself, not think about it all!","Я сказал отвлечься, а не думать об этом!"
line-30,疲惫的罗德岛干员,......阿米娅，阿米娅她没关系吧？还有那个龙门的警官，啊，虽然我只见过她一面......但一想到她们在对付......对付......呃，啥呢？,"...Amiya. Amiya's alright, isn't she? And that Lungmen officer. Uh, I only met her once... but when I think about how they're dealing with... with... uh, what was it?","...Амия, с Амией всё в порядке? И тот офицер из Лунмэня, ах, хоть я и видела её всего раз... но стоит представить, что они сражаются с... с... ну, с чем?"
line-32,老练的罗德岛干员,行了，你都开始说胡话了，看来血流得的确不少——慢着，有通讯。,"Give it a rest, you're starting to talk in tongues. Actually, you've lost plenty of blood—hold on, we've got news.","Так, ты уже бредишь, похоже, крови ты потеряла немало — подожди, связь."
line-36,急促的声音,是我，我现在快抵达地面了——,It's me. I'm nearly at ground level—,"Это я, я почти добрался до земли —"
line-38,老练的罗德岛干员,......什么情况？敌人呢？,...What's the situation? The enemy?,...Что происходит? Где враги?
line-41,急促的声音,走大运了。刚才塔顶爆发出的法术像是火山爆发一样吞没了我们驻守的楼层，我们趁乱解决了几个放哨的，剩下的只能选择往下层的空地撤离——,"Stroke of good luck. The Arts explosion just now at the top of the tower was like a volcano erupting. Engulfed the floor we were holding. We dispatched a few sentries in all the chaos, and the rest of them had to evacuate down to open ground—","Нам крупно повезло. Заклинание, вырвавшееся с вершины башни, будто извержение вулкана, поглотило этаж, где мы дежурили. Мы воспользовались хаосом, сняли часовых, а остальные были вынуждены отступить к свободному пространству на нижних уровнях —"
line-43,老练的罗德岛干员,我还以为他们会死守这里......,I thought they'd be defending this place to the death...,"А я думал, они будут стоять здесь до конца..."
line-46,急促的声音,也许大家都有种预感，都清楚上面发生的事情正在超乎“战术”范畴的预想——,"Maybe they all had a premonition of sorts. They all know, what's going on up there is beyond any 'tactical' level of foresight now—","Может, у всех возникло предчувствие, что происходящее наверху уже выходит за рамки любых «тактических» прогнозов —"
line-55,疲惫的罗德岛干员,等......发生什么了！？,Wait... what's going on! ?,Подожди... что произошло!?
line-56,疲惫的罗德岛干员,唔啊——,Wha—,У-а-а —
line-58,老练的罗德岛干员,抓紧我！,Grab on to me!,Держись за меня!
line-60,疲惫的罗德岛干员,不对......火，火蔓延开了！？这里有什么可燃物吗！？,"Wait... the—the fire's spreading?! What the hell's even flammable here?! ","Нет... огонь, огонь распространяется!? Здесь есть что-то горючее!?"
line-62,老练的罗德岛干员,高温......和情报说的一样，这是塔露拉的伎俩......！,"High heat... It's just like the intel said, this is Talulah's doing...!","Высокая температура... всё как в разведданных, это уловка Таллулы...!"
line-64,疲惫的罗德岛干员,别傻站着了！现在该怎么办！？,"Quit standing there! What do we do now?! ",Не стой столбом! Что нам делать!?
line-66,老练的罗德岛干员,唔——走这边，和其他人汇合！等等，你的腿没事了！？,"Oh—let's go this way, join up with everyone else! Wait up, is your leg okay now?! ","Хм — иди сюда, соединимся с остальными! Погоди, твоя нога в порядке!?"
line-68,疲惫的罗德岛干员,分散注意力！！,"Distracting myself! ",ОТВЛЕЧЬСЯ!!
line-80,急促的罗德岛干员,确认全部通讯，暂时没有伤亡！,"Confirm all comms! For the time being, no casualties! ","Подтверждаю по всем каналам связи, пострадавших пока нет!"
line-82,沉稳的罗德岛干员,别着急，那些雇佣兵可没走远，他们在确认事态，寻找机会......,"Calm your hustle. Those mercs haven't gone far. They're confirming the situation, prying for opportunities...","Не торопитесь, наемники недалеко. Они оценивают ситуацию и ищут возможности..."
line-83,沉稳的罗德岛干员,现在这座指挥塔因为塔顶突如其来的爆炸而陷入......短暂的平静。,"Command tower got caught up in a sudden explosion at the top, and now it's fallen into... momentary peace.",Сейчас эта командная башня погрузилась в... кратковременное затишье из-за внезапного взрыва на вершине.
line-91,急促的罗德岛干员,你把这情形叫做平静！？阿、阿米娅她们没事吧？,"What part of this screams peace to you?! A—Amiya's group are okay, right? ",Ты называешь это затишьем!? А-Амия и остальные в порядке?
line-93,沉稳的罗德岛干员,嗯......就因为塔顶是这个情形，我才觉得我们这里很安静。,"Mm... well, with that going on at the tower top, I'd say we're practically the picture of peace.","М-м... именно потому, что на вершине творится такое, мне здесь кажется подозрительно тихо."
line-101,疲惫的罗德岛干员,总、总算——！,F... finally—!,На-наконец-то —!
line-103,老练的罗德岛干员,不要放松警惕，我们还——,"Don't drop your guard, we're still—","Не теряй бдительности, мы еще —"
line-104,老练的罗德岛干员,——,——,—
line-106,疲惫的罗德岛干员,怎、怎么突然不说话了？喂——？,W—why'd you go mute? Hello—?,Че-чего ты замолчал? Эй —?
line-107,疲惫的罗德岛干员,你看天上做什么？塔顶有什么......,What's so interesting about the sky? Is something going on at the tower...?,На что ты смотришь в небо? Что там на вершине башни...
line-108,疲惫的罗德岛干员,......等等，那、那是一个......光球？一团......一团火？光晕？那是啥？,"...Wait, i—is that an... orb of light? A ball... a ball of fire? A halo? What IS that?","...Подожди, это... световой шар? Сгусток... сгусток огня? Ореол? Что это?"
line-110,沉稳的罗德岛干员,法术。,Arts.,Заклинание.
line-112,疲惫的罗德岛干员,......法术？,...Arts?,...Заклинание?
line-114,急促的罗德岛干员,啊！我做了记录，从第一声巨响开始，火焰和高温气流就冲垮了建筑的穹顶，从塔的下方肉眼观测，像是......,"Ah! I've been making a record. Since the start, that first huge sound, the flames and heated airstreams have burst through the building's dome. From beneath the tower, to the naked eye, it looks like...","А! Я записал: с момента первого грохота пламя и потоки раскаленного воздуха пробили купол здания, если смотреть снизу, это выглядит как..."
line-117,,像是落日的余晖。,Like the afterglow of the setting sun.,Как отблеск заката.
line-118,,像是前仆后继的感染者之死。,Like the death of Infected as successive as the waves.,Как гибель череды зараженных.
line-119,,像是愤怒。,Like rage.,Как гнев.
line-120,,像是这座将毁的城。,Like this city placed in ruin.,Как этот обреченный город.
line-122,疲惫的罗德岛干员,......我自以为比起你们不算个特别感性的人，但我大概知道你要说什么，真的。,"...I don't think I'm particularly perceptive compared to the rest of you, but I know more or less what you want to say here, really.","...Я думала, что я не особо эмоциональный человек по сравнению с вами, но, думаю, я понимаю, что ты хочешь сказать, правда."
line-124,沉稳的罗德岛干员,那就是属于整合运动领袖的......,That'd be the leader of Reunion's...,Это принадлежит лидеру Воссоединения...
line-126,老练的罗德岛干员,高温和火。,Heat and flame.,Высокая температура и огонь.
line-127,老练的罗德岛干员,但高温和火......不该是这么可怕的东西。,But heat and flame... shouldn't be things so fearful.,Но высокая температура и огонь... не должны быть чем-то настолько ужасающим.
line-129,沉稳的罗德岛干员,嗯，那团光，那是一个人......两个人，不，也许是更多、更多的愤怒......,"Mm. That ball of light. That's one... two people's. No, perhaps even more than that, even more rage...","М-м, этот свет, это один человек... двое, нет, возможно, это еще больше, еще больше гнева..."
line-131,老练的罗德岛干员,那个就是......塔露拉？,So that's... Talulah?,Это и есть... Таллула?
line-133,沉稳的罗德岛干员,不是，或者说，不止，远远不止。情报里的那个整合运动领袖谁都知道，我实在无法把我现在看见的东西和那个年轻的龙联系起来......,"It isn't. Or put another way, it's not just her. Not by far. Everyone knows the leader of Reunion as the intel described her, but I can't draw a line between that young little dragon and what I'm seeing now at all...","Нет, или точнее, не только она, далеко не только. Все знали того лидера Воссоединения из досье, но я никак не могу связать увиденное сейчас с тем молодым драконом..."
line-135,急促的罗德岛干员,上面......上面到底发生了什么？,Just what... just what happened up there?,Что... что же там наверху происходит?
line-137,老练的罗德岛干员,......,......,...
