ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,frostymisery17
__language__,,Language,en_US,ru_RU
char-1,真理,真理,Istina,Истина
char-2,？？？,？？？,???,???
char-3,梅,梅,May,Мей
char-4,娜塔莉娅,娜塔莉娅,Natalya,Наталья
char-5,真理&梅,真理&梅,Istina & May,Истина и Мэй
,,,,
line-10,真理,......,......,......
line-11,真理,电源，接上了，没问题。,It's plugged in.,"Питание подключено, всё в порядке."
line-12,真理,在录了吗？啊——啊——,Is it recording? 'Test. Test.',Запись идёт? Раз-раз...
line-13,真理,嗯，好像没问题了。,Seems all right.,"М-да, кажется, всё работает."
line-14,真理,......,......,......
line-15,真理,......,......,......
line-16,真理,该说点什么好呢。,Now what should I say?,С чего бы мне начать...
line-20,真理,唔嗯。,Ahem.,М-м.
line-21,真理,现在我使用的这台器械，是可露希尔小姐租借给我的，用途是......嗯，申请书上写的用途是“真实情境暴露式创伤记录自我诊疗”。,"Closure lent me this device for the purposes of... Well, the application says 'recording self-diagnosis and treatment of trauma using exposure therapy and related methods.'","Устройство, которым я сейчас пользуюсь, было одолжено мне мисс Клоужер для... м-м, в заявлении целью указана «самодиагностика путём документирования травм в условиях реальных ситуаций»."
line-22,真理,......好长。,A mouthful indeed.,......Слишком длинно.
line-23,真理,总之，机械的操作很方便，只要确认电量充足，然后打开开关......像这样，就会自动开始录像了。嗯。,"It is a very simple machine to operate. I just check that the battery is charged, toggle this switch... And now it will record automatically.","В общем, пользоваться им очень просто. Нужно лишь убедиться, что заряда достаточно, а затем нажать на кнопку... вот так, и запись начнётся автоматически. Эм."
line-24,真理,呼.......,Phew...,Фух...
line-25,真理,（好难，自说自话好难。）,(Talking to yourself is so difficult.),(Трудно. Разговаривать самой с собой так трудно.)
line-26,真理,（只是自己对着屏幕说话，本来还以为会比较简单呢......）,(I honestly thought it would be easier to just open up to a screen.),"(Я думала, это будет проще — просто говорить перед экраном...)"
line-27,真理,在我提出想要尝试去缓和与克制自己的症状时，医疗部的干员向我提出了这样的建议——,"When I asked about alleviating or at least controlling my symptoms, the medical staff suggested this...","Когда я выразила желание попытаться смягчить и обуздать свои симптомы, оперативник медицинского отдела дал мне такой совет —"
line-29,真理,“要不要试试看自我倾诉”......这样的建议。,'Why not try talking it through with yourself...?' They made it sound so easy.,«Почему бы тебе не попробовать выговориться самой себе»... вот такой совет.
line-30,真理,啊，虽然现在是开着录像，但这些并不是会给别人看的东西。不如说，我绝不想给任何人看到！,"Okay, we have video now. Not that I'll be showing this to anyone. Not that I would ever want to show this to anyone.","Ах, хотя сейчас идёт запись, это не то, что увидят другие. Скорее, я ни за что не хочу, чтобы это кто-то увидел!"
line-31,真理,放轻松，真理，放轻松。嗯嗯，只是随便说点什么，不要紧张，给自己听，想说什么都行。,"Calm down, Istina. No need to be nervous. We're all friends here. Just speak your mind. Let it out.","Расслабься, Истина, расслабься. М-м, просто скажи что-нибудь, не нервничай, это только для себя, можешь говорить всё что угодно."
line-32,真理,......那些现在还没有办法说给别人听的事，可以一遍一遍说给自己听。,"All those things you've been unable to share with others, you can say to yourself. Over and over again.","......То, что сейчас нельзя рассказать другим, можно раз за разом проговаривать самой себе."
line-33,真理,我觉得，这是一个可行的想法。,It's certainly a feasible idea.,"Мне кажется, это дельная мысль."
line-34,真理,关于之前的一些事情......,So let's take us back...,"О том, что произошло раньше..."
line-35,真理,就算现在大家看起来都还没什么问题，但是我知道，我们有很多东西要解决，只是迟早的事。,"While it may seem like there's nothing wrong, I know, sooner or later, we will have to deal with this. With so much.","Даже если сейчас кажется, что у всех всё хорошо, я знаю — нам через многое предстоит пройти, это лишь вопрос времени."
