ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act50side
__chapter__,,Chapter Name,activities/act50side/level_act50side_08_beg,宿命流转，苍霆激荡
,,,,
char-1,月见夜,月见夜,月见夜,Цукимия
char-2,斑弥罗,斑弥罗,斑弥罗,Бамбиро
char-3,随从武士,随从武士,随从武士,Сопровождающий самурай
char-4,宝巫迦,宝巫迦,宝巫迦,Бавуга
char-5,随从武士们,随从武士们,随从武士们,Сопровождающие самураи
char-6,梓兰,梓兰,梓兰,Цзылань
char-7,空爆,空爆,空爆,Кунбао
char-8,受伤的武士,受伤的武士,受伤的武士,Раненый самурай
char-9,泡影国百姓,泡影国百姓,泡影国百姓,Житель страны Пузырей
char-10,政宗,政宗,政宗,Масамунэ
char-11,“雷之主”,“雷之主”,“雷之主”,«Повелитель Грома»
,,,,
line-18,月见夜,所有人听着！,所有人听着！,Всем слушать!
line-20,月见夜,我犯了一个巨大的错误。,我犯了一个巨大的错误。,Я совершил огромную ошибку.
line-21,月见夜,我将国家存亡，“试炼”的意义，“雷之主”的强大这些东西挂在嘴边，但归根结底，我想，我在恐惧面对它。,我将国家存亡，“试炼”的意义，“雷之主”的强大这些东西挂在嘴边，但归根结底，我想，我在恐惧面对它。,"Я постоянно твердил о выживании страны, о смысле «Испытания» и силе «Повелителя Грома», но в конечном счете... думаю, я просто боялся взглянуть этому в лицо."
line-22,月见夜,一旦对某件事产生了恐惧，人就会退缩，就会为自己找各种各样的借口进行逃避。,一旦对某件事产生了恐惧，人就会退缩，就会为自己找各种各样的借口进行逃避。,"Стоит человеку чего-то испугаться, как он начинает отступать и искать оправдания для побега."
line-23,月见夜,建立狩猎团，将你们按照士兵的方式进行训练，阻止陛下前往挑战“雷之主”，并不是因为我有多么深谋远虑，而仅仅是因为——,建立狩猎团，将你们按照士兵的方式进行训练，阻止陛下前往挑战“雷之主”，并不是因为我有多么深谋远虑，而仅仅是因为——,"Создание охотничьего отряда, обучение вас по армейскому образцу и попытки помешать Его Величеству бросить вызов «Повелителю Грома»... это было не потому, что я такой дальновидный, а лишь потому, что..."
line-25,月见夜,我不够强大。,我不够强大。,Я недостаточно силен.
line-26,月见夜,我甚至将这种恐惧传递给了你们。,我甚至将这种恐惧传递给了你们。,Я даже передал этот страх вам.
line-27,月见夜,我要求你们审慎，要求你们学会见机行事，要求你们不要为了狩猎拼上性命......,我要求你们审慎，要求你们学会见机行事，要求你们不要为了狩猎拼上性命......,"Я требовал от вас осторожности, учил действовать по ситуации, настаивал, чтобы вы не рисковали жизнью ради охоты..."
line-28,月见夜,但是，我却没有把最重要的东西传达给你们。,但是，我却没有把最重要的东西传达给你们。,Но я не донес до вас самого главного.
line-30,斑弥罗,唉，我说你啊，总是这么悲观又自大。,唉，我说你啊，总是这么悲观又自大。,"Эх, говорю же, ты вечно впадаешь в крайности: то пессимист, то зазнайка."
line-31,斑弥罗,泡影国就算真的毁灭了，也不是你一个人的责任。,泡影国就算真的毁灭了，也不是你一个人的责任。,"Даже если страна Пузырей погибнет, это не вина одного лишь тебя."
line-33,随从武士,没错，将军，正如您平时告诫我们的那样，我们并非只是盲从您的命令而选择了保守。,没错，将军，正如您平时告诫我们的那样，我们并非只是盲从您的命令而选择了保守。,"Верно, генерал. Как вы и учили нас, мы выбрали осторожность не потому, что слепо подчинялись вашим приказам."
line-34,随从武士,我们选择成为狩猎团的一员，我们选择以成为武士的方式守卫我们的家园，是因为我们也认为，这样是正确的！,我们选择成为狩猎团的一员，我们选择以成为武士的方式守卫我们的家园，是因为我们也认为，这样是正确的！,"Мы стали частью охотничьего отряда и решили защищать наш дом как самураи, потому что сами считали это правильным!"
line-35,随从武士,您从来没有做错过什么，如果我们真的失败了，那也只是我们做得不够好，仅此而已。,您从来没有做错过什么，如果我们真的失败了，那也只是我们做得不够好，仅此而已。,"Вы ни в чем не ошиблись. Если мы и проиграем, то только потому, что недостаточно старались, вот и всё."
line-37,月见夜,......,......,...
line-39,月见夜,说的也是，或许比起后悔，我更应该庆幸。,说的也是，或许比起后悔，我更应该庆幸。,"Пожалуй, ты прав. Может, вместо сожалений мне стоит радоваться."
line-40,月见夜,庆幸我最终得知了真相，庆幸我并没有成为想象中那个绝情的人。,庆幸我最终得知了真相，庆幸我并没有成为想象中那个绝情的人。,"Радоваться тому, что я наконец узнал правду, и тому, что я не стал тем бесчувственным человеком, каким мог бы стать."
line-41,月见夜,庆幸我此时此刻，至少还有能为陛下做到的事情。,庆幸我此时此刻，至少还有能为陛下做到的事情。,"Радоваться, что в этот момент я хотя бы могу что-то сделать ради Его Величества."
line-43,月见夜,陛下。,陛下。,Ваше Величество.
line-44,月见夜,我不断说服自己没有错，我不断告诉自己，我已经在诸多不好的选择中选择了相对正确的那一个。,我不断说服自己没有错，我不断告诉自己，我已经在诸多不好的选择中选择了相对正确的那一个。,"Я убеждал себя, что я прав, и твердил, что из всех плохих вариантов я выбрал относительно верный."
line-46,月见夜,久而久之，它竟然似乎变成了唯一的答案......,久而久之，它竟然似乎变成了唯一的答案......,Со временем это стало казаться единственным ответом...
line-47,月见夜,我早该多和您聊一聊，我早该和您齐心协力。,我早该多和您聊一聊，我早该和您齐心协力。,"Мне следовало чаще говорить с вами, нам стоило с самого начала действовать сообща."
line-49,宝巫迦,这一点，或许吾也是一样的。,这一点，或许吾也是一样的。,"Пожалуй, и я того же мнения."
line-51,宝巫迦,回去之后，吾会和你开诚布公地聊一聊。,回去之后，吾会和你开诚布公地聊一聊。,"Вернувшись, мы поговорим с тобой начистоту."
line-53,月见夜,我期待着那天的到来。,我期待着那天的到来。,Я буду ждать этого дня.
line-55,月见夜,狩猎团听令！,狩猎团听令！,"Охотничий отряд, слушай мой приказ!"
line-59,随从武士们,在！,在！,Есть!
line-62,月见夜,以方阵为单位行动，向前推进，为宝巫迦陛下和“异兽猎人”开辟道路！,以方阵为单位行动，向前推进，为宝巫迦陛下和“异兽猎人”开辟道路！,"Двигаться фалангой, наступать вперед! Пробейте путь для Его Величества Бавуги и «Охотников на чудовищ»!"
line-64,月见夜,为了我们的未来！,为了我们的未来！,Ради нашего будущего!
line-68,随从武士们,是！,是！,Есть!
line-75,随从武士们,冲啊！为了泡影国，为了宝巫迦陛下！,冲啊！为了泡影国，为了宝巫迦陛下！,"Вперед! За страну Пузырей, за Его Величество Бавугу!"
line-83,斑弥罗,哈哈，我也来助你们一臂之力！,哈哈，我也来助你们一臂之力！,"Ха-ха, я тоже приду вам на помощь!"
line-97,月见夜,说真的，老朋友。,说真的，老朋友。,"Знаешь, старый друг..."
line-99,月见夜,世事当真是难以预料。,世事当真是难以预料。,Жизнь и правда непредсказуема.
line-100,月见夜,想要做的事情总是一件也没有做好，结果，在以为自己即将失败的时候，却突然又发现，自己好像也没有那么失败。,想要做的事情总是一件也没有做好，结果，在以为自己即将失败的时候，却突然又发现，自己好像也没有那么失败。,"Ничего из того, что хотел сделать, не вышло, и всё же, в момент, когда я думал, что потерпел поражение, я вдруг понял — а ведь всё не так уж плохо."
line-102,斑弥罗,这你就不懂了，在我们发明界，这样的事情，几乎每天都要发生一次！,这你就不懂了，在我们发明界，这样的事情，几乎每天都要发生一次！,"Эх, ничего-то ты не понимаешь! В мире изобретений такое случается чуть ли не каждый день!"
line-103,斑弥罗,成功总是偶然的！但是，只要结果够好，不就可以了吗？,成功总是偶然的！但是，只要结果够好，不就可以了吗？,"Успех — это всегда случайность! Но если результат хорош, разве этого недостаточно?"
line-105,月见夜,哈，说的也是！,哈，说的也是！,"Ха, и то верно!"
line-107,月见夜,陛下，去吧！,陛下，去吧！,"Ваше Величество, вперед!"
line-109,斑弥罗,陛下，要是需要火力支援就喊我，正好让我测试一下射程！,陛下，要是需要火力支援就喊我，正好让我测试一下射程！,"Ваше Величество, если понадобится огневая поддержка, зовите! Как раз проверю дальность стрельбы!"
line-111,宝巫迦,嗯！,嗯！,Хорошо!
line-126,宝巫迦,这里......这座祭坛......过去的泡影国的人们就是在这里......,这里......这座祭坛......过去的泡影国的人们就是在这里......,Здесь... этот алтарь... именно здесь люди страны Пузырей прошлого...
line-128,宝巫迦,越是靠近这里，吾越是能清晰地感觉到“诅咒”的气息。,越是靠近这里，吾越是能清晰地感觉到“诅咒”的气息。,"Чем ближе я подхожу, тем яснее чувствую дыхание «проклятия»."
line-130,宝巫迦,吾终于明白，在雪山时，那股牵引吾的力量究竟是什么了......,吾终于明白，在雪山时，那股牵引吾的力量究竟是什么了......,"Я наконец понял, что это была за сила, тянувшая меня на снежную гору..."
line-131,宝巫迦,吾曾以为是“雷之主”，其实应该是“御轮”，一直以来，都是“御轮”在牵制吾......,吾曾以为是“雷之主”，其实应该是“御轮”，一直以来，都是“御轮”在牵制吾......,"Я думал, это «Повелитель Грома», но на самом деле это «Колесо Владычества». Всё это время оно сдерживало меня..."
line-133,宝巫迦,母亲，一切的元凶，“试炼”的真相，是“御轮”，对吗？,母亲，一切的元凶，“试炼”的真相，是“御轮”，对吗？,"Мама, истинная причина всего происходящего и суть «Испытания» — это «Колесо Владычества», верно?"
line-135,宝巫迦,吾来了，“雷之主”。,吾来了，“雷之主”。,"Я здесь, «Повелитель Грома»."
line-162,梓兰,宝巫迦，趁现在！,宝巫迦，趁现在！,"Бавуга, сейчас!"
line-164,宝巫迦,嗯！,嗯！,Хорошо!
line-169,宝巫迦,求你了，“雷之主”，吾等只希望你能把力量借给吾等！,求你了，“雷之主”，吾等只希望你能把力量借给吾等！,"Прошу тебя, «Повелитель Грома», мы лишь хотим, чтобы ты одолжил нам свою силу!"
line-182,宝巫迦,唔——,唔——,Ух...
line-184,空爆,怎么办，梓兰姐？好像不起效啊！,怎么办，梓兰姐？好像不起效啊！,"Что делать, Цзылань? Кажется, не работает!"
line-186,梓兰,啧，真是个顽强的家伙。,啧，真是个顽强的家伙。,"Тц, ну и упрямый же зверь."
line-187,梓兰,明明我们已经对它造成了那么多的伤害，它居然毫无怯意，不仅如此，它还愈战愈勇。,明明我们已经对它造成了那么多的伤害，它居然毫无怯意，不仅如此，它还愈战愈勇。,"Мы нанесли ему столько урона, а он ни капли не струсил. Более того, он сражается всё яростнее."
line-189,梓兰,是“诅咒”剥夺了它的意志吗？,是“诅咒”剥夺了它的意志吗？,Это «проклятие» лишило его воли?
line-191,梓兰,还是说，是它——,还是说，是它——,Или же это он сам...
line-193,空爆,梓兰姐，不对，“雷之主”的样子——,梓兰姐，不对，“雷之主”的样子——,"Цзылань, смотри, «Повелитель Грома»..."
line-195,,异变陡生。,异变陡生。,Произошло нечто невероятное.
