ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,naoshka_v
__language__,,Language,en_US,ru_RU
char-1,临光,临光,Nearl,Ниарл
,,,,
line-10,,亲爱的格拉尼：,"Dear Grani,","Дорогая Грани,"
line-11,,关于卡西米尔的骑士，我们已经谈论了很多。,We've already discussed the Kazimierz knights extensively.,Мы уже много обсуждали рыцарей Казимежа.
line-12,,但有一些必要的信息，我没能向你交待清楚，而这事关你的任务，以及它涉及到的骑士宝藏。,"However, there are still some details I haven't clarified with you. This concerns your mission and the Knight's Treasures as well.","Однако, есть ещё некоторые детали, которых я тебе на рассказала. Это касается твоей миссии, а также Сокровищ Рыцаря."
line-13,,这次的任务地点附近，很可能藏有卡西米尔已故骑士的陵墓群。,There may be a cluster of knight tombs by the destination you're being deployed to.,В районе твоего места назначения вполне могут находиться несколько рыцарских гробниц.
line-14,,卡西米尔的骑士在近代仍然保留着一项传统。,"Even now, the Kazimierz knights maintain a certain tradition.","Даже в наше время, рыцари Казимежа соблюдают одну традицию."
line-15,,在去世之后，他们会将自己的大笔财产埋入陵墓。当然，前提是他们的拥趸确实替他们建立了陵墓。,"When a knight passes away, a large amount of their property is often buried with them. Of course, their followers have to build a tomb for them according to their instructions first.","Когда рыцарь погибает, большая часть его имущества часто хоронится вместе с ним. Разумеется, сначала последователи рыцарядолжны построить гробницу согласно его инструкциям."
line-16,,骑士埋入陵墓的财产，通常被称作“骑士宝藏”，它们的相关讯息，在赏金猎人与信使各自的信息网中不断传递。,The riches buried in these tombs are usually known as 'Knight's Treasures.' The information regarding these treasures have been exchanged and passed around between networks of bounty hunters and messengers.,"Богатства, захороненные в этих гробницах обычно называют ""Сокровищами Рыцаря"". Информация о них постоянно передается по информационным сетям охотников за головами и гонцов."
line-17,,而这些财产之所以如此吸引匪类和盗墓贼，是因为骑士陪葬品可能不只是简单的贵金属和财物，还可能是骑士们秘密研制的武器与设备。,The reason why these treasures are so attractive to scoundrels and thieves is because they often contain more than just expensive goods and coins. It is said that some tombs house secret weapons and equipment designed by the knights themselves.,"Причина, по которой эти сокровища так привлекательны для бандитов и расхитителей гробниц, заключается в том, что погребальные принадлежности рыцарей могут представлять собой не только драгоценные металлы и ценности, но и оружие и снаряжение, тайно разработанные самими рыцарями."
line-18,,或者是某些人想要穷尽一生去守护的秘密，甚至是更加危险的东西。,"The treasure could also be some secret that the knight spent their entire life guarding, or something that involves even higher stakes.","Это также может быть секрет, хранимый рыцарем до самой смерти, или что-то ещё более опасное."
line-19,,这些陪葬品，即使是直接贩卖到回收商和黑市中都能换取巨额的财富。,"These items can be sold to specialty merchants, or even to the black market, for astronomical sums.","Если эти погребальные предметы продать специализирующимся торговцам или даже на чёрный рынок, они могут принести огромные деньги."
line-20,,更不用说会有哥伦比亚这样的政治实体，高价委托他人收购或发掘这些遗物。,"Needless to say, there are even political entities, such as Columbia, that take a keen interest in buying these relics, or hiring someone to excavate them.","Не говоря уже о том, что такие политические игроки, как Колумбия, поручали людям добывать или приобретать эти реликвии по непомерно высоким ценам."
line-21,,这也是赏金猎人会在你任务所在地区格外活跃的原因。,That's another reason why bounty hunter activity will be high in your operation area.,"Поэтому, охотники за головами будут особенно активны в районе, где ты выполняешь задание."
line-22,,地下陵墓常会受到天灾的影响，被尘土永封，或是被躁动的大地碾碎在地底深处。,"These underground tombs are often affected by Catastrophes and other natural disasters, sealed away or lost forever in the depths of the earth.",Подземные гробницы часто страдают от Катастроф и других стихийных бедствий и оказываются заблокированы или навсегда потеряны.
line-23,,但同样也有很多陵墓，尚未被人遗忘，就已被人发掘。,"However, there may also be unearthed tombs waiting to be discovered.","Однако, многие гробниц раскапывают до того, как это произойдёт."
line-24,,这次的地点可能就是其中之一。卡西米尔智库中记载有一批远征骑士陵墓群，它们的位置与你的任务地点高度重合。,"You may come across one of these tombs during your mission. According to the Kazimierz Index, a cluster of expedition knight tombs overlaps with where you're being deployed.","Это место вполне может быть одним из них. В Указателе Казимежа говорится о группе гробниц рыцарей-участников экспедиций, и их местоположение совпадает с местом выполнения твоей миссии."
line-25,,如果这份记载并非伪作，他们陵墓中的宝藏，除了简单的钱财外，也许还藏有一些危险的东西。,"If these records are correct, these tombs are likely to contain more than just currency... but also some dangerous artifacts.","Если эти записи не врут, то сокровища в их гробницах могут содержать не только деньги, но и некоторые опасные артефакты."
line-26,,即使这些骑士有意将财产赠给有意之人，后人也无法理解这些骑士握有怎样的力量。,"Even if these knights wanted to gift these items to someone they knew, the recipients likely would have no idea of the power these artifacts hold.","Даже если эти рыцари намеревались передать их тем, кто был готов, последующие поколения вряд ли смогли бы понять масштаб силы этих артефактов."
line-27,,同样，卡西米尔的城市最后一次经过那片区域，差不多也是二十年前了。,"In the same vein, the last time a Kazimierz nomadic city passed through the area was some twenty years ago.","К тому же, в последний раз город Казимеж проходил через этот район почти двадцать лет назад."
line-28,,这可不是一个好消息，利益越大，唤取的风险也越大。,"That is not good news, of course. The greater the benefits, the greater the risk as well.","Конечно, это не хорошая новость. Чем больше потенциальная выгода, тем выше риск."
line-29,,妄图瓜分这份财产的恶徒，相较当地的普通居民，嗅觉更敏锐，贪欲更旺盛。,The scoundrels trying to get their hands on a portion of these treasures are usually a lot greedier and also better at sniffing out these treasures than ordinary civilians.,"Злодеи, которые попытаются заполучить часть этих сокровищ, обладают большей жадностью и более острым чутьём, чем обычные местные жители."
line-30,,缺乏城市权威的干涉，这块区域纵然能免受压迫之苦，却也会因为缺乏法律管控，成为无法之地。,"This area is too remote for authorities to care about. While there will be less risk of interference, it also means that this area will be totally lawless.","Этот район слишком отдален, чтобы власти обращали на него внимание. Хотя риск вмешательства будет меньше, это также означает, что в этом районе будет царить полное беззаконие."
line-31,,如果可以，请帮我确定骑士遗物的真正内容。,"If possible, please help me find out what these Knight's Treasures really are.","Если возможно, пожалуйста, помоги мне узнать, что спрятано в Сокровищах Рыцаря на самом деле."
line-32,,请多多小心。,And do be careful.,И будь осторожна.
line-33,,————临光,From Nearl,—От Ниарл
line-39,临光,......是不是有些太长了？,...Isn't this a bit too long-winded?,...Не слишком ли многословно вышло?
line-40,临光,算了，还是不要给那孩子太多负担比较好。她一定能处理好的，嗯。,"Forget it, I probably shouldn't give that kid too much pressure. I know she'll be able to handle this job just fine, yes.","Ну, пожалуй, не стоит слишком обременять девочку. Она точно справится с заданием, да."
line-41,临光,我怎么又写这么沉重的东西，还是给她写封简单的吧。,How did I end up writing about such serious things again? I should start over and use a lighter tone.,Зачем я опять пишу что-то заумное? Напишу её что-нибудь попроще.
line-42,临光,该说什么来着......,What should I write...?,Что же написать...?
line-43,临光,糟了，必须得提醒格拉尼。,"Oh no, there's something I have to warn Grani about...","О нет, мне нужно кое о чём предупредить Грани..."
line-44,临光,格拉尼，一定要收到这段话......！,It's something she absolutely needs to know...!,"Грани, ты просто обязана получить это сообщение...!"
