ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
char-1,经纪人,经纪人,Manager,Менеджер
char-2,D.D.D.,D.D.D.,D.D.D.,D.D.D.
,,,,
line-3,,叮铃铃，叮铃铃，叮铃铃......,(Ring ring ring! Ring ring ring!),"Дзинь-дзинь-дзинь, дзинь-дзинь-дзинь, дзинь-дзинь-дзинь..."
line-4,,咚砰叭砰咚砰叭砰擦擦擦擦擦,(The alarm was followed by a cacophonous banging of the drum kit.),Дон-па-ба-па-дон-па-ба-па-ц-ц-ц-ц-ц
line-6,,欸欸欸欸欸~♪（人声vocal）,AaaaAAAaaaaAHH~♪,Э-э-э-э-э~♪ (вокал)
line-7,经纪人,还不起床！,Get up already!,Всё ещё не встала!
line-8,D.D.D.,哎......哎呀！,Urgh... Gah!,Ой... ай-яй!
line-9,D.D.D.,昨，昨晚high太晚了啦！让我再多睡会儿......,M-Man... things got gnarly last night! Gimme a few more minutes...,Вче... вчера затусила допоздна! Дай мне ещё немного поспать...
line-16,D.D.D.,呼啊，冷水澡还是很棒！我有预感，今天会是很棒的一天！,"Phew, nothing like a cold shower to start the day! I have a feeling that it's gonna be a great day!","Фух, холодный душ — это всё-таки круто! У меня предчувствие, что сегодня будет отличный день!"
line-18,经纪人,先把青草汁喝了，已经让侍应生放在你的酒店冰箱里了。,Drink the vegetable juice. I told room service to put it in the fridge.,"Сначала выпей сок из ростков пшеницы, я попросил официанта оставить его в твоём гостиничном холодильнике."
line-20,D.D.D.,那个也太难喝了吧！,Those aren't even fit for consumption!,Да он же отвратительный на вкус!
line-22,经纪人,我可是知道的，你在昨天黑曜石节的主持节目里大喊了两分钟对吧？,"Don't act like I don't know. You screamed for like two whole minutes during last night's show, right?","Я-то знаю, что вчера во время ведения программы на Фестивале Обсидиана ты кричала в микрофон целых две минуты, так?"
line-24,D.D.D.,是，是哦。,Y-yeah.,Ну... ну да.
line-26,经纪人,虽然你不是歌手，但也要好好保养嗓子啊？不过昨天的演出很成功，祝贺你。,"Even though you're not a singer, you need to take better care of your throat. But last night's performance was a huge success. Congratulations.","Хоть ты и не певица, но о голосе нужно заботиться. Впрочем, вчерашнее выступление прошло успешно, поздравляю."
line-28,D.D.D.,哎，我不知道。,"Hmm, I don't know about that.","Ай, я не знаю."
line-29,D.D.D.,我试过了，不论怎么努力，我还是有那种感觉，我就是没法超过D.litHun.,"I've tried, but no matter how much effort I put into it, I feel like I won't ever be able to do better than D.litHun.","Я пробовала, и как бы я ни старалась, у меня всё равно такое чувство, что я не смогу превзойти D.litHun."
line-31,经纪人,你已经做得很好了。,You've already done very well.,Ты и так отлично справилась.
line-33,D.D.D.,是吗？嗯......无所谓啦。我决定了，之前那张合作专辑，要比上次再多做四首remix的demo，这样合作方也有挑选的空间。,"Is that so? Well... It's no big deal. I've made up my mind. For the next collab album, I want to make four more remixes for our demo so our partners can have more tracks to choose from.","Да? Ну... неважно. Я решила: для того совместного альбома сделаю на четыре демо-ремикса больше, чем в прошлый раз. Чтобы у партнёров было пространство для выбора."
line-35,经纪人,再加量？！你这几天已经混了二十六首了，哪怕你把它当作没出席活动时的练习，也不可以这样透支体力！,"Four more demos?! You've already made 26 mixes the last few days. I know you see it as practice, but you can't push yourself like that!","Ещё больше?! За последние дни ты уже свела двадцать шесть треков! Даже если для тебя это просто практика в свободное время, нельзя так изматывать себя!"
line-37,D.D.D.,没事的，昨天晚上，就在演出里，我摸到了个新点子，这几个方向我都想试试。,It's fine. I had some new ideas during the show last night. I want to try taking them in some new directions.,"Всё нормально. Вчера вечером, прямо во время выступления, мне в голову пришла новая идея, и я хочу попробовать несколько направлений."
line-38,D.D.D.,我已经差不多知道自己的极限在哪里了。既然我知道它在那里，我就得不断冲击它，让它变得更高，让我更难摸到它，这才是进步。,"I've just about figured out my limits. Now that I have a better understanding, I'll just have to keep pushing my limits further. That's what improvement is.","Я уже примерно понимаю, где мой предел. И раз уж я это знаю, мне нужно постоянно штурмовать его, поднимать планку ещё выше, чтобы мне было труднее до неё дотянуться. В этом и заключается прогресс."
line-40,经纪人,可演出怎么办？你的日程表可是一直排到下一年啊！,But what about the concerts? Your schedule is full until next year!,Но как же выступления? Твой график расписан до следующего года!
line-42,D.D.D.,绝对没问题！演出的精力是放在另一个槽里的！,Not a problem! I have whole 'nother stamina bar for that!,Никаких проблем! Энергия для выступлений копится в совсем другом слоте!
line-44,经纪人,已经听不懂你在说什么了！,I don't even know what you're talking about now!,"Я уже перестал понимать, о чём ты говоришь!"
line-46,D.D.D.,哎呀，这么长时间以来，我有什么出差错的地方吗？,"Oh come on, we've worked with each other for so long. Do I ever make mistakes?","Да ладно тебе, разве я хоть раз за всё это время накосячила?"
line-48,经纪人,上次你可是把整个录音棚里的灯全爆了！,You blew out all the lights in the studio last time!,В прошлый раз ты взорвала все лампы в студии звукозаписи!
line-50,D.D.D.,那是法术的问题，不是音乐吧！,"That was a problem with Arts, not with the music!","Так это из-за искусств было дело, а не из-за музыки!"
line-51,D.D.D.,不过，你也提醒到我了。,"But, you did just remind me of something.","Впрочем, ты мне напомнил."
line-52,D.D.D.,如果理论是正确的，那我在构思和乐感上......绝对能达到更高的高度。,"If that theory is correct, my ideas and my musicality... can definitely be taken to another level.","Если теория верна, то в плане концепции и чувства музыки... я определённо смогу достичь новых высот."
line-54,经纪人,......源石技艺和音乐的关系只是种假说，你可不要被牵着鼻子走哦？,...The relationship between Originium Arts and music is still just a hypothesis. Don't let that lead you around by the nose.,"...Связь между Ориджиниум-искусствами и музыкой — это лишь гипотеза, так что не давай водить себя за нос, ладно?"
line-56,D.D.D.,咦，我有鼻子的吗？,Huh? Do I even have a nose?,"Ой, а у меня есть нос?"
line-58,经纪人,这是该现在由你来问我的事情吗！,You should have figured that out long ago without needing to ask me!,"Это что, подходящий момент для таких вопросов?!"
line-60,D.D.D.,但莱塔尼亚人做到了。,"But, the Leithanians did it.",Но лейтанийцы же смогли.
line-62,经纪人,......,...,......
line-64,D.D.D.,音符、调子、曲式、织体，都和源石技艺的编织一模一样。,"Notes, melodies, form, structure. Everything is composed the same way one would write Originium Arts.","Ноты, тональность, форма, фактура — всё это один в один как плетение заклинаний искусств."
line-65,D.D.D.,呜啊！太沉重了！感觉这也不是那么适合我的思考！,Gaaah! It's just too profound! It doesn't feel like the way I'd do things!,"Ух! Слишком сложно! Похоже, такие размышления не для меня!"
line-67,经纪人,你能知道这一点，我已经很欣慰了，呜呜。,"If you've already realized that, then I can rest easy.","Я рад, что ты это понимаешь, хнык."
line-69,D.D.D.,我可能要去放松一下。,Perhaps I do need to kick back and relax a bit.,"Пожалуй, мне нужно развеяться."
line-71,经纪人,挺好的，别憋太久了。,"Good, don't push yourself too hard.","Это хорошо, не держи всё в себе слишком долго."
line-72,经纪人,等等，可也别再把一整个城区弄停电了！,"But wait, don't cause another blackout in the district again!","Стой, только не оставь снова целый район без электричества!"
line-74,D.D.D.,哎呀，不会的！我会有分寸的！,"Jeez, I won't! I'll keep things under control this time.","Да ладно тебе, не оставлю! Я буду знать меру!"
line-76,D.D.D.,对了对了，上次你说的那个什么克洛宁，我也见过一面了。,"Oh, that reminds me, I met that Cronin person you were talking about.","Кстати-кстати, того Кронина, о котором ты говорил, я тоже разок видела."
line-78,经纪人,感觉怎么样？,What'd you think about him?,И как он тебе?
line-80,D.D.D.,实话说......作为合作伙伴，应该不怎么样吧。他大概是只看钱的那种人。,To be honest... I don't think he'd be a very good sponsor. He seemed like the kind of person who cares too much about money.,"Честно говоря... как партнёр он, скорее всего, не очень. Кажется, он из тех, кого заботят только деньги."
line-82,经纪人,我上次看合同的时候也有这样的感觉......无所谓，赞助商这边也是塞壬说了算。我还是信得过你看人的眼光的。,"I had the same feeling the last time I saw the contract... But it's fine, Siren gets to decide our sponsors anyway. I know you're a good judge of character.","У меня возникло то же чувство, когда я читал контракт... Впрочем, неважно, в вопросах спонсорства последнее слово за Siren. Я всё же доверяю твоему умению разбираться в людях."
line-83,经纪人,在外面也小心点，据说汐斯塔不简单。Grace那个号也暂时别再用了。,"Be careful out there. Some say that Siesta is a lot more complicated than it looks. Also, don't use that Grace account for now.","Будь осторожнее снаружи, говорят, в Сиесте всё не так просто. И пока не используй аккаунт «Грейс»."
line-85,D.D.D.,安心啦，说了我是有分寸的，这可是堡垒中的堡垒，秘密中的秘密！,Don't worry. I said I'd keep things under control. This is my greatest secret after all!,"Да не переживай, я же сказала, что буду знать меру. Это крепость из крепостей, тайна из тайн!"
line-87,经纪人,你的秘密小组织，是吗？,"Your little underground organization, huh?","Твоя маленькая секретная организация, да?"
line-89,D.D.D.,音乐人总要有自己的空间！,Musicians always need their own space!,У музыкантов должно быть личное пространство!
line-99,D.D.D.,嗯？有简讯......还好，不愧是旅游城市，城际网路还是很快的嘛。,Hmm? A message... Good thing Siesta really is a city built for tourists - the network sure is fast here.,"Хм? Сообщение... Что ж, всё-таки это туристический город, межсетевая связь тут довольно шустрая."
line-100,D.D.D.,咦，这个频道？,"Hmm, who's on this channel?","Ой, этот канал?"
line-103,D.D.D.,“From Ada.Closure.Church”......咦，居然是可露希尔吗？,"'From Ada.Closure.Church.' ...Wait, it's Closure?","«От Ada.Closure.Church»... Ого, неужели это Кложер?"
line-105,D.D.D.,"“听说这次音乐节非常成功，祝贺你:P” ","'I heard the festival was a great success. Congrats :P' ","«Слышала, в этот раз музыкальный фестиваль прошёл на ура, поздравляю :P»"
line-108,,“很久没见了，Grace. 你还联系得到Dijkstra吗？找机会再叫他一起去做点大事吧！”,"'Long time no see, Grace. Are you still in touch with Dijkstra? Let's find a chance to get him and do something great together next time!'","«Давно не виделись, Грейс. Ты ещё на связи с Дейкстрой? Найди возможность позвать его, замутим что-нибудь грандиозное!»"
line-109,,“对了，注意身体:3”,"'Oh right, make sure to take care of yourself :3'","«Кстати, береги себя :3»"
line-110,D.D.D.,天哪......,God...,Боже мой...
line-111,D.D.D.,果然今天也会是很棒的一天！,I knew today was gonna be awesome!,Сегодня и правда будет отличный день!
