ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act50side
__chapter__,,Chapter Name,activities/act50side/level_act50side_st02,幻梦终醒，猎魂不息
,,,,
char-1,斑点,斑点,斑点,Спот
char-2,月见夜,月见夜,月见夜,Цукими
char-3,泡普卡,泡普卡,泡普卡,Поппи
char-4,空爆,空爆,空爆,Крайнекс
char-5,梓兰,梓兰,梓兰,Азулан
char-6,政宗,政宗,政宗,Масамунэ
char-7,义经,义经,义经,Ёсицунэ
char-8,宝巫迦,宝巫迦,宝巫迦,Бауджа
char-9,斑弥罗,斑弥罗,斑弥罗,Спот-миро
char-10,武士,武士,武士,Самурай
char-11,急躁的猎人,急躁的猎人,急躁的猎人,Вспыльчивая охотница
char-12,冷静的猎人,冷静的猎人,冷静的猎人,Хладнокровная охотница
,,,,
line-10,,风，是这场混乱中唯一的主宰。,风，是这场混乱中唯一的主宰。,Ветер — единственный повелитель в этом хаосе.
line-11,,斑点正用他那面巨大的盾牌，艰难地为自己和身后的泡普卡撑起一片小小的、摇摇欲坠的安全区。,斑点正用他那面巨大的盾牌，艰难地为自己和身后的泡普卡撑起一片小小的、摇摇欲坠的安全区。,"Спот своим огромным щитом с трудом пытался удержать маленький, шаткий островок безопасности для себя и прячущейся за ним Поппи."
line-15,斑点,咳、咳......麻烦死了！这沙子都要钻进我肺里了！月见夜，你那边怎么样了？！,咳、咳......麻烦死了！这沙子都要钻进我肺里了！月见夜，你那边怎么样了？！,"Кхе, кхе... Черт возьми! Этот песок скоро доберется до моих легких! Цукими, как у тебя дела?!"
line-17,月见夜,还行！最后两个沙盗已经被我解决了！你那边呢？泡普卡还好吗？,还行！最后两个沙盗已经被我解决了！你那边呢？泡普卡还好吗？,Порядок! Я разобрался с двумя последними бандитами! А у тебя? Поппи в порядке?
line-19,斑点,她好得很，一直躲在我后面，一粒沙子都吃不着！倒是你，解决完了就快点过来帮忙！我快顶不住了！,她好得很，一直躲在我后面，一粒沙子都吃不着！倒是你，解决完了就快点过来帮忙！我快顶不住了！,"Она в полном порядке, сидит за моей спиной, ни песчинки не проглотила! А вот ты, если закончил, живо дуй сюда помогать! Я уже на пределе!"
line-20,斑点,我的新漫画还在罗德岛等我，我可不想不明不白地死在这里！,我的新漫画还在罗德岛等我，我可不想不明不白地死在这里！,"Моя новая манга ждет меня на «Родос», и я не собираюсь помирать здесь без всякой причины!"
line-22,月见夜,冷静点，斑点，再坚持一下，梓兰小姐和空爆一定会来支援的！,冷静点，斑点，再坚持一下，梓兰小姐和空爆一定会来支援的！,"Спокойно, Спот, продержись еще немного, Азулан и Крайнекс обязательно придут на помощь!"
line-24,泡普卡,（好可怕......风沙好大......我什么都看不清了......）,（好可怕......风沙好大......我什么都看不清了......）,(Как страшно... Буря такая сильная... Я ничего не вижу...)
line-25,泡普卡,（斑点哥哥......他的盾牌在晃......他快要顶不住了......）,（斑点哥哥......他的盾牌在晃......他快要顶不住了......）,(Братик Спот... его щит дрожит... он долго не выдержит...)
line-27,泡普卡,（咦？那个人......是沙盗！他躲过了月见夜哥哥！）,（咦？那个人......是沙盗！他躲过了月见夜哥哥！）,(А? Тот человек... это бандит! Он проскользнул мимо братика Цукими!)
line-29,泡普卡,斑点哥哥！,斑点哥哥！,Братик Спот!
line-31,月见夜,斑点，小心身后！,斑点，小心身后！,"Спот, берегись со спины!"
line-33,斑点,什么？！,什么？！,Что?!
line-35,泡普卡,（他转不过来！来不及了！那把刀......那把刀要砍下去了！）,（他转不过来！来不及了！那把刀......那把刀要砍下去了！）,(Он не успевает обернуться! Слишком поздно! Этот клинок... он сейчас ударит!)
line-36,泡普卡,（不要——不要伤害斑点哥哥！）,（不要——不要伤害斑点哥哥！）,(Нет — не причиняй вреда братику Споту!)
line-46,,一股奇特的、灼热的东西突然从她的眼底涌出。,一股奇特的、灼热的东西突然从她的眼底涌出。,Нечто странное и обжигающее внезапно хлынуло из глубины её глаз.
line-47,,她甚至来不及思考那是什么，只是遵循着本能，将那股力量对准了那个沙盗的方向。,她甚至来不及思考那是什么，只是遵循着本能，将那股力量对准了那个沙盗的方向。,"Она даже не успела подумать, что это, а просто последовала инстинкту, направив эту силу в сторону бандита."
line-48,,一道几乎看不见的能量光束，从她的眼中一闪而过。,一道几乎看不见的能量光束，从她的眼中一闪而过。,Едва заметный луч энергии промелькнул из её глаз.
line-49,,它没有击中任何人。,它没有击中任何人。,Он никого не задел.
line-53,,嗡——,嗡——,Вжух —
line-54,,一声仿佛来自大地之外的奇异嗡鸣响起，紧接着，一道无形的冲击波扩散开来。,一声仿佛来自大地之外的奇异嗡鸣响起，紧接着，一道无形的冲击波扩散开来。,"Раздался странный гул, словно доносившийся из-под самой земли, и вслед за ним распространилась невидимая ударная волна."
line-61,月见夜,刚才那是什么？！,刚才那是什么？！,Что это сейчас было?!
line-63,斑点,不知道！好像有什么东西炸了？喂！泡普卡，你没事吧？！,不知道！好像有什么东西炸了？喂！泡普卡，你没事吧？！,"Не знаю! Похоже, что-то взорвалось? Эй! Поппи, ты в порядке?!"
line-65,泡普卡,嗯......泡普卡没事......,嗯......泡普卡没事......,М-м... Поппи в порядке...
line-67,,泡普卡呆呆地站在原地，她自己也不知道刚才发生了什么。她只看到那个坏人飞了出去，斑点哥哥安全了。,泡普卡呆呆地站在原地，她自己也不知道刚才发生了什么。她只看到那个坏人飞了出去，斑点哥哥安全了。,"Поппи в замешательстве стояла на месте, сама не понимая, что только что произошло. Она видела лишь, как тот плохой человек отлетел в сторону, и что братик Спот в безопасности."
line-83,空爆,......结束了？,......结束了？,...Всё закончилось?
line-85,梓兰,我们......回来了？,我们......回来了？,Мы... вернулись?
line-87,空爆,好像是......刚才那场狩猎......那个“御轮”......宝巫迦......时间过去了多久？,好像是......刚才那场狩猎......那个“御轮”......宝巫迦......时间过去了多久？,Похоже на то... та охота... тот «Гёрин»... Бауджа... Сколько времени прошло?
line-89,,一声清脆的、与这片沙漠格格不入的叫声，从她们身后响起。,一声清脆的、与这片沙漠格格不入的叫声，从她们身后响起。,"Звонкий крик, совершенно чуждый этой пустыне, раздался у них за спиной."
line-92,政宗,这里......难道是远方的封印之地喵？,这里......难道是远方的封印之地喵？,"Неужели это... та самая далекая земля печатей, мяу?"
line-95,义经,（失望的低鸣）,（失望的低鸣）,(разочарованный тихий стон)
line-97,空爆,政宗？！义经？！,政宗？！义经？！,Масамунэ?! Ёсицунэ?!
line-99,梓兰,看来这不是一场梦。,看来这不是一场梦。,"Похоже, это был не сон."
line-106,月见夜,梓兰小姐！空爆！你们跑哪里去了！,梓兰小姐！空爆！你们跑哪里去了！,Мисс Азулан! Крайнекс! Где вы пропадали!
line-113,斑点,喂——！你们两个，刚才失联了一分多钟，我还以为你们被沙子埋了呢！,喂——！你们两个，刚才失联了一分多钟，我还以为你们被沙子埋了呢！,"Эй—! Вы двое, вы пропадали со связи больше минуты, я думал, вас засыпало песком!"
line-115,,梓兰和空爆回头看去，只见自己熟悉的月见夜、斑点和泡普卡正朝她们跑来。,梓兰和空爆回头看去，只见自己熟悉的月见夜、斑点和泡普卡正朝她们跑来。,"Азулан и Крайнекс обернулись и увидели, как к ним бегут их хорошо знакомые Цукими, Спот и Поппи."
line-117,月见夜,刚才突然起了一阵怪风，然后你们就失联了，我们都快急死了！还好战斗已经结束了。,刚才突然起了一阵怪风，然后你们就失联了，我们都快急死了！还好战斗已经结束了。,"Внезапно поднялся какой-то странный ветер, а потом вы пропали со связи, мы ужасно перепугались! Хорошо, что битва уже закончилась."
line-119,月见夜,你们没事吧？,你们没事吧？,Вы в порядке?
line-121,月见夜,咦，你们什么时候换的衣服？还挺别致的。,咦，你们什么时候换的衣服？还挺别致的。,"Эй, а когда это вы успели переодеться? Выглядит довольно необычно."
line-123,斑点,何止是衣服，你们身后的云兽和牙兽又是从哪来的？看起来伙食很好的样子。,何止是衣服，你们身后的云兽和牙兽又是从哪来的？看起来伙食很好的样子。,"Не то слово, одежда. А откуда взялись эти звери у вас за спиной? Выглядят так, будто их очень хорошо кормят."
line-125,泡普卡,梓兰姐姐！空爆姐姐！你们没事，真是太好了！,梓兰姐姐！空爆姐姐！你们没事，真是太好了！,"Сестричка Азулан! Сестричка Крайнекс! Как хорошо, что вы в порядке!"
line-127,,看着眼前这三个自己再熟悉不过的“问题儿童”，又看了看身后那两个新伙伴，梓兰感到哭笑不得。,看着眼前这三个自己再熟悉不过的“问题儿童”，又看了看身后那两个新伙伴，梓兰感到哭笑不得。,"Глядя на этих троих хорошо знакомых «трудных детей» и на двух новых спутников за спиной, Азулан испытала странное чувство — смеяться или плакать."
line-128,,一瞬间，她想起了独立自主的宝巫迦，想起了那个开朗的斑弥罗，想起了那个为了守护重要之人和国家而变得固执的月见夜。,一瞬间，她想起了独立自主的宝巫迦，想起了那个开朗的斑弥罗，想起了那个为了守护重要之人和国家而变得固执的月见夜。,"На мгновение она вспомнила независимую Бауджу, вспомнила жизнерадостного Спот-миро, вспомнила Цукими, ставшего упрямым ради защиты тех, кто ему дорог, и своей страны."
line-129,,她觉得自己变了，变得温柔了一些。,她觉得自己变了，变得温柔了一些。,"Она почувствовала, что изменилась, стала немного мягче."
line-131,梓兰,具体的事情我会慢慢跟你们说。,具体的事情我会慢慢跟你们说。,Подробности я расскажу вам позже.
line-133,梓兰,总而言之，月见夜，斑点，泡普卡，你们没事就好。这次任务的混乱，是我的指挥失误，让你们担心了，辛苦你们了。,总而言之，月见夜，斑点，泡普卡，你们没事就好。这次任务的混乱，是我的指挥失误，让你们担心了，辛苦你们了。,"В общем, Цукими, Спот, Поппи, главное, что вы целы. Хаос во время этой миссии произошел из-за моей ошибки в командовании, я заставила вас волноваться. Вы все хорошо потрудились."
line-135,月见夜,......,......,...
line-137,斑点,......,......,...
line-139,泡普卡,......,......,...
line-141,梓兰,嗯？怎么了？,嗯？怎么了？,М? Что случилось?
line-143,斑点,喂喂，你是谁啊？你不是我们的队长吧？我们的队长只会叹着气骂我们是问题儿童。,喂喂，你是谁啊？你不是我们的队长吧？我们的队长只会叹着气骂我们是问题儿童。,"Эй-эй, ты вообще кто? Ты не наш капитан. Наш капитан только и делает, что вздыхает и ругает нас «трудными детьми»."
line-145,月见夜,确实......这温柔的语气，这坦率的道歉......小姐，你是不是被沙尘暴里的什么东西附身了？,确实......这温柔的语气，这坦率的道歉......小姐，你是不是被沙尘暴里的什么东西附身了？,"Действительно... этот мягкий тон, эти откровенные извинения... Мисс, вас что, вселилось что-то из той песчаной бури?"
