ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,ilarhion
__language__,,Language,en_US,ru_RU
char-1,阿赫茉妮,阿赫茉妮,Harmonie,Гармони
char-2,？？？,？？？,???,???
char-3,深池士兵,深池士兵,Dublinn Soldier,Солдат Дублинна
char-4,汉密尔顿上校,汉密尔顿上校,Colonel Hamilton,Полковник Гамильтон
char-5,维多利亚士兵,维多利亚士兵,Victorian Soldier,Солдат Виктории
char-6,号角,号角,Horn,Хорн
char-7,双簧管,双簧管,Oboe,Обоэ
char-8,大提琴,大提琴,Cello,Целло
char-9,风笛,风笛,Bagpipe,Бэгпайп
char-10,蔓德拉,蔓德拉,Mandragora,Мандрагора
,,,,
line-10,阿赫茉妮,除了最后几个地方，小丘郡里已经都是我们的人了。,"Our forces have taken over every last part of County Hillock, save a few small pockets.","За исключением последних нескольких точек, графство Хиллок уже под нашим контролем."
line-11,阿赫茉妮,和料想的一样，驻军并没有猜到我们把实力藏到了后面。,"The barracks didn't realize our true strength until it was too late, just as planned.","Как и ожидалось, гарнизон не догадался, что мы приберегли основные силы напоследок."
line-12,阿赫茉妮,你注意到他们刚刚的眼神了么？本应被摧毁殆尽的部队再一次出现在面前，他们还以为自己见到了真正的亡灵。,"Did you see the looks on their faces? A force they thought to have been wiped out, and suddenly it reappeared. Like they were seeing actual ghosts.","Ты видела их взгляды? Перед ними вновь предстали отряды, которые должны были быть полностью уничтожены. Они решили, что увидели настоящих призраков."
line-13,阿赫茉妮,在欢呼胜利的时候遭遇最沉重的打击，几乎没有维多利亚士兵还剩下战斗的意志——,Their greatest failure coming right as they were celebrating their victories. Not many Victorians left with any fight in them.,"Получив сокрушительный удар в момент празднования победы, почти никто из викторианских солдат не сохранил волю к сражению..."
line-14,阿赫茉妮,啧，差点忘了，我的好同学们还在城郊负隅顽抗。,Grr. I almost forgot. My dear classmates are still struggling about in the outskirts.,"Тьфу, чуть не забыла: мои милые однокурсники всё ещё отчаянно сопротивляются на окраинах города."
line-15,阿赫茉妮,真是可怜，挣扎到现在，还是什么都改变不了。就算我们不出手，他们也早就被腐朽的军队本身拖得精疲力尽。,"Pitiful, pitiful. Their last ditch effort isn't going to change anything, and even if we don't so much as lift a finger, they've long been on their last legs, exhausted by the corruption of the military.","Бедняги. Сколько бы они ни барахтались, им уже ничего не изменить. Даже если бы мы не вмешались, их бы давно измотала сама эта прогнившая армия."
