ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,main_14
__chapter__,,Chapter Name,obt/main/level_main_14-09_beg,自光辉中奔涌
,,,,
char-1,赤铁近卫队成员,赤铁近卫队成员,Redsteel Guard Member,Боец Гвардии Красного Железа
char-2,威灵顿公爵,威灵顿公爵,Duke of Wellington,Герцог Веллингтон
char-3,“灵幛”,“灵幛”,Sudaram,«Духовный покров»
char-4,？？？,？？？,???,???
char-5,爱布拉娜,爱布拉娜,Eblana,Эбрана
char-6,“灰礼帽”,“灰礼帽”,'Trilby Asher',«Серый котелок»
char-7,开斯特公爵,开斯特公爵,Duke of Caster,Герцог Кастер
char-8,高级军官,高级军官,Flag Officer,Старший офицер
char-9,维多利亚士兵,维多利亚士兵,Victorian Soldier,Солдат Виктории
char-10,希勒少尉,希勒少尉,Shearer,Младший лейтенант Шиллер
char-11,戴菲恩,戴菲恩,Delphine,Дельфина
char-12,推进之王,推进之王,Siege,Король-призрак
char-13,号角,号角,Horn,Хорн
char-14,因陀罗,因陀罗,Indra,Индра
char-15,典范军战士,典范军战士,Exemplar Soldier,Боец Армии образца
char-16,摩根,摩根,Morgan,Морган
char-17,达格达,达格达,Dagda,Дагда
char-18,风笛,风笛,Bagpipe,Пайпер
char-19,查尔斯·林奇,查尔斯·林奇,Charles Lynch,Чарльз Линч
,,,,
line-25,赤铁近卫队成员,所有人，不许擅自更换前行路线。全速穿过“加斯特里尔”号的掩护炮击区。,"All hands, you are not to change your route without authorization. Pass through the Gastrell's covering bombardment area posthaste.","Всем, не сметь менять маршрут без приказа. Полный вперед через зону прикрытия орудий «Гастрила»."
line-27,赤铁近卫队成员,掩护将军返回本舰！,Cover the General's return to the ship!,Прикрыть возвращение Генерала на корабль!
line-30,,炮弹落在全速前行的机动部队两侧。硝烟遮掩了他们的行踪，炮火击碎了两侧涌来的萨卡兹军队。,"Shells rain down on both sides of the mobile force that is moving at full speed. Smoke obscures their whereabouts, and withering artillery fire crushes the Sarkaz troops collapsing upon them.","Снаряды падали по обе стороны от идущей полным ходом мобильной группы. Пороховой дым скрывал их передвижения, а артиллерийский огонь дробил ряды сарказов, наступавших с флангов."
line-32,赤铁近卫队成员,等等，前方两百米处发现了那些食腐者的奇怪东西！,"Wait, two hundred meters ahead – I found something strange belonging to those Nachzehrers!","Подождите, в двухстах метрах впереди замечено что-то странное у этих собирателей!"
line-34,赤铁近卫队成员,那个王座散发的气息......让这些魔族佬补充缺口的速度更快了。,The aura emanating from that throne... seems to be letting those damn devils to replenish their ranks faster.,"Аура, исходящая от этого трона... она позволяет этим демонам восполнять свои ряды еще быстрее."
line-36,赤铁近卫队成员,他们在快速合拢......他们试图拦截我们！,They're closing in fast... They're trying to intercept us!,Они смыкают кольцо... они пытаются нас перехватить!
line-38,赤铁近卫队成员,将军，需不需要侧翼护卫队继续分流——,"General, do we need the flank guard to continue the diversion–","Генерал, нужно ли отряду прикрытия на флангах продолжить отвлекающий маневр —"
line-40,威灵顿公爵,不必。,No.,Нет необходимости.
line-42,赤铁近卫队成员,将军，我们——,"Commander, we're––","Генерал, мы —"
line-44,威灵顿公爵,碾过他们。咳......,Run them over. *cough*...,Растоптать их. Кх...
line-46,赤铁近卫队成员,是！,Yessir!,Есть!
line-52,“灵幛”,（沉闷的呼吸）,(Labored gasps),(Тяжелое дыхание)
line-55,,硝烟中，沉默的白袍们扬起了长剑，斩开了落向他们的炮火。,"Amidst the smoke, silent figures in white robes raise their longswords, sundering the artillery fire falling upon them.","Сквозь дым сражения безмолвные воины в белых одеждах взмахнули длинными мечами, разрубая летящий в них огонь."
line-56,,他们消失在炸开的烟尘中。,They disappear into the plumes of smoke and dust kicked up by the explosions.,Они растворились в клубах взметнувшейся пыли.
line-58,赤铁近卫队成员,——,—,—
line-60,赤铁近卫队成员,准备接敌。五，四，三，二——,"Prepare to intercept the enemy. Five, four, three, two––","Приготовиться к столкновению. Пять, четыре, три, два —"
line-62,威灵顿公爵,不要让我失望——,Don't disappoint me––,Не разочаруйте меня —
line-64,赤铁近卫队成员,一！,One!,Один!
line-66,“灵幛”,——！,—!,—!
line-81,“灵幛”,天空，坠下，火焰——,The skies... are raining fire––,"Небо падает, в огне —"
line-84,？？？,死亡亦有差异，萨卡兹。,"Not all death is alike, Sarkaz.","Даже у смерти есть различия, сарказы."
line-85,,紫色的火焰围住了威灵顿公爵的整支机动部队，升腾的冲天火柱在战场上隔离出了一片完全安全的空间——,"Purple flames wreathe the Duke of Wellington's entire mobile unit, and a rising pillar of flames carves out a completely safe domain on the battlefield—","Пурпурное пламя окружило всю мобильную группу герцога Веллингтона, и взметнувшиеся столбы огня отгородили на поле боя абсолютно безопасное пространство —"
line-86,,由死亡之火创造的，给予生机的空间。,A sanctuary brought by the flames of death.,"Пространство, созданное огнем смерти, которое дарует жизнь."
line-88,威灵顿公爵,爱布拉娜殿下，您的确值得信赖。,"You've more than proven your trustworthiness, Lady Eblana.","Леди Эбрана, на вас действительно можно положиться."
line-93,爱布拉娜,而您与死亡争锋的风采同样令我钦佩。,"And I, too, admire your duel against death.",А ваша стойкость в противостоянии смерти вызывает у меня не меньшее восхищение.
line-95,爱布拉娜,不过您的伤势很严重，食腐者的死亡气息仍在侵蚀您的躯体。,"However, your injuries are still severe, and the Nachzehrer's deathly aura still eats away at your body.","Однако вы тяжело ранены, и дыхание смерти собирателей все еще разъедает ваше тело."
line-97,爱布拉娜,这身军装隐藏了您的伤势，但还瞒不过我。,"Your uniform may hide your injuries, but not from me.","Этот военный мундир скрывает ваши раны, но от меня их не спрятать."
line-99,威灵顿公爵,......,...,...
line-101,爱布拉娜,扶住我的手，阁下，您不应再与这些颠簸的载具同行。,"Take my hand, Your Grace. You should not be riding these rickety vehicles.","Обопритесь на мою руку, милорд. Вам не следует больше трястись в этих повозках."
line-103,爱布拉娜,容我亲自伴您回到“加斯特里尔”号。,Allow me to personally escort you back to the Gastrell.,Позвольте мне лично проводить вас до «Гастрила».
line-105,威灵顿公爵,区区小伤而已。,It's just a flesh wound.,Всего лишь пустяковая царапина.
line-108,,跨过死亡的公爵无视了德拉克伸出的手，他扶着手杖的身躯依旧挺得笔直。,"The Duke who overcame death ignores the Draco's outstretched hand, his body remaining upright with the help of his cane.","Герцог, победивший смерть, проигнорировал протянутую руку дракона, его фигура, опирающаяся на трость, по-прежнему оставалась прямой как струна."
line-109,,疼痛？,Pain?,Боль?
line-110,,不过如此。,Little more than that.,Не более чем пустяк.
line-112,爱布拉娜,......,...,...
line-114,威灵顿公爵,爱布拉娜殿下，您的火焰还是灼人了些。,"Lady Eblana, your flames still burn a bit too hot.","Леди Эбрана, ваше пламя все же слишком обжигает."
line-116,威灵顿公爵,让这堵火墙开一个口子吧，我会在前为您引路。,"Make an opening in this wall of flame, and I will lead the way.","Проделайте брешь в этой стене огня, я сам проложу путь впереди."
line-118,威灵顿公爵,殿下，放心，这支手杖随我走上过更可怖的战场。,Don't worry. This cane has accompanied me through more dreadful battlefields.,"Миледи, не беспокойтесь, эта трость со мной прошла через куда более страшные сражения."
line-120,威灵顿公爵,我会站在“加斯特里尔”号的舰头，等待维多利亚的求救。,I will stand atop the Gastrell's bow and await Victoria's call for help.,Я буду стоять на носу «Гастрила» и ждать мольбы Виктории о помощи.
line-122,爱布拉娜,如您所愿，我忠诚的阁下。,"As you wish, my ever-faithful lord.","Как пожелаете, мой верный милорд."
line-124,爱布拉娜,倘若您的身体无法再负担您的野心，我会用火焰重新点燃您的心脏。,"If your body can no longer sustain your ambition, then I shall rekindle your heart with flames.","Если ваше тело больше не сможет выносить бремя ваших амбиций, я зажгу ваше сердце своим пламенем вновь."
line-126,爱布拉娜,死亡也无法阻拦您进军的脚步。,Even death shall be no obstacle for your march forward.,Даже смерть не сможет остановить ваш марш.
line-128,爱布拉娜,我们即塔拉。我们会站在这片土地上最耀眼的位置——,We are Tara. We shall stand upon the most glorious place in this land––,Мы — это Тара. Мы займем самое почетное место на этой земле —
line-130,爱布拉娜,携手焚尽整片战场。,"Together, we shall set this battlefield alight.","Взявшись за руки, мы превратим поле битвы в пепел."
line-138,,“警告，警告——”,"'Warning, warning––'","«Внимание, внимание —»"
line-139,,“舰体损伤程度超过百分之六十五，导航系统下线，推进系统下线......”,'Damage to the hull is in excess of sixty-five percent. Navigation system offline. Propulsion system offline...',"«Повреждения корпуса превышают шестьдесят пять процентов, навигационная система отключена, двигательная установка не отвечает...»"
line-140,,“备用能源启动。”,'Activate backup power supply.',«Активированы резервные источники энергии.»
line-141,,“轮机室遭到破坏，源石燃料泄漏严重。”,"'The engine room has been damaged, and there's a serious leakage of Originium fuel.'","«Машинное отделение разрушено, сильная утечка ориджиниумного топлива.»"
line-142,,“两点三十四分，‘弗雷德里克’号被三枚巫术炮弹同时命中，推进系统瘫痪。”,"'At 2:34, the Frederick was struck by three witchcraft shells simultaneously, paralyzing its propulsion system.'","«В два тридцать четыре, по кораблю «Фредерик» одновременно попали три магических снаряда, двигательная система парализована.»"
line-143,,“交战区巫术污染严重，负责支援的三艘护卫舰无法靠近，正在调遣步兵——”,"'The combat zone is heavily contaminated by witchcraft. The three supporting frigates are unable to approach, and currently dispatching infantry––'","«Зона боевых действий сильно загрязнена магией, три вспомогательных фрегата не могут подойти, идет передислокация пехоты —»"
line-144,,“第二防线遭遇猛烈冲击！九营装甲连正在阻挡食腐者步兵，布莱克中校和莫宁少校已经牺牲，目前由西摩上尉接替指挥。”,'The second defensive line has incurred a fierce assault! The 9th Battalion Armored Corps is currently holding back the Nachzehrer infantry. Lieutenant Colonel Blake and Major Mourning have been slain. Captain Seymour is currently in command.',"«Вторая линия обороны под яростным натиском! Девятый бронетанковый батальон сдерживает пехоту собирателей, подполковник Блэк и майор Морнинг погибли, командование принял капитан Сеймур.»"
line-145,,“‘精益’号发现一支食腐者术师队伍靠近！‘勇敢者’号失去联络，并未识别到具体坐标......”,"'The Excelsior has discovered an approaching squad of Nachzehrer casters! We've lost contact with the Intrepid, with no specific coordinates identified...'","«Корабль «Джиниус» обнаружил группу магов-собирателей! Связь с кораблем «Храбрый» потеряна, точные координаты не установлены...»"
line-146,,“高多汀公爵所属三艘无畏舰正在全速赶来支援，亚伯科恩公爵和阿什沃思公爵的突击舰战斗集群也已响应了支援请求！”,'Duke Gododdin's three dreadnoughts are approaching full-speed to provide support. Duke Abercorn and Duke Ashworth's assault battlegroups are also responding to the call for help!',"«Три дредноута герцога Гододина идут на полной скорости для поддержки, ударные группы герцогов Аберкорна и Эшворта также ответили на запрос о подкреплении!»"
