ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act18d3
__chapter__,,Chapter Name,activities/act18d3/level_act18d3_08_beg,亲族
,,,,
char-1,主教,主教,Bishop,Епископ
char-2,歌蕾蒂娅,歌蕾蒂娅,Gladiia,Глэдия
char-3,海嗣,海嗣,Seaborn,Морской ужас
,,,,
line-10,主教,杂种......你们两个杂种——,Mixed-breeds... You mixed-breeds!,Ублюдки... Вы обе — ублюдки!
line-11,主教,使者！你在做什么？！你为什么留住她们？她们怎么值得你这么做？！,Herald! What's the meaning of this?! Why are they still alive? What of theirs is worth sparing?!,Посланник! Что ты делаешь?! Почему ты их не трогаешь? Чем они вообще заслужили такое отношение?!
line-12,主教,在她们对我们同胞大肆杀戮的时候，你们就该意识到她们和你绝对不是一种东西！,You must have realized they were nothing like you when first they slaughtered our bloodkin!,"Когда они учинили резню среди наших братьев, ты должен был осознать, что они — совсем не то же самое, что ты!"
line-13,主教,你是神圣的生命！她们只是污浊的残渣！,"You are a holy being, and they are mere filth!",Ты — священная жизнь! Они — лишь грязные отбросы!
line-15,歌蕾蒂娅,（啐）,*Spit*...,(Плевок)
line-16,歌蕾蒂娅,很会适应，是不是？,"Very flexible, eh?","Умеешь приспосабливаться, не так ли?"
line-17,歌蕾蒂娅,我们用冷兵器去砍杀你们，让你们对技术不那么敏感，不让你们进化成其他手段也解决不了的样子。,"We hacked away at your kind with cold weapons so as to not expose you to our technology. That way, you will never become something we can't deal with.","Мы рубили вас холодным оружием, чтобы вы не привыкали к технологиям и не развились до чего-то, что нельзя устранить иными методами."
line-18,歌蕾蒂娅,现在我却高估你了。你太不敏感了......这都适应不了？,But I guess I overestimated. You don't seem very sensitive at all... Can't even adjust to this much?,Сейчас же я переоценила тебя. Ты настолько невосприимчив... даже к этому не можешь приспособиться?
line-19,歌蕾蒂娅,看起来你习惯不了阿戈尔材料学造出来的刀刃。是不是？,Looks like you just can't adapt to blades forged by Ægir technology. Am I right?,"Похоже, ты не можешь привыкнуть к лезвиям, изготовленным по материаловедческим технологиям Агира. Или я ошибаюсь?"
line-23,海嗣,——,—,——
line-25,主教,使者，她在侮蔑你！,"Herald, she is insulting you!","Посланник, она оскорбляет тебя!"
line-27,歌蕾蒂娅,主教，主教......你还看不出吗？呵呵，是的，我就是有自信杀了你。我从最开始就能杀掉你。,"Bishop, oh, bishop... Can't you tell? Heh. Yes, I am confident I can kill you, and I could have done so right from the start.","Епископ, епископ... Разве ты еще не понял? Хе-хе, да, я уверена в том, что убью тебя. Я могла убить тебя с самого начала."
line-31,海嗣,（低鸣）,(Low roar),(Тихий гул)
line-32,海嗣,呜......（咳嗽）,Ugh... (Cough),Угх... (кашель)
line-33,海嗣,兄弟，你为什么不接受？,"Brother, why won't you accept them?","Брат, почему ты не принимаешь это?"
line-34,海嗣,她们都是我姐妹。所以她们也是你姐妹。,"They are my sisters, and so they are your sisters too.","Они — мои сестры. Значит, и твои тоже."
line-35,海嗣,我能唤起你，唤起Ishar-mla，当然......也唤起Gla-dia。,"I can rouse you, rouse Ishar-mla, and, of course... Gla-dia too.","Я могу воззвать к тебе, воззвать к Ishar-mla, конечно... и к Gla-dia тоже."
line-36,海嗣,你因为你兄弟，游向浅海，就不认他，那样只是......不在乎。,"Just because your brothers swam for the shallow seas, you no longer recognize them as your brothers. You haven't looked back even once...","Ты ведь не отрекаешься от своего брата лишь потому, что он уплыл на мелководье, это просто... безразличие."
line-37,海嗣,我们，族群，都在乎。,But our tribe cares.,"Мы, наша стая, заботимся."
line-39,主教,不......妄言......,No... This is nonsense...,Нет... пустые слова...
line-41,歌蕾蒂娅,你难道相信过你手中经书的任何字句？允我提醒，你也是在伊比利亚的眼皮底下宣传邪说，主教。,"So you believe every single word in that good book you're holding? Let me remind you, Bishop, but you, too, are spreading heresy in full view of the Iberians.","Неужели ты хоть на секунду верил в то, что написано в твоих священных текстах? Позволь напомнить, епископ: ты проповедовал свою ересь прямо под носом у Иберии."
line-42,歌蕾蒂娅,它说什么我都无所谓，可你，深海教会的人，是不是把他的话都用本子记下来会比较好？,"It doesn't matter to me one bit what this thing tells me, but you are from the Church of the Deep. Perhaps you should be taking notes?","Мне плевать, что там говорится, но тебе, члену Церкви Бездны, не стоило ли записывать все его слова в книжечку?"
line-44,主教,杀了他们......杀了她们！使者！动手！她们犯下了大罪！他们亵渎了你，亵渎了海洋？,"Kill them... Kill them! Herald, do it! Their crimes are grave and unforgivable! They spout blasphemy against you and the sea!","Убей их... Убей их! Посланник! Действуй! Они совершили великий грех! Они осквернили тебя, осквернили океан!"
line-46,海嗣,你这样要求......我真会这么做。,If that is your wish... then I shall do it.,Раз ты так просишь... я действительно могу это сделать.
line-48,主教,你也无所谓，对吗？就像你和我说的一样，我这么要求也没问题！你会杀了她们！,"It doesn't matter to you at all, does it? It doesn't matter if I ask this of you. You said so yourself! You will kill them!","Тебе ведь тоже всё равно, верно? Как ты и сказал мне, если я так прошу — значит, всё в порядке! Ты убьешь их!"
line-50,海嗣,是的。我依然无所谓。,"Yes, It doesn't matter to me.",Да. Мне по-прежнему всё равно.
line-52,主教,先去杀了那个......吟游诗人。把那个红衣服的先杀掉！,Then kill the... wandering singer first. Kill the one in the red dress!,"Сначала убей эту... бардшу. Убей ту, что в красном, первой!"
line-54,歌蕾蒂娅,垃圾。是不是我让你去杀掉你身后的人，杀了你身后穿得像条海带的主教，你也会这么做？,"Trash. If I tell you to kill the person behind you, the bishop who's dressed like a strand of kelp, will you do it?","Мусор. А если я попрошу тебя убить того, кто стоит за твоей спиной — того епископа, что одет как морская капуста, ты тоже это сделаешь?"
line-56,海嗣,是的。,Yes.,Да.
line-59,主教,......！！！,...!!!,......!!!
line-61,海嗣,因为他是我同胞，你也是我同胞。他在呼唤我，你也在呼唤我。,"Because he is my kin, and so are you. He calls out to me, and so do you.","Потому что он мой собрат, и ты мой собрат. Он взывает ко мне, и ты взываешь ко мне."
line-63,歌蕾蒂娅,人类啊。,"Ah, humans.",Люди...
line-64,歌蕾蒂娅,阿戈尔人可真是又卑劣又丑陋。承认吧，主教。,"Ægir are vile and hideous, aren't they? Admit it, Bishop.","Агирцы воистину подлы и уродливы. Признай это, епископ."
line-65,歌蕾蒂娅,我们都是些愚蠢的阿戈尔人，喜欢把自己的想法去套在畜生身上。你根本不懂它。,"We are all foolish Ægir, and we like to apply what we think to lowlife beasts. You don't understand it at all.","Все мы — глупые агирцы, пытающиеся навязать свои мысли животному. Ты совершенно его не понимаешь."
line-68,主教,杂种！！,You mixed-blood!,Ублюдок!!
line-70,歌蕾蒂娅,只不过，如果你想保护我们的生命——为什么不拒绝？,"Well, if all you want is to protect us—Why not refuse?","Хотя, если ты хочешь защитить нашу жизнь — почему ты не откажешься?"
line-72,海嗣,拒绝？,Refuse?,Откажусь?
line-73,海嗣,怎么样......拒绝？,How do I... refuse?,Как... отказаться?
line-75,歌蕾蒂娅,行了，的确是劣等生物。你只游到这个深度。,Enough. Looks like you are indeed a lowlife. That's about as deep as you can swim.,"Да уж, низшее существо. Ты доплыл лишь до такой глубины."
line-77,歌蕾蒂娅,但是，垃圾，听好，我不会开口请你去杀你背后那个软蛋。,"But listen up, Trash. I won't ask you to kill the weakling behind you.","Но слушай сюда, мусор: я не стану просить тебя убить того слабака у тебя за спиной."
line-78,歌蕾蒂娅,你只是猎物。谁会恳求自己的猎物？,You are prey. Who would beg prey to do something?,Ты всего лишь добыча. Кто станет молить свою добычу о чём-то?
line-79,歌蕾蒂娅,你想动她？你听从他的建议，想杀斯卡蒂，我的猎人？你不想再要那个答案了？,"You want to hurt her? You will listen to his suggestion and kill Skadi, my hunter? You don't need that answer anymore, do you?","Хочешь напасть на неё? Следуешь его совету и хочешь убить Скади, мою охотницу? Ты больше не хочешь получить тот ответ?"
line-81,海嗣,杀了她也有其他办法。只要还有办法，我就无所谓。,"I have other ways, even with her dead. As long as there's a way, it doesn't matter to me.","Есть и другие способы убить её. Пока есть хотя бы один способ, мне всё равно."
line-82,海嗣,但你说的，拒绝......,But you told me... to refuse...,"Но то, о чем ты говорила, отказаться..."
line-84,歌蕾蒂娅,太早了。咳......,Way too soon... *cough*...,Слишком поздно. Кхе...
line-86,歌蕾蒂娅,（咳血）,(Coughs up blood),(Кашляет кровью)
line-87,歌蕾蒂娅,呸。我不管你。你想杀她——你得先通得过我。,*Spit*. Whatever. If you have your heart set on killing her—You must first go through me.,Тьфу. Мне нет дела до тебя. Если хочешь убить её — сначала пройди через меня.
line-89,海嗣,那么，Gla-dia。,"Now, Gla-dia.","Тогда, Gla-dia."
line-90,海嗣,你的生命能不能延续，你肉体以后还能不能活动，你来选能还是不能。,Whether you get to live and whether your flesh will continue to function... This is for you to decide.,Сможешь ли ты продолжить жить и сможет ли твое тело функционировать дальше — решать тебе.
line-92,歌蕾蒂娅,用相互猎杀来选。,And let us decide that by hunting each other.,Выберем это через взаимную охоту.
line-94,海嗣,相互......相互。是的。用相互捕食来选。你捕食我。我捕食你。,"Each other... Each other. Yes. We will prey on each other. You will prey on me, and I will prey on you.",Взаимную... взаимную. Да. Через взаимное поедание. Ты пожираешь меня. Я пожираю тебя.
