ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act23side
__chapter__,,Chapter Name,activities/act23side/level_act23side_06_end,瑟瑟秋华
,,,,
char-1,槐琥,槐琥,Waai Fu,Хуайху
char-2,长相凶狠的生物,长相凶狠的生物,Fierce Animal,Злобное существо
char-3,山海众成员,山海众成员,Shanhaizhong Member,Член Шаньхайчжун
char-4,截云,截云,Jieyun,Цзецзюнь
char-5,重岳,重岳,Chongyue,Чжунъюэ
char-6,太傅,太傅,Grand Tutor,Тафу
char-7,林雨霞,林雨霞,Lin Yühsia,Линь Юйся
char-8,孟铁衣,孟铁衣,Meng Tieyi,Мэн Теи
char-9,杜遥夜,杜遥夜,Du Yaoye,Ду Яое
char-10,年轻的镖客,年轻的镖客,Young Bodyguard,Молодой курьер
char-11,魏彦吾,魏彦吾,Wei Yenwu,Вэй Яньу
char-12,山海众首领,山海众首领,Shanhaizhong Boss,Лидер Шаньхайчжун
,,,,
line-58,槐琥,（这些人配合还真默契......到底还有多少人？）,(They work well together... how many of them are there?),"(Эти люди действительно работают так слаженно... Интересно, сколько их ещё осталось?)"
line-64,长相凶狠的生物,（低沉的嘶吼）,(Growls),(Глухое рычание)
line-68,山海众成员,......,......,...
line-77,槐琥,咦，这些人为什么突然间都不打了？,"Hey, why did they stop?","Эй, почему эти люди вдруг перестали сражаться?"
line-87,槐琥,他们为什么要找你？,Why are they looking for you?,Зачем они искали тебя?
line-89,截云,你叫什么名字？,What's your name?,Как тебя зовут?
line-91,槐琥,槐琥。槐树的槐，琥珀的琥。,I'm Waai Fu. Even if they read my name like Huai Hu around here.,"Хуайху. «Хуай» от дерева софора, «ху» от янтаря."
line-93,截云,槐琥......我记住了。,"Waai Fu, Huai Hu... I'll remember.",Хуайху... Я запомню.
line-95,截云,我叫截云。,I'm Jieyun.,Меня зовут Цзецзюнь.
line-96,截云,等我回来的时候，也会来找你的。,I'll come back and find you.,"Когда я вернусь, я тоже найду тебя."
line-103,槐琥,等——,Wait—,Подожди—
line-105,槐琥,奇怪的人......,Strange girl...,Странный человек...
line-107,槐琥,......,......,...
line-108,槐琥,还是先去抓那些坏人吧。,Let's catch some bad people first.,Лучше пойду ловить тех злодеев.
line-118,,老人的目光在地图上游移，勾勒出一条航线。,"The old man gazes over the map, drawing a course.","Взгляд старика блуждал по карте, очерчивая маршрут."
line-119,,他看得很慢，他知道图纸上的每一寸画面，象征的是何等辽阔的土地。,His gaze moves slowly. He knows how vast a distance every inch on the paper represents.,"Он смотрел медленно, понимая, что каждый дюйм на этом чертеже олицетворяет собой бескрайние земли."
line-120,,桌案一旁的茶杯里，早已没了热气。,The tea on the table has long grown cold.,В чашке с чаем на столе давно остыл пар.
line-126,重岳,这玉门的粗茶，还以为太傅会喝不惯。,"I didn't think you would enjoy our provincial Yumen tea, Grand Tutor.","Этот грубый чай из Юймэня... Я думал, Тафу не придётся по вкусу."
line-128,太傅,留守这里的将士百姓喝的都是这种茶，我如何喝不得。,Everyone here drinks the same tea. So can I.,"Солдаты и простые люди, охраняющие это место, пьют именно такой чай. С чего бы мне им пренебрегать?"
line-130,重岳,天气还未变暖，不适宜喝这凉茶。,This tea is Yin in nature. It's not ideal while the weather is cold.,"Погода ещё не потеплела, негоже пить холодный чай."
line-131,重岳,太傅缝补天下事，却唯独没将自己的身体放在心上。,"Your knowledge is vast, but you don't pay enough attention to your health.","Тафу, вы печётесь о делах Поднебесной, но совсем забыли о своём здоровье."
line-132,重岳,你要是倒下了，让其他人如何是好。,The others would be anxious if you fell ill.,"Если вы сляжете, что станется с остальными?"
line-134,太傅,我若是倒下了，自然会有更优秀的后来人接替我的位置。江山代有才俊，炎国没有离不开谁的道理。,"Someone better will take my place, if I fall ill. Each generation is better than the one that came before. There is no single person whom Yan cannot do without.","Если я слягу, найдутся более достойные преемники, которые займут моё место. Новые таланты приходят на смену старым; Великая Ян не зависит от кого-то одного."
line-136,太傅,流水不腐，户枢不蠹。重要的不是一人一世，而是传承。,"What is important is not one person, one generation, but the legacy.","Проточная вода не гниет, дверная петля не ржавеет. Важен не человек или его эпоха, а преемственность."
line-137,太傅,人生代代，自古如此。,Such has always been the way.,Так было испокон веков.
line-139,重岳,“传承”。,Legacy.,«Преемственность».
line-140,重岳,对我们来说，恐怕是很难理解的一个词。,A difficult concept for us to understand.,"Боюсь, для нас это довольно сложное понятие."
line-142,太傅,但你还是教出了无数于大炎有用的人才。,You've taught countless people who've contributed to Great Yan.,"Но вы всё же воспитали бесчисленное множество талантов, полезных для Великой Ян."
line-143,太傅,历任录武官对武学招式的记录还留作军队的训练教材，在军务上，连我也受过你不少指点。,The army still uses the martial records left behind by the Record Keepers for training. I myself have received military instruction from you.,Записи всех предыдущих чиновников о боевых искусствах до сих пор служат учебными пособиями для армии. Даже я в военном деле почерпнул немало из ваших наставлений.
line-145,重岳,可归根结底，我，我们，各自那一技之长，还是以人为师。,"At the end of the day, I, we, our expertise, it was all learned from others.","Но в конечном счёте, я, мы — каждый из нас учился у других."
line-147,,重岳倒掉了杯中变凉的茶水，又重新添上热茶。,Chongyue dumps the cold tea and pours a new cup of hot tea.,Чжунъюэ вылил остывший чай из чашки и налил свежего.
line-149,太傅,多谢。,Thank you.,Благодарю.
line-151,重岳,我们什么时候也变得这样生疏了？,Since when have we become strangers?,Когда мы успели стать такими чужими?
line-153,太傅,当年一同挑灯议事，以剑为笔指点江山，从未忘怀。,"I've never forgotten the times when we discussed matters of state over candlelight, and drew swords alongside one another.","Я никогда не забуду те дни, когда мы вместе совещались при свечах и мечом, словно кистью, чертили контуры наших владений."
line-154,太傅,但身份毕竟不同昔日。,But where we stand has changed.,"Но наши статусы теперь не те, что прежде."
line-156,重岳,是我有些冒昧了。,Excuse my impudence.,Прошу прощения за свою дерзость.
line-158,太傅,宗师今日竟会主动来找我，应该不只是叙旧？,"You didn't come just to talk about old times, did you?","Мастер, если уж вы решили навестить меня лично, полагаю, дело не только в воспоминаниях?"
line-160,重岳,的确。,You're right.,Именно.
line-161,重岳,我是来与太傅告别。,I came to say goodbye.,"Я пришёл попрощаться с вами, Тафу."
line-173,林雨霞,我来了。,Here I am.,Я пришла.
line-178,孟铁衣,林特使，又见面了。,"Hello, Envoy Lin.","Специальный посланник Линь, мы снова встретились."
line-180,林雨霞,上一次见面，好像才是两天前。,Wasn't it two days ago that we last saw each other?,"Кажется, в прошлый раз мы виделись всего два дня назад."
line-182,孟铁衣,在我看来，这两天发生的事，已经比过去二十年都多了。,More has happened in two days than in the twenty years prior.,"Мне кажется, за эти два дня произошло больше событий, чем за последние двадцать лет."
line-184,林雨霞,现在想一想，前天你出手，与其说是救我，不如说是拦住我不让我继续追查。,"Now that I think about it, you did what you did that day not to help me, but to stop me from investigating.","Теперь, оглядываясь назад, я думаю, что твоё вмешательство позавчера было не столько спасением, сколько попыткой помешать мне продолжить расследование."
line-186,孟铁衣,那也算救你。,I still helped you.,Это тоже можно считать спасением.
line-188,林雨霞,......,......,...
line-190,孟铁衣,只是听说龙门近卫局派来了一位临时督察，负责两城对接的治安事宜。,I had heard that the L.G.D. sent an acting inspector to oversee matters of public security when the two cities were docked.,"Просто до меня дошли слухи, что Бюро безопасности Лунмэня направило временного инспектора для координации правопорядка между двумя городами."
line-191,孟铁衣,这两天你为了查案在集市和铸剑坊闹出的动静，我实在和眼前这样一位年轻的姑娘对不上号。,I could not associate the commotion you caused at the market and the Sword Forge with the young girl who stands before me now.,"Шум, который вы подняли на рынке и в кузнечной мастерской за последние пару дней... Мне трудно было связать всё это с такой молодой девушкой, как вы."
line-192,孟铁衣,林特使从一开始就锁定了我？,Did you set your sights on me from the beginning?,"Значит, специальный посланник Линь с самого начала подозревала меня?"
line-194,林雨霞,不，是在刚刚。,"No, only just now.","Нет, только что."
line-195,林雨霞,在你出现在这里之前，我都并不确定这些事情出自你的手笔。,"I wasn't sure that all this was your doing, until you showed up.","До того как вы появились здесь, я не была уверена, что за всем этим стоите вы."
line-197,孟铁衣,仅仅是怀疑？,You only suspected?,Всего лишь подозрение?
line-199,林雨霞,怀疑就够了。,That was enough.,Подозрения достаточно.
line-201,孟铁衣,很“特别”的行事风格。,Your style is... unique.,Очень «своеобразный» стиль работы.
line-203,林雨霞,我一直都这样。你是想说“不够光明磊落”？,I've always been like this. Did you want to say 'unscrupulous?',"Я всегда была такой. Хотите сказать, что это «недостаточно благородно»?"
line-205,孟铁衣,......,......,...
line-207,林雨霞,你作为玉门的老人，做的这许多事，未必就体面。,Could you really call all that you have done scrupulous?,"Вы, как человек, давно живущий в Юймэне, совершили много поступков, которые вряд ли можно назвать достойными."
line-209,孟铁衣,林特使骂的是。不过你倒是说说，“许多事”，具体指哪些？,Fair enough. But what specifically did you mean by 'all that?',"Справедливо замечено, специальный посланник Линь. Но не могли бы вы уточнить, какие именно «многие поступки» вы имеете в виду?"
line-211,林雨霞,勾结山海众，伪造流寇截杀信使的现场，再上演一出袭击我的戏码，将已经调换的假天灾数据“变成真的”。,"Working with the Shanhaizhong, faking the bandit attack on the Messenger, then setting up an attack on me, making the fake Catastrophe data 'real.'","Сговор с Шаньхайчжун, инсценировка нападения разбойников на курьера, а затем нападение на меня, чтобы «подтвердить» подделанные данные о бедствии."
line-212,林雨霞,同时还另外找人盗走宗师佩剑，掩人耳目。,Then you had someone else steal the Grandmaster's sword to muddy the waters.,"А также кража меча мастера, чтобы пустить всех по ложному следу."
line-214,孟铁衣,盗剑在我的意料之外，不然也不会有昨天晚上的事情......,"The theft of the sword was unexpected. Otherwise, last night would never have happened...","Кража меча не входила в мои планы, иначе вчера вечером всё сложилось бы иначе..."
line-216,孟铁衣,但能算到调换数据这步，林特使聪慧。,But it is impressive that you've deduced the switching of the data.,"Но то, что вы смогли предусмотреть подмену данных, говорит о вашей проницательности, специальный посланник Линь."
line-218,林雨霞,多亏你还留有一点仁慈，没有真的杀了信使队伍。,Good thing you had enough decency to not actually kill the Messenger.,"Спасибо, что сохранили крупицу милосердия и не убили отряд курьеров."
line-220,孟铁衣,......,......,...
line-222,林雨霞,那是否也能让我问一个问题——为什么？,I have a question myself. Why?,Могу я задать вопрос — зачем?
line-224,孟铁衣,特使想必已经有答案了吧。,I'm sure you already know the answer.,"Думаю, у вас уже есть ответ, специальный посланник."
line-226,林雨霞,你对平祟侯有怨，就要引一场天灾，毁掉整座玉门城？,You wanted to cause a Catastrophe and destroy Yumen just because you had a grudge against the Lord Exorcist?,"Вы затаили обиду на Пинсухоу и решили спровоцировать катастрофу, чтобы разрушить весь город Юймэнь?"
