ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,naoshka_v
__language__,,Language,en_US,ru_RU
char-1,大鲍勃,大鲍勃,Big Bob,Большой Боб
char-2,整合运动,整合运动,Reunion Member,Член Воссоединения
char-3,斯卡蒂,斯卡蒂,Skadi,Скади
char-4,格拉尼,格拉尼,Grani,Грани
char-5,？？？,？？？,???,???
char-6,可萝尔,可萝尔,Carol,Кэрол
,,,,
line-6,大鲍勃,几年之前，我们成了感染者。,"A few years ago, we became the Infected.","Несколько лет назад, мы стали Заражёнными."
line-7,大鲍勃,我们躲躲藏藏，平稳的生活一夜之间就变成了奢侈。,"We were forced to live among the shadows. Overnight, peace became a luxury for us.","Мы были вынуждены скрываться. Как по щелчку пальца, покой стал роскошью."
line-8,大鲍勃,原本，我们以为整合运动能使我们的生活有所改观，可......,"Originally, we thought that the Reunion Movement would be able to change our lives, but...","Сначала, мы думали Движение Воссоединения сможет изменить нашу жизнь, но..."
line-9,大鲍勃,仍旧没有一家店肯卖给我们面包，没有任何地方能容纳我们落脚。,"Still, nobody would sell us bread or provide us shelter. Nothing had changed at all.","Всё равно, не было никого, кто бы продал нам хлеб или дал убежище. Вообще ничего не изменилось."
line-10,大鲍勃,所以我和兄弟们离开了那里，四处流浪，直到听说了宝藏的消息，来到了这里。,"My brothers and I left, and we drifted from place to place until we heard about the treasure. That is what brought me here.","Мои братья и я ушли, мы скитались от места к места, когда услышали о сокровище. Что привело меня сюда."
line-11,大鲍勃,只要这次，只要我们能夺下这份宝藏——,"This time, if we're able to get our hands on the treasure...","На этот раз, если мы сможем заполучить сокровище..."
line-12,大鲍勃,我们就能前往哥伦比亚。虽然那是一片遥远的土地，但在那里，感染者还能拥有自己的城镇和田地。,"We'd be able to travel to Columbia, far, far away. There, the Infected can form communities and even own land.","Мы сможем уехать в Колумбию, далеко-далеко. Там, Заражённые могут объединяться в сообщества и даже владеть землёй."
line-13,大鲍勃,所以，格拉尼，为了我所有的兄弟，这份宝藏我一定会拿到手。,"That is why... Grani, for my brothers, I need this treasure.","Вот почему... Грани, ради моих братьев, я должен получить это сокровище."
line-14,大鲍勃,宝藏不远了，我知道。你做得很好，但是很遗憾————,"It's not far... I can feel it. You did well, but it's a shame...","Оно рядом... Я чувствую. Ты хорошая девушка, но к сожалению—"
line-16,整合运动,女人！你——,"Hey, lady! You...!","Эй, леди! Ты...!"
line-17,斯卡蒂,别挡路。,Out of my way.,С дороги.
line-24,整合运动,呜啊！,Woah!!,Воаа!
line-26,大鲍勃,......,...,...
line-32,斯卡蒂,我不管你们是什么人，要做什么事。,"I don't care who you are, or what you plan on doing.","Мне плевать, кто вы и что планируете делать."
line-33,斯卡蒂,你们所有人，马上从我的视线里消失。,But you shall disappear from my sight.,Вы исчезнете с глаз долой.
line-41,大鲍勃,如果一定要和你为敌，斯卡蒂......今天我们会死战到底。,"If there's really no other way, Skadi... then I'll fight you to the very end.","Если действительно нет другого пути, Скади... Я буду сражаться до самой смерти."
line-42,斯卡蒂,所以这种人就是格拉尼你找来的同伴？,So these are the types of people you've chosen to ally yourself with?,Так вот с какими людьми ты выбрала союзничать?
line-44,格拉尼,你们拿了宝藏，那滴水村怎么办？,What will happen to Dewville after you take the treasure?,"Что случится с Капелью после того, как вы заберёте сокровище?"
line-46,大鲍勃,不管怎么样，他们都还能活下去，我们却已经无路可走了。,"No matter what happens, they will still survive. The same cannot be said for us.","Что бы ни произошло, они выживут. Чего нельзя сказать о нас."
line-47,大鲍勃,虽然我认识你没多久，但我知道你是什么样的人。,"Even though I haven't known you for long, I can tell what kind of person you are.","Хотя я недолго знаком с тобой, я знаю, какой ты человек."
line-48,大鲍勃,你跟你身边那个怪物不一样，你没把我们感染者当成外人。,"You aren't prejudiced against the Infected, unlike that monster standing next to you.","У тебя не предубеждений против Заражённых, в отличие от чудовища, которое стоит рядом с тобой"
line-50,格拉尼,(我觉得斯卡蒂也只是一视同仁地把我们全都干掉而已，她大概也没把谁当成外人吧......),"(Skadi probably isn't prejudiced either... She just wants you out of her way, Infected or not...)","(У Скади, скорее всего, тоже нет предубеждений... Она хочет, чтобы у неё не стояли на пути, Заражённые или нет...)"
line-52,大鲍勃,格拉尼，告诉我可萝尔在哪里！,"Grani, tell me where Carol is!","Грани, скажи мне где Кэрол!"
line-53,大鲍勃,你知道这些宝藏对我们意味着什么！,You know how much this treasure means to us!,"Ты знаешь, сколько для нас значит это сокровище!"
line-55,格拉尼,抱歉大鲍勃，我已经接下委托了。,"Sorry, Big Bob, but that's not a part of my mission.","Прости, Большой Боб, но это не входит в моё задание."
line-56,格拉尼,我只有一个任务，就是把这份宝藏交给可萝尔，帮助她让村子恢复平静。,"My only mission is to help Carol find the treasure, and restore peace to her village.",Моя единственная задача – помочь Кэрол найти сокровище и вернуть мир в её деревне.
line-58,斯卡蒂,别的与我无关，把可萝尔交给我。,I don't care about any of that. Just hand Carol over to me.,Меня не волнует ничего из этого. Просто передай Кэрол мне.
line-60,大鲍勃,那你要那个女孩干什么，怪物？,"What do you need that girl for anyway, you monster?","Для чего тебе вообще та девчонка, монстр?"
line-61,大鲍勃,你难道想要剥掉她的皮，喝掉她的血吗？,Do you plan to skin her alive? Drink her blood?,Собираешься содрать с неё кожу заживо? Выпить её кровь?
line-62,大鲍勃,在这之前，你也听这个小个子说过了，不管怎么样，她都不会把村长交给你的！,You already heard the kid. She won't hand the chief over to you no matter what!,Ты уже слышала малую. Она не отдаст тебе старосту ни в коем случае!
line-63,大鲍勃,但我不一样，我只要宝藏。我根本不会伤害她！,"However, I just want the treasure. I won't lay a finger on the girl!","Однако, мне нужно только сокровище. Я и пальцем не трону девчонку!"
line-71,斯卡蒂,我真的受够了......格拉尼，可萝尔在哪？,"I've had enough of this... Grani, tell me where Carol is.","С меня хватит... Грани, говори где Кэрол."
line-73,格拉尼,可萝尔只是想保护这个村子。她其实也不在乎宝藏。,All Carol wants is to protect her village. She doesn't even care about the treasure itself.,Всё чего хочет Кэрол – защитить свою деревню. Ей даже не важно само сокровище.
line-75,大鲍勃,那就把宝藏给我！,"In that case, let me have the treasure then!","В таком случае, позвольте мне забрать сокровище."
line-77,斯卡蒂,整合运动和赏金猎人也没什么不同。,There is little difference between Reunion and the bounty hunters.,Между охотниками за головами и Воссоединением разница невелика.
line-80,大鲍勃,我跟你们赏金猎人根本不是一路人！,I'm nothing like you greed-driven lot!,"Я вовсе не такой, как вы, управляемые жадностью!"
line-81,大鲍勃,我曾经也是斯卡蒂你这样的混蛋，但现在我全都看清楚了。,"I used to be a good-for-nothing just like you, but I've seen the world for what it is.","Когда-то я был таким же подонком, как ты, Скади, но теперь я ясно всё вижу."
line-83,大鲍勃,眼下这个世道，什么财富，地位，都是狗屁。,"Right now, things like status or wealth aren't worth shit.",В наше время богатство и статус ни черта не стоят.
line-84,大鲍勃,我们只想靠那笔宝藏活下去，仅此而已！,"All we want is to survive, and the treasure is going to make that happen!","Всё, чего мы хотим, – это выжить. И сокровище позволит нам это сделать!"
line-86,斯卡蒂,我再说一遍，把可萝尔给我。,I'll say it one more time. Hand Carol over to me.,Ещё раз повторяю. Передай Кэрол мне.
