ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,neksi0762
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act15d0
__chapter__,,Chapter Name,activities/act15d0/level_act15d0_05_end,危险交易
,,,,
char-1,罗宾,罗宾,Robin,Робин
char-2,狱警,狱警,Jailer,Надзиратель
char-3,杰斯顿,杰斯顿,Jesselton,Джесселтон
char-4,安东尼,安东尼,Anthony,Энтони
char-5,？？？,？？？,???,???
char-6,杜玛,杜玛,Domma,Домма
,,,,
line-10,罗宾,我究竟该怎么做......,What am I even meant to do...?,Что же мне делать...
line-12,狱警,咳咳。,Ahem.,Кхм-кхм.
line-14,罗宾,有什么事吗，长官？,"Is something the matter, sir?","Что-то случилось, сэр?"
line-16,狱警,啊，罗宾小姐，我一直想见你。,"Ah, Miss Robin, I've been wanting to meet you.","А, мисс Робин, я давно хотел с вами встретиться."
line-18,狱警,想必你现在正在犹豫究竟是要继续自己的刺杀，还是协助安东尼的越狱吧？,"I presume right now you're waverin' over whether to continue your own hit, or if you help Anthony jump ship?","Должно быть, вы сейчас разрываетесь между тем, чтобы завершить свое покушение, или помочь Энтони сбежать из тюрьмы, так?"
line-23,罗宾,......你是谁？！,Who're you?!,......Кто вы такой?!
line-25,狱警,我的名字是杰斯顿，罗宾小姐。,"My name is Jesselton, Miss Robin.","Меня зовут Джесселтон, мисс Робин."
line-27,杰斯顿,别紧张，我和你一样，是接受委托潜入监狱刺杀安东尼的杀手之一。,"Don't you worry, I'm just like you. I'm one of the hitmen sent in here to take out Anthony.","Не волнуйтесь, я, как и вы, — один из убийц, нанятых для проникновения в тюрьму с целью устранить Энтони."
line-29,杰斯顿,而我恰好偶然听到了安东尼先生对你发出的越狱邀请......,An' I so happened to hear Mr. Anthony inviting you to break out...,"И мне довелось случайно услышать, как мистер Энтони пригласил вас к побегу..."
line-31,罗宾,......？！,...?!,......?!
line-42,狱警,安东尼先生，巴顿队长让我问你受的伤重不重。,"Mr. Anthony, Captain Barton was wondering if you are doing okay. Are you hurt?","Мистер Энтони, капитан Бартон просил узнать ваше состояние."
line-44,安东尼,......不重，让他再等一会儿，马上就好。,Nothing serious; just a few scrapes. Let him know to wait a little longer. I'll be finished here soon.,"...Ничего серьёзного. Скажи ему подождать еще немного, скоро буду."
line-46,狱警,好的，好的，没有问题。,"Right, not a problem. Take your time.","Хорошо, без проблем."
line-56,罗宾,你是那个时候的狱警？！,You were the jailer back there?!,Так это были вы тем надзирателем?!
line-58,杰斯顿,啊，看来你记起我来了，太好了，我自认还是挺容易被记住的。,"Ah, looks like you remember me. Wonderful. I like to imagine I'm pretty memorable.","А, кажется, вы меня узнали. Превосходно, я ведь всегда считал, что меня довольно легко запомнить."
line-59,杰斯顿,要是被你遗忘的话，我会感到悲伤的。,"If you'd gone and forgotten me, why, I'd feel sad as a burdenbeast.","Мне было бы очень печально, если бы вы меня забыли."
line-61,罗宾,你，你一直在那听？,Y—you were listening there the whole time?,Т-ты всё это время подслушивал?
line-63,杰斯顿,呵呵，毕竟是我把你们这些昏迷过去的囚犯送过来的。,Hah hah. I was the one who brought your prison pals over while they were out stone cold.,"Ха-ха, в конце концов, именно я доставил вас, заключенных, находившихся без сознания, сюда."
line-64,杰斯顿,虽然安东尼先生即使在他的“安全屋”里也压低了音量，不过对于我这样的有心人来说，还是非常容易听到的。,"Anthony mighta kept his voice down in that 'safe room' of his, but, see, I'm the kinda person who notices things. Wasn't difficult at all to listen in.","Хотя мистер Энтони и понизил голос, находясь в своем «безопасном доме», для такого внимательного человека, как я, услышать всё было несложно."
line-66,罗宾,你想要干什么？,What are you trying to do?,Что ты хочешь сделать?
line-68,杰斯顿,我是来向你提出交易的，罗宾小姐。,"I'm here to give you a deal, Miss Robin.","Я пришел предложить вам сделку, мисс Робин."
line-70,罗宾,交易？,A deal?,Сделку?
line-72,杰斯顿,没错。,A deal.,Именно так.
line-73,杰斯顿,不得不说，安东尼先生这一手确实值得称道。,"Of course, we can't forget to praise Mr. Anthony for his moves.","Должен признать, этот ход мистера Энтони действительно заслуживает похвалы."
line-74,杰斯顿,表面上是向你伸出橄榄枝，其实无论你接或者不接，对他来说都没有损害。,"What he did was offer you the olive branch, but truth is whether you accepted or not, it wouldn't do him no harm.","Внешне он протягивает вам оливковую ветвь, но на самом деле, примете вы её или нет — ему всё равно не будет никакого ущерба."
line-75,杰斯顿,漂亮，即使是我也忍不住想夸赞他一番。,"Marvelous move. I gotta say, even I can't help but give it a gold star.",Блестяще. Даже я не могу не похвалить его за это.
line-77,杰斯顿,很可惜，他不了解你的身份。,It's a crying shame that he don't understand who you are.,"Жаль только, он не знает, кто вы на самом деле."
line-78,杰斯顿,否则，他恐怕是要斟酌一番的。,"Otherwise, I fear he'da given it a second thought.",В противном случае ему стоило бы дважды подумать.
line-80,罗宾,我的身份？,Who I am?,Кто я на самом деле?
line-82,杰斯顿,没错，而你，罗宾小姐，你也没有察觉到你和安东尼先生之间，事实上存在的联系。,"Yup. You see, you, Miss Robin, have not yet sensed the factual relationship that exists between you and Mr. Anthony.","Да. И вы, мисс Робин, также не подозреваете о том, какая связь на самом деле существует между вами и мистером Энтони."
line-84,罗宾,你究竟在说什么？,Can you get to the point?,О чем ты вообще говоришь?
line-86,杰斯顿,罗宾小姐，你还记得你父亲过去意气风发之时，曾经任职的公司名称吗？,"Miss Robin, do you still recall the name of that place your pop worked, back in his lively days?","Мисс Робин, помните ли вы название компании, в которой работал ваш отец, когда был на пике своей карьеры?"
line-88,罗宾,黑云。,BlackCloud.,«BlackCloud».
line-90,杰斯顿,没错，黑云贸易有限公司。,Right on. BlackCloud Trade Corporation.,"Верно, торговая компания «BlackCloud»."
line-91,杰斯顿,你的父亲是那里的总经理，但就在他事业最巅峰的时候，黑云贸易却突然倒闭。,"Your pop was the general manager there. But right when his business reached the shining peak, BlackCloud Trade suddenly went under.","Ваш отец был  генеральным директором, но как раз на пике его успеха «BlackCloud» внезапно обанкротилось."
line-92,杰斯顿,在那之后，他无论怎么努力，事业都没有起色，于是从此一蹶不振，开始酗酒，直到今天，躺在医院的病床上等待手术的医药费。,"After that, no matter how he tried, business never picked up again. Ever since, he kept tumbling. Started drinking. These days, he lies on a hospital bed waiting for his medical fees so he can get operated.","После этого, как бы он ни старался, карьера не ладилась. Он опустил руки, начал пить, и по сей день лежит на больничной койке, ожидая оплаты операции."
line-94,罗宾,......,......,......
line-96,杰斯顿,那么你知道是谁让黑云贸易倒闭的吗？,"So, you know who bankrupted BlackCloud Trade?","А знаете ли вы, кто стал причиной краха «BlackCloud»?"
line-98,罗宾,难道是......,You don't mean...,Ты имеешь ввиду...
