ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,nep0num
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,main_17
__chapter__,,Chapter Name,obt/main/level_st_17-03,罪与罚的先声
,,,,
char-1,阿纳托利,阿纳托利,阿纳托利,Анатолий
char-2,希尔达,希尔达,希尔达,Хильда
char-3,传令兵,传令兵,传令兵,Адъютант
char-4,斯韦特兰纳,斯韦特兰纳,斯韦特兰纳,Светлана
char-5,斯乔帕,斯乔帕,斯乔帕,Степа
char-6,通讯里的声音,通讯里的声音,通讯里的声音,Голос по связи
char-7,叶甫根尼,叶甫根尼,叶甫根尼,Евгений
char-8,赫拉格,赫拉格,赫拉格,Хеллаг
char-9,阿洛伊泽,阿洛伊泽,阿洛伊泽,Алоизий
char-10,瓦西里,瓦西里,瓦西里,Василий
char-11,忧心的贵族,忧心的贵族,忧心的贵族,Обеспокоенный дворянин
char-12,费奥多尔,费奥多尔,费奥多尔,Федор
char-13,维特,维特,维特,Вит
char-14,年轻的贵族,年轻的贵族,年轻的贵族,Молодая дворянка
char-15,别乔克,别乔克,别乔克,Беджок
char-16,不满的贵族,不满的贵族,不满的贵族,Недовольный дворянин
char-17,含蓄的贵族,含蓄的贵族,含蓄的贵族,Сдержанный дворянин
char-18,恭敬的近侍,恭敬的近侍,恭敬的近侍,Почтительный слуга
char-19,门口的声音,门口的声音,门口的声音,Голос у дверей
char-20,众人,众人,众人,Все присутствующие
,,,,
line-23,阿纳托利,该死——该死该死该死！,该死——该死该死该死！,"Черт — черт, черт, черт!"
line-24,阿纳托利,那些突然出现的术师是从哪里冒出来的？！,那些突然出现的术师是从哪里冒出来的？！,Откуда взялись эти внезапно появившиеся кастеры?!
line-26,阿纳托利,为什么舰炮杀不死他们，就连瞄准也做不到？那天杀的到底是什么东西——,为什么舰炮杀不死他们，就连瞄准也做不到？那天杀的到底是什么东西——,"Почему корабельные пушки не могут их убить, почему даже прицелиться не получается? Что, черт возьми, это вообще за твари такие —"
line-28,希尔达,阿纳托利。,阿纳托利。,Анатолий.
line-30,阿纳托利,啊，希尔达——,啊，希尔达——,"А, Хильда —"
line-32,阿纳托利,希尔达！,希尔达！,Хильда!
line-37,阿纳托利,你还在这里。不，你为什么在这里？我不是让人把你带走，让你先撤离了吗？,你还在这里。不，你为什么在这里？我不是让人把你带走，让你先撤离了吗？,"Ты всё еще здесь. Нет, почему ты здесь? Разве я не приказал увести тебя и эвакуировать?"
line-39,阿纳托利,这里已经不安全了，等我夺回泽尔格勒，再去接你回来。现在，你先去驻地，先去我母亲身边——,这里已经不安全了，等我夺回泽尔格勒，再去接你回来。现在，你先去驻地，先去我母亲身边——,"Здесь уже небезопасно. Как только я верну Зельград, я сразу заберу тебя. А пока отправляйся в лагерь, к моей матери —"
line-41,希尔达,我不去，阿纳托利。,我不去，阿纳托利。,"Я не поеду, Анатолий."
line-43,阿纳托利,......连你也不听我的话了吗？,......连你也不听我的话了吗？,......Даже ты теперь не слушаешься меня?
line-45,希尔达,不，不是的。我尊重你的权威，也尊重你的决定。可是，我们之前说的话，你都忘了吗？,不，不是的。我尊重你的权威，也尊重你的决定。可是，我们之前说的话，你都忘了吗？,"Нет, не так. Я уважаю твой авторитет и твои решения. Но разве ты забыл о том, что мы обсуждали раньше?"
line-46,希尔达,你还是要回到你母亲的身边，甚至要把我先送走......,你还是要回到你母亲的身边，甚至要把我先送走......,"Ты всё равно возвращаешься к своей матери, и даже пытаешься отправить меня прочь..."
line-47,希尔达,如果我走了，那么，谁来保证你的安全呢？,如果我走了，那么，谁来保证你的安全呢？,"Если я уеду, то кто тогда обеспечит твою безопасность?"
line-49,阿纳托利,我有军舰，我有这些光荣的乌萨斯军人——他们还坚守在这里！虽然他们当中不乏懦弱之辈，拿来填线却也算合用。,我有军舰，我有这些光荣的乌萨斯军人——他们还坚守在这里！虽然他们当中不乏懦弱之辈，拿来填线却也算合用。,"У меня есть военный корабль, у меня есть эти славные воины Урсуса — они всё еще держат оборону! И хотя среди них немало трусов, в качестве пушечного мяса они вполне сгодятся."
line-51,阿纳托利,虽然我现在躲在这里，但只要把那些逃命的虫豸都清除出泽尔格勒，我就能把它变回原来的样子！我能向母亲证明自己——,虽然我现在躲在这里，但只要把那些逃命的虫豸都清除出泽尔格勒，我就能把它变回原来的样子！我能向母亲证明自己——,"Пусть я сейчас и прячусь здесь, но как только я вычищу из Зельграда всех этих бегущих крыс, я верну городу прежний вид! Я смогу доказать матери —"
line-52,阿纳托利,证明我没有辜负她的姓氏。,证明我没有辜负她的姓氏。,"Доказать, что я достоин её фамилии."
line-54,希尔达,阿纳托利......,阿纳托利......,Анатолий......
line-56,阿纳托利,这里是战场，我没法一直看顾着你。虽然你也不能在我身边，但你的保护，难道不是一直都在生效吗？,这里是战场，我没法一直看顾着你。虽然你也不能在我身边，但你的保护，难道不是一直都在生效吗？,"Это поле боя, я не могу постоянно присматривать за тобой. И хотя ты не можешь быть рядом, разве твоя защита не работает всё это время?"
line-58,,少年脸上带着天真的笑容，指向自己身上那些金色的石头。不知不觉间，它们变得越来越多了。,少年脸上带着天真的笑容，指向自己身上那些金色的石头。不知不觉间，它们变得越来越多了。,Юноша с наивной улыбкой указывает на золотистые камни на своем теле. Непостижимым образом их становится всё больше.
line-60,希尔达,......,......,......
line-61,希尔达,可是，阿纳托利。你要你的亲卫把我送回驻地，但你母亲却已经要从驻地开拔，前往边境了。,可是，阿纳托利。你要你的亲卫把我送回驻地，但你母亲却已经要从驻地开拔，前往边境了。,"Но, Анатолий, ты хочешь отправить меня в лагерь под охраной, а твоя мать уже собирается выступить оттуда к границе."
line-63,阿纳托利,......什么？,......什么？,......Что?
line-65,希尔达,我说，斯韦特兰纳元帅，要完全放弃你和泽尔格勒，甚至连逗留在靠近泽尔格勒的驻地也不愿了。,我说，斯韦特兰纳元帅，要完全放弃你和泽尔格勒，甚至连逗留在靠近泽尔格勒的驻地也不愿了。,"Я сказала, маршал Светлана собирается полностью бросить тебя и Зельград, она даже не желает больше оставаться вблизи города."
line-66,希尔达,阿纳托利，如果你现在和我一起走，还来得及——,阿纳托利，如果你现在和我一起走，还来得及——,"Анатолий, если ты уедешь со мной прямо сейчас, ты еще успеешь —"
line-67,希尔达,还来得及赶上你母亲的舰队，还来得及......去得到一个答案。,还来得及赶上你母亲的舰队，还来得及......去得到一个答案。,"Успеешь догнать флот своей матери, успеешь...... получить ответ."
line-69,阿纳托利,......,......,......
line-80,传令兵,小将军已经平安抵达驻地，我们即刻便可开拔。,小将军已经平安抵达驻地，我们即刻便可开拔。,"Юный генерал благополучно прибыл в лагерь, мы можем выступать немедленно."
line-82,斯韦特兰纳,好，辛苦。等确认所有兵团都整备完毕，就直接出发。,好，辛苦。等确认所有兵团都整备完毕，就直接出发。,"Хорошо, спасибо. Как только убедитесь, что все подразделения готовы, сразу выдвигаемся."
line-84,传令兵,是。,是。,Есть.
line-89,阿纳托利,......,......,......
line-91,斯韦特兰纳,是阿纳托利吧。,是阿纳托利吧。,"Это ты, Анатолий?"
line-92,斯韦特兰纳,我听出你的脚步声了。,我听出你的脚步声了。,Я узнала твои шаги.
line-99,阿纳托利,您明明听出来了，却连回头也不愿意。难道您不愿见我了吗？,您明明听出来了，却连回头也不愿意。难道您不愿见我了吗？,"Ты ведь узнала меня, но даже не хочешь обернуться. Неужели ты не желаешь меня видеть?"
line-101,斯韦特兰纳,我不得不说，你在泽尔格勒的一系列举措的确令我失望。,我不得不说，你在泽尔格勒的一系列举措的确令我失望。,"Должна сказать, что твои действия в Зельграде действительно разочаровали меня."
line-103,斯韦特兰纳,你为何不遵守我下达的撤退的军令？,你为何不遵守我下达的撤退的军令？,Почему ты не выполнил мой приказ об отступлении?
line-105,阿纳托利,我才要问您呢......母亲。,我才要问您呢......母亲。,Это я должен спрашивать у тебя...... мать.
line-107,阿纳托利,您为何要抛弃泽尔格勒？您已经将这座城市许诺给了我，又为何要将它丢给那些叛军！,您为何要抛弃泽尔格勒？您已经将这座城市许诺给了我，又为何要将它丢给那些叛军！,"Почему ты бросила Зельград? Ты обещала этот город мне, так почему отдала его этим мятежникам!"
line-109,斯韦特兰纳,我们已经从零号项目中得到了我们所需要的一切，相比之下那座城市本身已经不值一提。,我们已经从零号项目中得到了我们所需要的一切，相比之下那座城市本身已经不值一提。,"Мы получили всё, что нам было нужно из проекта «Ноль», по сравнению с этим сам город уже не имеет значения."
line-110,斯韦特兰纳,现在我们最要紧的事，是带着我们的研究成果撤离。,现在我们最要紧的事，是带着我们的研究成果撤离。,Сейчас самое главное — эвакуироваться с нашими исследованиями.
line-112,阿纳托利,我不敢相信......他们说的居然是真的......,我不敢相信......他们说的居然是真的......,"Не могу поверить...... что то, что они говорили, — правда......"
line-114,阿纳托利,您居然，真的背叛了乌萨斯。,您居然，真的背叛了乌萨斯。,"Ты, оказывается, действительно предала Урсус."
line-116,斯韦特兰纳,我只是为了保全第一集团军，还有保护你。,我只是为了保全第一集团军，还有保护你。,Я лишь хотела сохранить Первую армию и защитить тебя.
line-117,斯韦特兰纳,现在的圣骏堡是一切斗争漩涡的中心，我们掌握着零号项目的成果，无论投入哪一方，最后的结果只会是成为众矢之的。,现在的圣骏堡是一切斗争漩涡的中心，我们掌握着零号项目的成果，无论投入哪一方，最后的结果只会是成为众矢之的。,"Сент-Эдвард сейчас — эпицентр борьбы. У нас в руках результаты проекта «Ноль», и на чью бы сторону мы ни встали, результат будет один — мы станем всеобщей мишенью."
line-119,斯韦特兰纳,我本期待你会明白。,我本期待你会明白。,"Я надеялась, что ты поймешь."
line-121,阿纳托利,可我们难道不是光荣而高尚的乌萨斯军人，我们难道不是为了捍卫乌萨斯的荣光而战吗！,可我们难道不是光荣而高尚的乌萨斯军人，我们难道不是为了捍卫乌萨斯的荣光而战吗！,"Но разве мы не славные и благородные воины Урсуса, разве мы не сражаемся за величие Урсуса!"
line-122,阿纳托利,我发过誓的，我会为乌萨斯除去每一个敌人！,我发过誓的，我会为乌萨斯除去每一个敌人！,"Я дал клятву, что устраню каждого врага Урсуса!"
line-124,斯韦特兰纳,够了，你的状态很不好。我会让其他人接手你的任务，回到你的房间休息吧。,够了，你的状态很不好。我会让其他人接手你的任务，回到你的房间休息吧。,"Довольно, ты в ужасном состоянии. Я прикажу другим завершить твою миссию, возвращайся в свою комнату и отдохни."
