ID,Character,Original Text,Reference,Translation
__translator__,,Translator,,neksi0762
__language__,,Language,en_US,ru_RU
__episode__,,Episode ID,,act18d0
__chapter__,,Chapter Name,activities/act18d0/level_act18d0_05_end,沁礁之地
,,,,
char-1,艾利奥特,艾利奥特,Elliot,Эллиот
char-2,凯尔希,凯尔希,Kal'tsit,Кальцит
char-3,萨尔贡镇民？,萨尔贡镇民？,Sargon Townsfolk?,Житель Саргона?
char-4,Mon3tr,Mon3tr,Mon3tr,Mon3tr
char-5,路过的萨尔贡镇民,路过的萨尔贡镇民,Passerby Sargon Townsfolk,Проходящий мимо житель Саргона
char-6,叫卖的声音,叫卖的声音,Peddling Voices,Голоса уличных торговцев
char-7,诡异的占卜师,诡异的占卜师,Mysterious Fortune Teller,Странный предсказатель
char-8,萨尔贡村民,萨尔贡村民,Sargon Villager,Житель Саргона
,,,,
line-8,,"二十二年前  ",22 Years Ago,Двадцать два года назад
line-9,,"3:09 P.M.  天气/晴     ",3:09 P.M. \ Clear,15:09. Погода: ясно
line-10,,萨尔贡中部，伊巴特地区，荒漠边缘,"Central Sargon, Ibut Region, Desert Outskirts","Центральный Саргон, регион Ибут, окраины пустыни"
line-17,艾利奥特,我们......我们还要走多远？,Are... Are we there yet? How far away is it?,Мы... сколько еще нам идти?
line-19,凯尔希,你累了的话，我们可以停下。,"If you're tired, we can stop here.","Если ты устал, мы можем сделать привал."
line-21,艾利奥特,......,......,......
line-23,凯尔希,用不着逞强。,Drop the tough act.,Не нужно строить из себя героя.
line-24,凯尔希,从上一次遇袭，载具被毁，到现在已经过了七个小时十四分钟，以你的体格和年纪，能坚持到现在已经难能可贵。,"It has been 7 hours and 14 minutes since our transport was wrecked in the ambush. Considering your physique and age, you've held up pretty well.","С момента последней засады и уничтожения транспорта прошло уже семь часов и четырнадцать минут. Учитывая твое телосложение и возраст, ты продержался дольше, чем можно было ожидать."
line-26,艾利奥特,......不需要。,No need...,......Не нужно.
line-27,艾利奥特,我们......继续走，赶紧离开这里......,Let's... keep going. We need to get out of here as soon as we can...,"Мы... продолжим путь, давай скорее уберемся отсюда......"
line-34,艾利奥特,这里是哪里......？,Where are we...?,Где это мы...?
line-36,凯尔希,离目的地最近的城镇。实际上我们已经进入了这片聚落区域，由多座依赖拖拉设备在荒漠上游移的集市城镇组成。,"The nearest town to where we are heading. More accurately, it's a settlement formed of several towns that had been drifting in the desert with their hauling equipment.","Ближайший населенный пункт к нашей цели. На самом деле, мы уже вошли в зону поселений, состоящую из множества рыночных городков, которые перемещаются по пустыне с помощью транспорта."
line-37,凯尔希,同时这里也是萨尔贡无人区覆盖率最高的地区之一，为偷渡客，赏金猎人和信使们提供了一条通向外界的道路。,"At the same time, this place covers a large swath of Sargon's no man's land, more than anywhere else. This is the way out for illegal immigrants, bounty hunters, and Messengers.","Это также одна из самых безлюдных областей Саргона, что создает коридор для нелегалов, охотников за головами и курьеров, ведущий во внешний мир."
line-44,艾利奥特,......为什么我们不去米诺斯？,Why aren't we going to Minos?,......Почему мы не отправились в Минос?
line-45,艾利奥特,我不确定......我不确定比起那些雇佣兵，你到底可信到什么地步......你们有什么区别？,I'm... I'm still not sure I can trust you any more than those mercenaries... What makes you different?,"Я не уверен... Я не уверен, насколько ты надежна по сравнению с теми наемниками... В чем между вами разница?"
line-47,凯尔希,区别在于你还活着。,The difference is that you are alive.,"Разница в том, что ты еще жив."
line-49,艾利奥特,......反正你已经有安排了吧，接下来要怎么做？,"You already have our next steps figured out, don't you...? What are we doing now?","......В любом случае у тебя уже все спланировано, так что будем делать дальше?"
line-51,凯尔希,找到一个可信任的人，我们要靠黑市的手段离开伊巴特。,"We'll look for someone trustworthy to take us out of Ibut. Not legally, of course.",Найти надёжного человека; нам нужно покинуть Ибут через черный рынок.
line-53,艾利奥特,然后去哪儿？莱塔尼亚？玻利瓦尔？,Where are we going after that? Leithanien? Bolívar?,И куда потом? В Лейтанию? Боливар?
line-55,凯尔希,......在我回答之前，你必须清楚，任何选择都只是逃避的一种方案。,"Before I give you an answer, you must understand that, whatever your choice, it doesn't change the fact you are running away from your problems.","......Прежде чем я отвечу, ты должен осознать, что любой выбор — это лишь способ побега."
line-56,凯尔希,你无法生活，无处可去，无路可逃。,"You have no way to survive, nowhere to go, and nowhere to run.","Тебе негде жить, некуда идти и некуда бежать."
line-57,凯尔希,你是否做好了过去的生活早已支离破碎的觉悟？你是否真的有意识到这一点，而不是在各种突如其来的事件中失了神？,Are you prepared to accept the fact that your old life has already shattered to pieces? Do you understand it? Are you sure you are not just in a daze from this sudden turn of events?,"Готов ли ты к осознанию того, что твоя прошлая жизнь уже разбита вдребезги? Действительно ли ты понимаешь это, или просто плывешь по течению?"
line-59,艾利奥特,......别总是这么高高在上......,Stop acting so high and mighty...,......Не веди себя так высокомерно......
line-61,凯尔希,如果怒火可以令你清醒的话。,If anger gives you a clearer head.,Если ярость поможет тебе протрезветь.
line-62,凯尔希,我会去更北方的地方，很远，远到足够你远离哥伦比亚和萨尔贡的一切。,I will be going further north. Far away enough for you to leave everything in Columbia and Sargon behind.,"Я отправлюсь дальше на север, очень далеко, достаточно далеко, чтобы ты оказался вне досягаемости всего, что связано с Колумбией и Саргоном."
line-63,凯尔希,不得不说，你做得已经非常好了。,I have to say. You've done very well.,"Должна сказать, ты проделал отличную работу."
line-65,艾利奥特,......你在挖苦我？,Are you mocking me...?,......Ты издеваешься надо мной?
line-67,凯尔希,如果你不是这么年轻的话，你满溢个人情感的种种不成熟举措的确值得上我的挖苦。,"Much of what you do is rife with immaturity, and you let your emotions get the better of you. If you were a little older, I would indeed make a mockery of you.","Если бы ты не был так молод, твои эмоционально незрелые поступки определенно заслуживали бы моих насмешек."
line-68,凯尔希,走吧，天黑之前，我们要找到带我们进入黑市的人选。,Let's go. We need to find someone to introduce us to the black market here.,"Пойдем. До наступления темноты нам нужно найти того, кто поможет нам выйти на черный рынок."
line-70,艾利奥特,谁？,Where do we find someone like that?,Кого?
line-72,凯尔希,......还不清楚。,I don't know yet...,......Пока не знаю.
line-74,艾利奥特,呵，原来还有你不知道的事情？,"Hmph, so there's stuff you don't know?","Ха, выходит, есть вещи, которые даже ты не знаешь?"
line-76,凯尔希,我不否认，但我们很快就能找到他们。,"I won't deny it, but we'll find them very soon.","Я этого не отрицаю, но мы скоро их найдем."
